-8.750000000000000000e-01,-2.350000000000000089e+00
-9.000000000000000222e-01,-1.600000000000000000e+00
-1.700000000000000000e+00,-1.400000000000000044e+00
-1.000000000000000056e-01,-1.800000000000000044e+00
5.000000000000000000e-01,-1.899999999999999911e+00
