galaxies_lens_mass_intensity,galaxies_lens_mass_effective_radius,galaxies_lens_mass_sersic_index,galaxies_lens_mass_mass_to_light_ratio,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.0016635558583016465,1.4813912654009844,5.551774614621268,160.9303477268517,776096.9493224302,1.3611796107552943,2.077642842662165,4.310794786542257,-1.0174300748747214e+16,601.8032414440263,-1.0174300748746612e+16,0.0
4.928765501289679e-06,0.2043638980244902,1.7061078615575043,53399.03546537197,774914.6225499614,2.1730559654629156,1.5104222317352214,4.47535180262321,-9091258772658360.0,202895.45474031894,-9091258772455464.0,0.0
0.6838848824280569,0.05190259761196514,5.6835958593509766,0.05060179568277009,637501.1080633085,-0.48371860873800276,-0.5964841560946925,4.8016452613571445,-7226492486375865.0,40.491238925765884,-7226492486375825.0,0.0
0.0011740720025106644,1.0013588085262732,3.4864996497566825,4.251628106335051e-06,815858.916931367,-1.4615064667307478,-1.726988744156922,2.8508047135271357,-5568512246093449.0,236056.74995191456,-5568512245857392.0,0.0
4.380691822192667e-05,0.03550083407863951,6.874360567514646,7.585293969940153,710461.2888853239,0.3576497588656604,-2.651098641156148,3.452520507903087,-4982057287332125.0,22855.744814934264,-4982057287309269.0,0.0
2.1184915551940686,28.033090305903166,1.8971355566654653,0.006694934805383489,444783.86791845015,2.5921629723151103,0.5844933199606963,3.2007342406793082,-1739108515713374.5,149.87436076909984,-1739108515713224.8,0.0
1.8381181955750795e-06,0.0002648509863518547,7.6426597141818045,22811.83399163826,402943.90327633324,-1.2466793780975223,1.7444948829420222,3.3069888700287398,-1715474215651086.0,547810.3639736441,-1715474215103275.8,0.0
0.0037695302611537554,0.0022443523140056256,3.00422541778778,2.7504450774450153,366152.35767230374,0.8391869745029981,2.2757810056274,3.440603656874121,-1494883564296887.8,711.2114679504929,-1494883564296176.5,0.0
1.892965094121554,0.0031780855778594133,4.8468750672092265,110.14217743209292,275087.4494841936,-1.4863024877922497,-0.79789832780199,4.6698873961909735,-1339163129865908.0,315.19219173396266,-1339163129865592.8,0.0
0.000872078593728139,0.0008117540457910523,5.739607946605145,203337.93649403908,375373.1121410011,0.8598728158961526,1.8520870152951474,2.890089147119454,-1204418374823981.0,2378.585882427456,-1204418374821602.5,0.0
8.243820808199287e-06,2.09197431308952,6.048469361540184,1.8269634888981202e-05,427251.2087279189,1.2006113727543903,0.556122777151506,2.59095226956406,-1149515976978556.0,176039.08564533218,-1149515976802517.0,0.0
1.4234135586809457e-06,2.4574273769230337,3.7832012926438296,39.09941104519661,385710.02100051346,-1.0003566727920497,-2.319556423726868,2.0116278698604466,-677051040560047.2,702536.9468620961,-677051039857510.2,0.0
0.0001743605003791869,0.41049397528644976,1.0942403972507955,0.07028190649074478,522825.0104730812,2.9188321238111126,1.6029762249837258,1.6986778405288412,-634341649028912.8,5751.908426163367,-634341649023160.9,0.0
1.2833861826869644e-06,0.0008726125464003006,4.929445860053999,271724.1367589687,400844.44087820576,0.8129289500111887,0.9507833119611107,2.0981647904740415,-589903053749742.6,780334.6751936286,-589903052969408.0,0.0
1.2215784185361673e-05,0.0002792014930231549,1.2543681288808841,2.7911125522458726,350156.87926534185,-2.691042917846203,-1.0195153882331327,1.6728349740369493,-386509947075345.44,85443.30315506025,-386509946989902.1,0.0
5.150295029006894e-06,5.777651921958825,6.02078721508214,0.10106019687673226,109779.14672839247,-0.7532381989147385,1.3581289978158857,3.782230215062228,-149533054967255.94,194173.7023757053,-149533054773082.25,0.0
0.13987452984185994,0.0006475239903430765,2.5180036507620875,1.136876709477396e-06,425377.2304321453,2.757119958238526,-0.8230497129574763,0.793587469138573,-108028555695749.92,881154.3490852757,-108028554814595.58,0.0
0.13550415704119423,0.03386376646538219,3.4608022072747544,13.925326032288455,136930.9841133079,-2.240059841535537,-0.49465168376603064,2.039831591202682,-91755676439503.28,36.981754189180016,-91755676439466.3,0.0
0.07792252077298227,0.00025154277679061295,5.014968644559259,0.006094236053868868,143502.77048754762,-0.6545113732722192,2.9175290264664273,1.9196079958896113,-84755837280170.11,4152.389710576223,-84755837276017.72,0.0
0.019533217329031162,0.00043837358781914756,1.4231003779016314,0.03012364118964431,319756.51468373224,1.9212172827900762,-2.9528543738433197,1.2958673052941623,-79732781182365.14,2365.550694787632,-79732781179999.6,0.0
