galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_source_bulge_intensity,log_likelihood,log_prior,log_posterior,weights
0.00024573812768288056,0.0054008098504477525,0.04134550452553853,391987031744135.2,0.14671052540236085,0.14664911689993332,4.4741572093236055,4.115153986493945,-1844659.1003456537,4069.459516454991,-1840589.6408291988,0.0
0.9406228207639372,0.05595754115325298,-0.1243301396122464,107124819476.00655,-0.20521919164831992,0.5630672731121029,3.7836629695336366,4.061214199168513,-1174792.0032279757,1.9925868880377544,-1174790.0106410875,0.0
7.612443719121748e-05,0.06938894617850255,-0.07852153429902876,928210221731445.6,0.1977969133183879,0.0891816155723344,3.3718815337084256,2.9608665299628023,-1115661.013423829,13136.935141395037,-1102524.078282434,0.0
0.8377650044369865,0.05607734882741508,-0.0060555038314612395,2196454176.267601,-0.6364567275776682,0.523324251852761,4.7345770512861405,3.437753353605084,-913198.6079390456,1.3527190608663464,-913197.2552199848,0.0
0.0013301432554644668,0.07763198373557281,-0.14302500302660356,623471988253781.8,-0.3019513603592596,-0.7042963278076497,3.3596315479730543,3.232218164061776,-869326.0311521401,753.122866168981,-868572.9082859711,0.0
0.0018061855765968663,-0.0069859248233580225,0.06720155120666647,534967432167513.7,-0.6767871697850598,0.056968767830750444,4.888436719109947,2.8649106017486843,-849173.5381977753,553.8812076794579,-848619.6569900957,0.0
0.6165470974153698,-0.1874126307231932,0.08870800071047205,5462875219342.436,-0.9702498544504605,1.0040252187270688,4.860224369931199,3.4198691379273147,-781463.073708387,3.7715662859123067,-781459.3021421011,0.0
0.038416112106656554,-0.03570323979635734,0.10805477717448807,600450774404411.1,-0.198681944385386,-0.8770356250958651,4.4057319302646745,2.955051067522876,-724911.1179667246,26.678272337916994,-724884.4396943867,0.0
0.000623069612987007,0.04965566614742802,-0.23919169726147552,458814343712698.6,-0.7351362916260058,1.5464517946427732,4.99480476666628,3.653761302706594,-684010.8197696065,1607.9410190127448,-682402.8787505938,0.0
0.7096223806800437,0.03779799883520155,0.12251035855081903,10104273403201.146,-0.8481239967249987,-1.214415644106587,4.00598583013649,3.6666247632297977,-647057.0037814539,2.2310740323124296,-647054.7727074217,0.0
0.3112224380513074,-0.08913374624874866,-0.09916230032409368,979119095769131.2,0.37984100101550844,-0.052617721380982196,1.9990376709195252,2.929518200560346,-640064.099597702,4.102035262962827,-640059.9975624391,0.0
2.20758766449233e-06,-0.006699602146047515,0.18023306324363397,624877774125020.1,0.8261080926348745,0.9332660129762855,4.969278309374915,2.694318433793705,-582946.724738247,452984.7700265424,-129961.95471170457,0.0
0.4079826359184093,0.07168266566764427,0.03137430881703168,16690530323217.535,-0.19258532263151684,-0.20016712952229954,4.067665862253449,2.633994577554244,-562288.1092654757,2.7572222984769112,-562285.3520431771,0.0
0.002914567984596259,-0.06402570614304785,0.039494963915377476,973677431373388.4,0.16495028333856876,-0.6440589062830564,4.883525209325649,2.2683008168962413,-552527.0561104994,343.3869798790655,-552183.6691306203,0.0
0.0006443500233235211,-0.19287415592941792,0.0567616079266686,352921094467458.56,-1.3016740533347202,1.9197423387797068,4.442698877713209,3.9083084576078386,-521036.426201571,1553.972638942776,-519482.45356262824,0.0
0.213126986867461,0.11812827046236539,-0.1263752989934303,672811682669031.0,1.4361703201222378,-1.6941397231928224,4.7185547693038465,3.5708341867936833,-516189.529768231,6.188288593602266,-516183.34147963737,0.0
0.20415840660880422,-0.08873338955647027,-0.012559905077016818,294974409264008.2,-0.21569267692559402,-0.2691103064107998,2.2393944145191,2.476814663006034,-476722.78815414774,5.2997256323995146,-476717.4884285153,0.0
0.00011126394590710897,0.03859932370876249,-0.07164460407283851,441210086567700.56,0.32800725159074595,1.4556589943501672,3.2679816590612427,3.3886137568941668,-438180.91822309233,8987.968529316013,-429192.9496937763,0.0
0.0008482418623564761,0.04885698269391174,-0.023979901172042392,630159139267450.5,-2.0125242975559954,-0.2960430302333905,4.426351734235466,3.4011233119532083,-433881.8388716865,1179.0571424471016,-432702.7817292394,0.0
0.17753329030457204,-0.04876428311830475,0.016091819596064077,153187145065655.7,0.3895322714484233,2.478493002616659,4.187634220845894,4.10800264846579,-426033.19782063476,5.764591487915265,-426027.4332291468,0.0
1.8838890827658799e-06,-0.029344652988292506,-0.13690247038849918,480252216357145.1,-0.5448168589663829,-1.4589986198994673,3.1404446055644613,3.112060674856459,-370138.19444336987,530817.7937221858,160679.5992788159,0.0
1.455343599314629e-06,0.20963939935755935,-0.02490685202825342,517207971305266.0,0.36465607840695125,-1.208925185323768,2.01181424785404,3.767201131709875,-368374.70218233124,687125.1872296636,318750.48504733236,0.0
0.2073110286316691,0.2276977071606054,0.158542548358799,187414245178072.28,-1.1340417608485502,0.2968872389416495,4.089958041234255,2.437854028494835,-357922.2473034412,8.672769325061294,-357913.57453411614,0.0
1.3783910343734453e-06,0.029025104921531836,0.06954960470276131,526897089170780.56,-2.608484695667391,1.5697322765752464,4.768141147654966,4.046124698650668,-350321.1963896122,725483.8188136742,375162.62242406193,0.0
0.42299774661928596,-0.033460328296109225,-0.07674877295163429,497459252012509.1,0.9792293793422311,1.8811577829120747,3.6407352722553004,3.7310507555524426,-333133.03428650275,2.71457717359811,-333130.31970932917,0.0
