galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.38348099304954864,0.13157012304820875,194127626.50230342,932410.0403508679,1.668775970996621,0.10207754893232135,-3.141691592696777,4.466537985744873,-1.2449666111050844e+18,1.9339429207999885,-1.2449666111050844e+18,0.0
0.12979864423093426,-0.2617269753814625,946933510838614.5,431031.2078826936,2.1217889925133573,1.33358305404842,-0.14050569003137348,4.404410627722567,-7.231084799958916e+17,1.3721059498815835,-7.231084799958916e+17,0.0
-0.24733813373953176,0.26900678194043026,5419195874508.299,515219.0361905023,2.9894487762660296,-4.259267092949206,0.00556715624278592,4.720175514206734,-1.8090940148642966e+17,2.8195365048771066,-1.8090940148642966e+17,0.0
-0.13986930987920898,0.1141219248929525,518879197344.02246,643012.0865145621,0.6682639000806753,4.453853815470733,-2.2273360418897905,3.3723628341321015,-1.2796527804036656e+17,0.468798506936286,-1.2796527804036656e+17,0.0
0.08095550705905022,0.1951938648396808,9302049154820.055,220355.25118671937,1.7634016304983322,-0.3293303622924455,-0.819321808286241,2.9619518818278494,-1.2341223710194306e+17,0.85873986526031,-1.2341223710194306e+17,0.0
0.3131240791307469,0.1248365636200042,822757657732682.1,137185.82392511104,2.6521916086010844,0.5944906440970961,0.7380115706959458,4.86242429387748,-7.632568949674546e+16,2.5229230908563385,-7.632568949674546e+16,0.0
-0.15860511901583432,0.020305875698765324,50636398392.97427,480417.07184251875,1.4016569364421378,-0.384041146188288,-4.043720616641594,2.712999621440177,-6.9494510244778264e+16,0.2443397548782953,-6.9494510244778264e+16,0.0
-0.30540526399370055,0.08882372228916294,191827041.02560475,215885.00515075322,1.0676178378453953,-1.3340886802312713,0.19651026213391187,3.50618501937089,-6.557502368844468e+16,1.0985645685702707,-6.557502368844468e+16,0.0
0.044193875026282074,0.21166936778021764,4114545580437.609,451878.0708675924,0.6535074535176062,-3.8812708870230264,-2.7356369981944137,2.733630004550795,-4.8816181045292e+16,0.8402374558256698,-4.8816181045292e+16,0.0
-0.2595422961577835,0.07333211333384076,40042150991658.086,633221.1868596876,1.1754805108341202,-3.526405211377246,-4.030195864905237,3.269584088293542,-3.693714166407593e+16,0.7659445551351096,-3.693714166407593e+16,0.0
0.3485396446399597,-0.05652905145132227,134454079208.5163,327413.2741009098,2.1331840874838908,-0.20049841634013887,2.5187087655655276,1.290998454373507,-2.171118445154862e+16,2.1409211417332203,-2.1711184451548616e+16,0.0
0.061955280641927464,-0.05456899275114165,22020112517.44939,199452.88180345064,1.5646509160630773,-3.01640933590504,-4.323240899655647,4.929460557666708,-2.148158702254358e+16,0.17552050002427896,-2.148158702254358e+16,0.0
-0.11268527812609822,0.3562361931721083,4859952635.399513,160133.35728020285,2.5540013036698497,-2.558919967792974,3.744817615135954,4.60453898585919,-2.0203741296171868e+16,2.5401701048938423,-2.0203741296171864e+16,0.0
0.02545121332173593,-0.21161733657360826,603629172503.0679,346949.40699128626,1.287255806811906,-0.7637756685119648,0.44238803896209333,0.9614309277973959,-2.002201363818329e+16,0.5014447451100938,-2.002201363818329e+16,0.0
-0.14157363230690734,-0.04493450088972063,358488867931435.44,303242.4759097934,1.7162415809593243,-3.506246379268001,2.2449442437884892,3.2853705959796837,-1.8166009448299316e+16,0.26727446158181084,-1.8166009448299316e+16,0.0
-0.19821454637888183,0.08233000005790944,10320869975.61255,455054.8089155376,2.8280384759670087,-0.3962587121492209,3.4661933787133457,1.6222608563965597,-1.4618555122934896e+16,1.4674654767658466,-1.4618555122934894e+16,0.0
-0.15183252093970703,0.004951593351327915,8703018178787.361,158105.23429072317,0.9309835637391124,-1.9938379542404796,-4.903204081830298,4.450727390606229,-9545637725092810.0,0.21423682763293173,-9545637725092810.0,0.0
-0.10476044744661692,-0.03876638598614163,420440482.7525867,171011.65626453573,2.9032143265022174,0.03534152438636973,3.111830273111302,2.445210426276267,-9383171600499258.0,1.1490568827561631,-9383171600499256.0,0.0
0.11846537830481474,-0.2867484784064498,40112059741.3738,130893.01686274025,3.109380309191235,-3.3035917037114846,3.419371406813994,4.6959449689855335,-8601980016018440.0,2.5128395302510995,-8601980016018437.0,0.0
-0.11707085690657204,0.10271162285504806,147682291.59426397,245243.3255313714,3.01813881144815,-2.9874805322117637,1.3042699077775204,1.9134622310097988,-7807449780586962.0,1.5062572449856122,-7807449780586960.0,0.0
0.41921313905385843,-0.03407207016035248,125600215.44921671,57885.303858755935,2.3021020771150593,0.5196242230470336,0.2959095189583394,2.3844666551402653,-5595090157014327.0,2.9855764866872856,-5595090157014324.0,0.0
-0.10114135142817385,-0.0032521105682474065,570944313.9159448,106202.86532299846,2.6696338342099555,1.4769222045437989,1.056149602331602,1.2460073762484951,-3217343806046144.0,0.8703795865213997,-3217343806046143.0,0.0
-0.27210309596014387,0.2004138485623242,141981158876627.38,81960.79214958777,2.136464340430371,-0.9919150056150849,3.68828960752416,3.3756620169515443,-2354659147632281.0,1.6711015791448995,-2354659147632279.5,0.0
-0.3762769307655905,-0.20061519591892418,62403052980.5544,107092.79890525936,1.4691163322290448,3.1707544716849565,2.9793248237334353,2.420500769810051,-2081092166909334.8,1.9336853377383192,-2081092166909332.8,0.0
-0.28833065514008144,-0.008992476671417013,3714998704114.8438,44735.76898377302,1.4522634649865822,2.3126628810890697,-1.6495929690563491,2.8819309331527148,-1714276602331976.2,0.8609039979061266,-1714276602331975.5,0.0
