galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
0.25078892479701753,-0.1553617700479734,677691.6628109944,6.993689499743889,2.502211610068966,0.015889535767541485,-0.0689098365415531,-2.4111984632511217e+18,1.862668051239091,-2.4111984632511217e+18,0.0
0.42500631529844574,0.29926375147690454,805573.4574265676,6.354350737815484,2.2956528859267546,0.036725311675888606,0.012251496059647704,-2.1974541194541128e+18,1.6526005132717736,-2.1974541194541128e+18,0.0
0.45291359047777846,0.03504698836760094,616478.2945702219,5.8546447429775546,2.5351804370868742,0.005642979803954271,0.03429616964382501,-1.4302575089486244e+18,2.835609854251712,-1.4302575089486244e+18,0.0
0.15359687218171034,0.3318442406321967,891851.7321224615,3.860565240989774,2.3692110524344256,-0.012812103045830359,-0.0222091264391117,-1.390632582456581e+18,1.1902353929752092,-1.390632582456581e+18,0.0
-0.2227370760518402,-0.028180069308880625,818311.4099678802,3.3866623578310553,2.238953778225864,0.0634387159375657,0.0158353303576277,-8.828885669054848e+17,0.3102378047167422,-8.828885669054848e+17,0.0
-0.2869046206728605,-0.4511906643053384,530098.3537526128,6.869714719770598,2.1094517552224263,0.03197359961572277,-0.06790153329600307,-7.78934330300329e+17,1.689652570954008,-7.78934330300329e+17,0.0
-0.289037771469822,-0.3750581332783551,559373.5111709419,5.8359084606823135,2.0411143952838318,-0.0014594692236162138,-0.006610676704763896,-6.127819805039036e+17,1.579877412512867,-6.127819805039036e+17,0.0
-0.033941595103659024,-0.06695497548408846,473384.48416954343,7.166931324538424,2.026384900818979,-0.08639045324948576,0.007184906331629631,-6.0761574914175e+17,0.4334318255523611,-6.0761574914175e+17,0.0
0.34638290075231326,-0.48023610277697115,301187.2261142629,7.300268087133842,2.4349653142562864,0.09338902997878992,0.0028029210491275353,-3.658782959060938e+17,2.791992607683995,-3.658782959060938e+17,0.0
0.07604948054618424,0.24199547665713295,249032.61696408805,7.617364393903085,2.5571444336001603,0.009656917161472545,0.02792593615888206,-3.499207981101814e+17,2.2706109946313635,-3.499207981101814e+17,0.0
0.16209816111117129,0.27672971789074313,258034.72409598614,4.732279331429556,2.3899550182717793,0.02554822187197675,0.07262331122946186,-1.6404532095660835e+17,1.1304954196677848,-1.6404532095660835e+17,0.0
0.23551122607777217,0.6400924290479469,361837.8308595966,4.228468120768481,1.9881602629595738,0.03942439567862585,-0.009007284821604553,-1.4524966051548317e+17,3.191846075355242,-1.4524966051548317e+17,0.0
-0.04094888732720549,-0.012034304888054983,163141.2730183891,7.977526040819959,2.3944262034626314,-0.08883980412675106,0.026431133193853984,-1.3905723195065966e+17,0.5949023142191638,-1.3905723195065966e+17,0.0
0.4406287244012774,0.052664631215292065,329242.5878597267,2.9374208080973165,2.2571755221411753,-0.09998913419354892,-0.039339445320891286,-1.1216381126580314e+17,1.1531158952316143,-1.1216381126580314e+17,0.0
0.04176937383730051,0.412920023319108,159904.57502937806,7.156151227869291,2.2748202093720793,-0.0030908365091438794,0.015135822123131401,-8.628227000340464e+16,1.0531069689503387,-8.628227000340464e+16,0.0
0.22716931770133125,0.38263716312002344,347824.4654108788,2.1811183180765275,2.067518872855581,-0.052867169628780714,-0.04022667608294231,-6.786577864014982e+16,1.3283830325782047,-6.786577864014982e+16,0.0
0.2561295248963611,-0.42832731719344674,195096.98983427568,4.01417913334844,2.294464974769602,0.060925572919828974,-0.014001962913738342,-6.189265416616414e+16,1.5317620687399593,-6.189265416616414e+16,0.0
0.3902059327250897,-0.1336240104449153,637655.0340635699,0.5649189556703922,2.063583698564888,-0.07183251947640337,0.035673597990480005,-4.833303181647331e+16,1.1878919491133961,-4.833303181647331e+16,0.0
-0.06425164382864128,0.03699332925983553,131812.9078277362,4.962322973520266,2.358637351489768,0.014063492068230432,0.0396878174490268,-4.599140618397422e+16,0.42578555518634087,-4.599140618397422e+16,0.0
0.28389176380254466,-0.21314668435369177,118244.50858253895,6.922649433438912,2.0232883829996515,-0.09846218835219217,0.0912456098177343,-3.5316380016922964e+16,1.1173421973643078,-3.5316380016922964e+16,0.0
0.2088903260177384,-0.506458962293715,276338.59835402964,1.1708615081092257,2.1887576285869743,0.019624536547375948,0.02803714340194302,-1.9802807024994076e+16,1.6677137211189488,-1.9802807024994076e+16,0.0
0.17456670358309578,0.3139300766062277,163631.3669370944,1.7574126645898909,2.2192167527611475,-0.05879585037303425,-0.07837647255684221,-1.342893830508526e+16,0.7265718980649379,-1.342893830508526e+16,0.0
0.1430838563116837,-0.36080569127885403,56503.617937522264,7.535603191937032,2.1959471981795557,-0.06443518313050867,0.08844733094497101,-1.0829695674836268e+16,0.8370896961750378,-1.0829695674836268e+16,0.0
-0.5495365122582789,0.4555336997025884,58239.374208374116,7.79449497171523,2.0843363995239277,0.08471403185079515,0.09556094851886562,-9246108493520106.0,3.0018705458746067,-9246108493520102.0,0.0
-0.10767554574337734,-0.3630899220669975,90724.49713064785,3.0771155504368433,2.190052604669782,0.017811944797075402,-0.08800619532626204,-8617267803703391.0,0.7969806743840925,-8617267803703390.0,0.0
0.09731709751964468,0.024214683853993564,44254.951648163005,6.181742592380267,2.284519375791659,0.006718368100304489,0.06873769437449892,-6329330431293245.0,0.17628717936099875,-6329330431293245.0,0.0
