galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.16779044402615242,-0.1708232694446587,251147970856884.53,799282.206362104,0.9648338546431353,0.38873507196469426,0.9900858897136899,1.2967560001330254,-1.459657628426222e+17,1.5181805965514754,-1.459657628426222e+17,0.0
-0.1978401716643527,-0.15248773651142783,600601744350320.5,881311.758929843,0.8765856883672518,2.8329381424444087,1.0465917617154288,3.77842243037866,-1.441885991144213e+17,0.8807418932402072,-1.441885991144213e+17,0.0
-0.0317887926690201,0.09589038736302091,112293003623349.58,455127.8002928394,1.639672663767024,1.1324983951431111,0.5897908041228659,2.2565905969494437,-8.865706271680506e+16,0.5498194171608741,-8.865706271680506e+16,0.0
-0.43151544378455164,0.0136839541555627,360881185320394.3,234994.4462504898,0.7732196960420715,-0.28057715655323534,-0.8346177172224936,3.9230271911300725,-6.620609823519061e+16,1.766640117633542,-6.620609823519061e+16,0.0
-0.1488018123866076,0.1525398293538316,101863018980310.38,624027.9048339092,1.0108555896573925,4.800885575451991,-1.4346137944231199,4.799948516907603,-3.1808859239008944e+16,0.15371288506868397,-3.1808859239008944e+16,0.0
0.10885481123157958,0.14264887904801526,35433264051796.53,585174.682251386,2.1419588360576345,-1.2299556569788486,2.755666883055187,2.8835486691966623,-3.170389649953963e+16,2.381126205194205,-3.1703896499539628e+16,0.0
-0.19059597797109948,0.06373844236755007,333406906867967.9,914993.2163669881,0.5691840808435036,-3.401457225279847,-3.8902592519109946,3.687702803181062,-2.024337102491224e+16,0.6122668902265401,-2.024337102491224e+16,0.0
0.2211130408589999,-0.08263547941023368,12588346687.023214,511724.4976358434,2.015724840500091,-1.325692851559288,-4.929728583439825,4.240242342983635,-1.2957275730721856e+16,2.8754518431791616,-1.2957275730721854e+16,0.0
-0.30448382524742745,0.215077440057863,1119997286256717.4,841088.0591176646,-0.04537593638992288,0.5949629511368713,-1.8234400647647342,1.3140529870211877,-1.2283415509946912e+16,3.066111479542493,-1.2283415509946908e+16,0.0
-0.0030273966529105467,-0.30115094450232616,90474061350.93727,472375.6394006367,2.3804476195549134,0.1325003589986098,1.1169441810732872,0.7330292945920353,-1.053869058210304e+16,4.632982935384175,-1.0538690582103036e+16,0.0
