galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,galaxies_source_bulge_intensity,galaxies_lens_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.08036198857086199,0.17949578962304483,-0.5638623589265275,-0.0859559824304159,-0.0715957605044659,5.303255391738913,0.00033192033215060117,0.0765994695990848,1.1006973094609616,-2.5050967951324212,-0.8814496372681111,0.6319504241295518,-1e+300,3017.413151584392,-1e+300,0.0
-0.041435788590295404,-0.06661039484586803,3.9242349105439414,-0.010313958290124964,-0.16108746106959537,2.638271620448972,498615.95878305816,0.09454849921084524,1.3735175459886741,-1.0968169772869947,0.2901816150018308,1.0477805343105562,-982421930899416.1,4.021881435606474,-982421930899412.1,0.0
0.22992432372345062,0.09508011083413204,3.4759371853758614,-0.21884540777242495,-0.06605468947430176,3.7205723963702644,289931.5629122855,0.07035195197134826,1.1439183505548085,1.743282717189631,0.7016002325971589,2.733053329586451,-846316755239500.2,4.28525154411941,-846316755239496.0,0.0
-0.055108398924344944,-0.11550738544106115,2.397120211846424,-0.11640257749192932,-0.10954291141094469,4.63061009161877,516889.00962255255,0.060248180807081164,0.41133943910170423,-2.3874444705390268,2.024969031160527,2.3945499626315736,-764469733421473.0,3.220629806362627,-764469733421469.8,0.0
-0.07359703174465237,0.009436535554108241,4.834229365110011,-0.07506979767497561,-0.06006360269423861,1.9455036367610619,166517.7957923544,0.01482482488783634,1.5268148274710853,-0.15365469545706922,-0.9920472749901048,2.716933178043746,-672717321238669.1,2.443986876052086,-672717321238666.6,0.0
-0.010781739575771547,-0.25116612897061036,3.959297992366939,-0.04168995362401193,-0.057846971723089294,1.6254184862113914,442728.4079185502,0.022780011929710197,0.8692522622318739,-1.9732784794298592,1.7333067622234752,1.9179772427681583,-455170460778401.56,2.0155619406350853,-455170460778399.56,0.0
-0.11628241875722842,0.0852146605202013,5.438229220490201,-0.10663750576752354,-0.07925198236665203,3.436162408189253,80046.82580468552,0.09694876639446079,1.1368785780941726,-0.21186627454366036,-2.3572519243249417,1.8885289594003773,-18140637532138.875,1.7019113226210119,-18140637532137.17,0.0
-0.19460116600278712,-0.10269886109881907,3.051919316716684,-0.10038077016964594,-0.10488649172913145,2.803224514410125,443042.66125718475,0.019493615033098714,0.575201247533726,0.06574407764987278,-0.45392923628846127,0.19831740070145354,-12704261499978.139,2.3329782957566456,-12704261499975.807,0.0
-0.5391036421486288,0.22645928345817196,3.8828447435151974,-0.08945955000768824,0.06523955419567873,3.750329457495436,30839.482007880677,0.10410427441922059,0.44450185063092373,0.02853682032351923,-1.085852725742818,2.6933240003726793,-12516707934781.52,10.794896844450959,-12516707934770.725,0.0
0.028063960705013255,0.317818492605536,2.5046943639223813,-0.09709882382343023,-0.10036641570345811,4.495487706586697,10478.498128875062,0.014675293469594217,0.9360988703725031,1.155411108760993,-0.7608566522489637,2.9138755695181215,-1729463577305.2356,1.6837860011376515,-1729463577303.5518,0.0
0.14052765582321275,0.31857470245283864,2.2139462822606872,-0.14709208812741054,-0.18115885449223304,0.9797586169952845,6897.1520389047655,0.013769592266486157,0.9242038978026107,-0.5132103682160918,-0.3546235681428995,2.635502698420469,-1070446764032.3821,4.862836087727069,-1070446764027.5193,0.0
0.06291888047076492,-0.305483320396272,5.672758100896829,-0.10096094713474205,-0.05908821921340522,0.6055116237994849,17607.381403084073,0.11533721922888213,0.7626524407147921,-2.4370960785801214,-0.7532477198764767,1.879209719608225,-982885829543.5021,4.188569670964273,-982885829539.3135,0.0
0.4183596055492974,-0.0028224810473193515,3.9692531320671574,-0.12949324189296302,-0.1965071533136537,3.5345049217135887,18387.496942740574,0.05869982773683281,1.2847068594622035,2.3975765874403923,-1.539863916053173,2.306517676410548,-655841997337.0002,5.703267676106034,-655841997331.297,0.0
0.14508443294145631,-0.007991728168150324,5.6059175133080545,-0.011288148261713454,-0.05086266547225095,4.649460896015658,13235.134586862645,0.037480560812539115,0.8433229141969031,-1.1069853280791644,0.11050145575574088,1.120481502715868,-625273904887.7803,2.7912590496878034,-625273904884.989,0.0
-0.05101878421326763,0.3528095035034809,4.16860036855144,-0.11813060402982845,-0.07595712094604297,5.06142924812267,1842.493567141958,0.06140655334531262,1.0361652827415442,1.100239024793285,-0.5236610979569427,2.7058333951611466,-52857338750.29226,1.8026706576041318,-52857338748.489586,0.0
-0.5996402594552422,-0.27933731315775895,3.036051522995544,-0.1449920805387531,-0.1252779579748856,4.440309144179829,4599.91661093416,0.06864271395293045,1.079518954422198,2.7721681794602135,-0.8292735688243207,1.556509706130507,-27209649382.98245,7.682069779882744,-27209649375.300377,0.0
-0.11488495179660704,0.16336939127336383,5.165269054713122,-0.006051415978646529,-0.05375039347068065,2.6213486486697377,1551.045622879581,0.004073236050418129,0.5600616247949468,-0.6078635906969945,2.7418280619862117,2.573374285161222,-11052177386.817774,3.9117153984906077,-11052177382.90606,0.0
-0.016677193768878933,0.4433917726579644,3.3476464147657357,-0.048855765903646,-0.10861069902599815,0.9556320213608627,2650.065420302694,0.034234785489736394,0.941343209174853,2.469777746951687,-2.877818264764996,1.7989050580065156,-2017073854.6711078,2.748228050364781,-2017073851.9228797,0.0
-0.14373843748218534,0.24040131673538592,1.3024970346040132,-0.0387339472689323,-0.04426338720497672,1.8426588121343124,450.6687973496964,0.008663872144847373,0.8465336179946691,0.632034933323002,2.0881357886160306,2.546415709299052,-1525929277.0080376,3.1534607591106805,-1525929273.8545768,0.0
0.021485927160324946,0.10613396419230872,4.0831105903667675,-0.1475680269674078,-0.012386926933531786,7.086849402126312,262.07578221526495,0.10125553359879091,1.1278673628886768,-0.0230912454486214,-1.090172947734692,2.157496983592534,-1011371119.0550917,3.316942365629918,-1011371115.7381494,0.0
0.05852400191914137,-0.5260076731247773,4.211124186145815,-0.09421763584003,-0.1255646317694071,2.024077754220513,472.42144318282,0.044751922075491515,1.2965170305913893,0.13677258913971446,1.3065260214371959,1.2936361589450591,-725954007.8774093,5.285330767542609,-725954002.5920786,0.0
-0.03422487201709964,0.15519069371770183,3.8526641114887497,-0.014131741315483518,-0.06427750677385394,2.9241241359435364,177.2948567624546,-0.0066230954301360195,0.6479549078288316,-0.8741012528018688,1.1264925930885887,2.7871518362410947,-445639826.437102,2.6333478977482097,-445639823.80375415,0.0
