galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
-0.5948040638578825,0.2926596346655371,28.170176260894358,7.05955468843194,-0.07897142163545637,-0.06292676634356555,0.030415771050451762,56968062974.10322,700546.0316639645,0.008301138412299534,0.16791560128350613,-1.7137922884857293,-2.1332970593821843,-3287607.1998683107,159.92840315748262,-3287447.2714651534,0.0
-0.13304336682105034,-0.02417246630664277,20.7800353278796,8.001952973990779,-0.00936516493978732,-0.09982473168602488,1.22869826006912e-05,177919810058355.9,0.217436525717177,0.3093440984438388,0.1717059474255481,-0.6694408311893212,0.3782855075570293,-3043784.747331045,81397.3339958725,-2962387.4133351725,0.0
-0.17407957602135418,0.1922041528850852,19.29073463244866,7.473067472904557,0.07224254322457332,0.06419793202878855,0.019030209120192574,14652424461811.188,0.67523923912788,25.85110137743601,0.16313264305055378,-1.4923800250161992,-2.9613985214423453,-2300987.3926534248,57.89229888336484,-2300929.5003545415,0.0
-0.023522232027119727,-0.038195696209181756,31.39847636355724,6.375427030501283,0.0012613693244577923,-0.036237608794188726,0.014347832769640677,7298467406.177166,0.06606843367690307,0.19858141187621425,0.12981458132160756,-2.5928150449644747,-1.1858418048438013,-2059652.7000411095,92.45086729849459,-2059560.249173811,0.0
0.20942847104451506,0.21781267846726998,19.558820686538155,7.158043255193624,-0.016595000916594077,-0.039979230845577335,4.580513779299151e-05,219301774584028.8,2.4681835291771377e-06,0.6176770540304924,0.1801320262823799,-0.9708423899063754,2.8414846929819166,-2000041.6319933042,426993.0725764127,-1573048.5594168915,0.0
-0.1501328183805157,-0.12489918201343794,11.977909374861643,6.737403165063483,0.1683038378383618,-0.061761772203769175,1.691463756636664e-06,148223012400565.75,14.049205715108972,1.3522113161662508,0.18751730624449922,-1.46545624055941,1.4005785522913854,-1748498.005328303,591209.8672079145,-1157288.1381203886,0.0
0.10980076050240767,-0.025851247821508105,18.60588655879432,7.435805241057924,0.13007773353114135,-0.06333580491127037,0.014373340142703738,671773265.3250805,1.0632907945469132e-05,0.29766861165696634,0.16104065587258373,-1.8178665141974482,-2.960386312026384,-1725171.4633038798,94124.79582020068,-1631046.6674836793,0.0
-0.32514908811046406,0.28803100172572055,13.961625249983246,10.256959244095022,-0.07509679786402987,-0.0963746642812524,0.06223937440067657,9432140542.178219,3.435844953196984e-05,0.001945205134997594,0.14310637029608786,0.2926774017089513,-1.011401016402905,-1450757.5456643275,29640.395430641594,-1421117.150233686,0.0
-0.3752473431771694,-0.02789329871231358,51.868447234446464,3.530228268228577,0.020066724482998864,-0.05078865448194687,0.04659980003863296,3800588466323.383,17.98324688174491,1.630101375583284,0.1088565550094147,2.8401930007668508,-0.9514985767866451,-1168012.9286193843,27.965554451813,-1167984.9630649325,0.0
-0.014844318579834315,-0.25141599513719026,3.751888971026313,4.148852427134861,0.07444644635116046,-0.10417374319687916,0.5893696285344574,435753523818.52203,3550.2162607064483,0.0855996706303756,0.09772768583368752,-1.3214429766970335,2.02512846614351,-1091447.8370016953,16.649400658023122,-1091431.1876010373,0.0
-0.46030324743922346,0.015149543344726207,36.650832242991534,3.937319818230894,0.06667245298040689,-0.04147995348343645,0.08656385288269278,2904644323019.052,0.6824420803261588,0.00010009712291511484,0.21131228821646342,0.3447246133113655,1.3467993540389074,-1043835.1074668316,10007.533260906692,-1033827.5742059249,0.0
-0.2529830687638254,-0.10803076037602469,17.20337426598666,6.492182748358898,0.10950490624117498,-0.05055280517408468,0.00910432817768098,132172346362805.02,8.364931756689197,0.22983418112253,0.16738618084184742,2.24327464469241,0.5578104326267121,-923771.4964362197,116.87911767272956,-923654.617318547,0.0
-0.39112335228396433,-0.20257697944411637,14.291187348501204,7.485148036113712,0.019892210116313806,-0.11923265848522036,0.009010357387657984,567232884320850.4,0.011069551884726983,2.143848070639943,-0.14818920346518052,1.4383143147960578,0.8898788627983407,-899561.2136577405,208.3776149305994,-899352.8360428099,0.0
-0.5205497831326513,0.243050813424664,10.249213973055376,8.108752352528628,-0.03420180814627987,-0.04165123066788105,0.04324727276630916,1663546178312.6726,0.005110467474994785,0.0021081672724569504,0.2356360919258894,-0.9279758803063274,-1.8915924900646952,-883175.1603054652,697.1540986090139,-882478.0062068562,0.0
-0.30339757988812655,0.15303351173096108,19.29553820984371,6.348840458852594,0.08132654175370037,0.0538346741676403,8.384336252056618e-06,65955891780338.43,1.0108667655410374e-05,0.03357094780730039,0.1466198856157408,2.624297916205876,1.9370833365388274,-832277.2690961129,218228.13509711006,-614049.1339990029,0.0
-0.36097640359825933,0.11268955368367915,22.512571482600485,4.065270358701425,0.1260318057130547,-0.06252264153741913,0.0005286694799294843,137581257966142.08,2.7564538505054522e-05,0.0071089718166169455,0.2466820216323411,-0.37473988360559396,0.611088553548262,-719101.4773009656,38314.60822017171,-680786.8690807938,0.0
-0.015208331701344086,0.013728230580197218,12.502257018354825,9.318411068458623,0.02453531442836182,-0.005002870416807061,0.04523330001885152,1104168432.3291507,0.005421426174982942,0.017903618855546057,0.12893776328906498,2.1822067598977597,-1.5615495820860115,-679288.2838330558,264.63868813624873,-679023.6451449195,0.0
-0.22311671644354697,0.007503498908007389,5.597653450125663,8.070241943299104,0.03788270260944939,-0.13040616181255754,0.009313111793034767,29645179560494.918,0.00019726478151753477,0.0004594660244247356,0.3920021866147536,-2.977894496155372,-0.8388301612178242,-621102.5625236015,7359.538143345357,-613743.0243802561,0.0
-0.26380853407800825,0.023370256017958543,13.773724392857812,7.825611532887606,-0.013675318900865409,-0.08523655117369064,0.00010606028317151031,94176867547522.94,0.13651429820625802,0.00014419442432339288,0.1376258571659248,-2.171770722157594,-0.71882351675821,-617746.0061575654,16372.643137471792,-601373.3630200936,0.0
-0.286277078694216,0.23508429052304006,21.177454029667114,5.691886130046616,0.038094608101615204,-0.03886083234735942,0.06340586912363355,86222074427.30254,0.0004159019439738335,18.894097302848113,0.1308278580418135,2.310742991618211,2.5777815765832433,-572905.74878172,2421.10480108376,-570484.6439806361,0.0
-0.3033942431310957,0.12216771508923024,22.018507625113536,5.254646644436836,0.08296828724347045,-0.12804819457374125,0.03798018537878698,174284888478.26743,6.824064056560541e-05,0.013624687538468497,0.1394357744959561,-2.2222672596468716,2.666707424393044,-518557.36510028795,14756.346325748635,-503801.0187745393,0.0
-0.15000724901797546,0.2712449980204339,32.97772058545242,4.538977834925747,-0.0009547059406708608,-0.07575714323309418,0.0038286136383994048,843237125077364.2,0.00836455838282102,26.47947359731335,0.12235410458367493,-0.71225664401614,0.1541268091660939,-511530.1354932127,383.15276457796153,-511146.9827286348,0.0
-0.22293567432872086,0.1089147042322911,10.32635081540268,7.1274077488600724,0.022141689230695642,0.03972991209232482,0.03906549346010154,14759592188641.902,3208.993746028011,0.0022637628603052727,0.19044007620359993,0.16468583846578433,-0.6232329214376926,-441487.9529167225,469.64934946201595,-441018.3035672605,0.0
-0.1755342369766858,-0.4695464629145014,10.060714230275096,8.303248388232845,0.045430317258620734,-0.08493261251946563,0.010727944533545001,86576706309168.38,2.328868854176873,0.00028747063915890545,-0.13944371268601022,2.7695974201815696,2.23368339167385,-418845.0720349394,3580.6840707959714,-415264.3879641435,0.0
-0.12987651418639048,0.25065235039196915,10.424841488209795,6.236419234777216,0.10299299420782532,-0.08966037160277648,3.4696123188764786e-06,167440611175399.5,3.052148846191071e-05,0.0008648260623802931,0.21836253565031694,2.909018436630097,0.6522808494300443,-402433.6221713255,322139.06876215583,-80294.55340916966,0.0
-0.1405456461917961,0.14226901278359236,17.24461279136712,3.336274489962927,0.04776842518879195,-0.0979914472319427,0.1014055763455509,153516721972.22314,4.761025581055484e-05,0.00035305365633730773,0.3119820044292394,-0.0021087093585059336,2.162739759430697,-379936.9482345752,23849.48746805131,-356087.4607665239,0.0
-0.46163007453298643,0.3617166846890438,20.600477078999376,5.182843437571891,-0.0018143690707924723,-0.04286428938211145,0.00020777942816427016,798698215947575.9,35.550973925410936,0.08510148606233028,0.13606907986079292,1.0715665377456443,-0.6666518550789,-363648.0641138563,4826.978516902299,-358821.085596954,0.0
-0.4283564937079779,-0.1588692445641489,21.503478843094648,3.0200486763248726,0.026152388421747136,-0.04457791760612074,0.03373114023740325,22036158194524.574,0.003203056349717779,2.3144251578483677,0.30438518730231007,1.519443274633355,1.418338693283852,-343246.29854680586,347.0471265240291,-342899.2514202818,0.0
-0.012823734985683094,0.2132305018714084,13.551994431935842,7.450839737445055,0.0015496912123008216,-0.0778085983758475,3.805116402935412e-05,62128996958170.91,0.000492717379643496,0.0012818062730126497,0.11497231070239236,0.6311293768774284,2.782479874639651,-335973.4769536591,29091.445266232397,-306882.0316874267,0.0
-0.2836177210826522,0.20381823275082434,38.992050866726586,4.037807519365272,0.09607539563083636,-0.10793181712202171,0.07112546832916616,4838372193.694766,487.71716664967727,0.005223724407419433,0.10666394941648216,0.15010802517725352,-0.20017372268378564,-309117.736103958,209.74776316442632,-308907.9883407936,0.0
-0.20559512290802817,0.07327476494419244,9.565404651631287,6.057967249705457,0.0066934631216153985,-0.015951766091321026,0.0007363003499679892,491232026740604.75,0.00025268943062441244,0.009132713506044549,0.2198516541596734,-0.6613938260934216,2.1476159003756976,-308084.9793130817,5426.276122888495,-302658.7031901932,0.0
-0.13661477844057784,-0.22588191871178656,22.91126893427117,5.568805694194635,0.039184891068463006,-0.12987069233714854,8.999955871584072e-06,92804302226436.69,0.03647812079489433,0.02418968799900058,0.09263202580832922,1.971235193581073,-1.5793794218766801,-296251.7381836466,111184.08332337605,-185067.65486027053,0.0
-0.05773893351052706,-0.1589928947837689,9.382037946467648,5.6567125576451325,0.02907231107833168,-0.10479181401436663,0.04024566726051877,113231671592.45004,0.0008152980182353833,0.340767751111988,0.22555721104125076,-0.961515092380135,2.991767738708589,-255510.39043330884,1257.0939661234013,-254253.29646718543,0.0
0.38811342432231805,0.2072858794841467,11.122798892556109,6.294060798300612,0.017238448094910035,-0.047112529706619985,0.04034511291168616,10677546334.275845,0.00015395096186508468,0.0008542209290342605,0.15612267732324414,-2.4886852065101763,1.0632120142316186,-228131.4424376465,7695.578451968664,-220435.86398567783,0.0
-0.4361945654134304,0.4446525521180609,11.472051338941514,5.358089149655632,0.10262560094654818,-0.08619778503542583,4.953715034174014e-06,119746650409215.72,0.68430071321867,0.00010994060555432605,0.19546773047455585,-1.1575813186742474,-1.475923981759744,-224216.99073669867,210969.71104818795,-13247.279688510724,0.0
-0.13958255217210724,-0.1284689031350643,17.220749287329998,4.416154566574443,0.02616412995857146,0.004858127786344146,0.0003231081416328227,389108267803623.75,91.07590587026574,0.07902682754263965,-0.01217945119562397,-0.3141955902891791,-0.7596976913228453,-212657.9290853433,3110.0336648502653,-209547.89542049303,0.0
-0.0487427158247119,0.28671511276477396,16.163613864188083,5.939674631086707,0.05973559163156392,-0.022714705458593904,0.13281508007438445,64452290930692.03,0.014847359399424996,0.010100205724749806,0.09887373694534955,2.7456056272519707,1.3756967182258437,-188441.57124469418,174.9581335618159,-188266.61311113235,0.0
-0.17735140314209236,-0.05879334357845961,13.637276606223349,6.716180763297704,0.1701464383959165,-0.017765038267630956,9.584923849671746e-06,126535667274427.95,0.00010657383393130374,1.5489798831314945,0.09299869461667032,-0.001543867574516966,0.06838174612518433,-157143.06598981412,113718.98625880506,-43424.07973100906,0.0
-0.40567888035298877,0.12531084553866728,11.823183335221527,6.9990034849213005,-0.00028235199808787637,-0.1295095583655863,1.271857229743395e-05,877604011514007.4,18.786889389028836,0.0009321933348907305,0.10085433810255012,-1.0285202409198475,0.6862062816127814,-135736.12121270783,79700.42566491381,-56035.69554779402,0.0
-0.0926391765358371,-0.028857975500753696,20.61807822192989,3.3000101895890985,0.07005930709743971,-0.04815556215280806,4.85533643622767e-06,202756446292430.22,0.03840188872788926,4.720955016827115,0.16236115074546803,-2.8701529677968507,2.162699092772442,-121334.48681769417,205986.82593447642,84652.33911678226,0.0
-0.056246983766679914,-0.1426794718029081,13.059633346159831,7.450395864034304,0.09581876417109735,-0.018243247049504828,0.07426685488675464,262091989952366.38,8.814470809610553e-05,0.049182555685994306,0.07422034613889644,-1.5475865711775034,-0.9889947595758848,-114126.55986982581,11381.396629248622,-102745.16324057718,0.0
-0.36492295535839214,-0.0038020966149327207,13.387218009421826,7.445342919027034,0.00942701799770447,-0.08080608205944366,0.12879015167739774,63292503566932.1,0.010070731541841732,20.92555800933914,0.07269465736402318,-1.7105644707408587,0.459904251908255,-113018.84782238693,108.58783938379707,-112910.25998300314,0.0
-0.14680381886615704,0.22236545316222098,28.339402549988005,5.432973459874833,0.07103119604887839,-0.11727314528222745,0.15368556254981808,495730789.81172043,2.3860463393983196,0.17814619540766796,0.05056293814150904,2.0181888555878835,-1.0148739226977552,-107464.59097811034,15.160720225743315,-107449.4302578846,0.0
-0.07105836642620314,-0.12977940978012878,13.677072497500802,2.9058903041206667,0.060820778543047245,-0.0004159858096323549,0.0057188043961298105,206992560450236.84,0.0002776164321770225,0.001343066587669001,0.2610943573832629,-2.194900753833214,0.12199661134180717,-106138.94002991992,4524.932737462736,-101614.00729245719,0.0
-0.2876096462292289,0.3302350832633526,11.432308544197717,3.3051755638329454,-0.01076705079867571,-0.02661924214858279,0.045667496096249614,6954308397436.411,0.0003302929926611248,0.00027596034670222813,0.26082286912104313,1.6288655070525166,0.29472150394033036,-103463.416992004,6675.904066778603,-96787.5129252254,0.0
-0.40519341883229076,0.08072723766140873,8.909673333563022,6.622322017856543,0.04650790220037265,0.03487808578552995,0.06947691463501313,33609961357405.848,56.79143354882031,0.0008417360974808357,0.12744795303547418,-0.21150448608802463,-0.40821614878920887,-97675.2908839479,1204.6757993999436,-96470.61508454796,0.0
0.2939820747731546,0.38728546157224897,2.6460675127316096,4.423858408181662,0.10615323683609673,-0.07394224406429925,2.1366616659338578e-05,809035942230468.8,0.8564745817970026,10.076000471889582,0.24048336042128513,-1.6033860728770444,-0.035323303753728386,-85663.66298154951,46809.15646849905,-38854.50651305046,0.0
-0.015819886093128677,0.0543053513728899,14.212367299249255,8.176199870458756,0.09935459688090048,-0.006414053089398068,0.0024664875412436942,768420259457971.6,115.76680455347622,0.004076198937501152,-0.03320509288393986,-0.3240912474814568,-0.7364663618957374,-82760.38454663557,654.0659156638324,-82106.31863097174,0.0
0.09370180190944355,-0.09589844232608666,9.792121587225578,4.683567293022238,0.010543576931585481,-0.08508599468632391,0.05333783001744178,2040134783.6512792,0.00012078745395444831,0.009668080580876568,0.16813102250146794,-0.45111053856791017,-1.007977284523346,-82419.53797539375,8403.501463362056,-74016.03651203169,0.0
-0.29231269602907395,0.2994871641493256,6.771984472118521,8.756061761103297,-0.027729269389892224,-0.009297831386675809,0.2572689055277681,372089861862.6924,2.563840466694276e-05,5.825696877347016,0.12627507289129752,-0.05416010580634456,-2.2638373376777525,-81441.65684321114,39010.473432709194,-42431.183410501944,0.0
-0.30413657399985394,0.28879003267923936,7.999389737153101,6.643400437115564,0.012600230496842432,-0.04466703405010467,0.0003792272499135991,50692118162936.94,0.020326944352457157,0.0830078721493692,0.13956937032403383,-0.32113334636777147,-1.287655818037336,-79450.30382042812,2698.97758910967,-76751.32623131845,0.0
-0.10507923186796642,0.19973833150693393,30.655719108933024,5.437522980057959,0.008236301965420724,0.01866794185676758,0.01926615892739248,246720312857860.66,9.085819569083116e-05,0.2723305998181929,0.04025295604225694,1.988355830097329,-0.5981329038553547,-75225.96482025708,11064.487799130025,-64161.47702112706,0.0
-0.1621048609915131,0.2185050995556112,9.263482291795697,7.157664663980309,0.03019454874018066,-0.02557869428810727,0.09025947818767847,541718924602.72864,0.0002314126443793679,0.012513854525379344,0.09881921048591061,-0.22457939663986082,-1.9895971707451743,-75225.73631302807,4412.764107227037,-70812.97220580104,0.0
-0.29539433904843654,-0.010636643908922633,8.776817633545402,8.17461743781767,0.01726964858086711,-0.0908048234523185,0.0008234286919856189,495486779609144.3,0.5474738223466568,0.0006836871927348498,0.08521769551694525,-0.5438562156338245,0.4587151809808918,-60082.16734733626,2680.3762105040782,-57401.79113683218,0.0
-0.6084916888723525,0.33622501183240705,6.542586108151135,6.153821519651961,0.04245915287285941,0.059931213465144725,0.014019205231079671,371347423230331.1,0.6168884473999865,0.0017289741967629663,0.15886649854889662,0.7767034903129271,0.7727960564235206,-59196.654038202236,656.6491342466092,-58540.004903955625,0.0
0.4287112268538001,0.2493394004810892,9.41519441581902,3.882025441491983,0.08486848518652129,-0.04365471846197873,4.753881951959789e-05,80745853764352.17,9647.195956413267,0.09417320177491693,-0.12232191660927116,2.9799453176638995,0.5400897407249667,-58047.467213134936,21054.088957207514,-36993.378255927426,0.0
-0.24543260672874204,0.3652008464949561,31.709958978450675,2.0685748245878597,-0.008730075790275543,-0.05241665818167356,0.00035517002071333554,52473787517335.984,9.999827090600374e-05,0.031263536092902444,-0.13821886628535754,-1.575217072570405,-2.0516856181633187,-55711.60449789525,12853.7713870482,-42857.833110847045,0.0
-0.13102022009902695,0.31358393701523385,20.259595499420392,2.4291167115382817,-0.015204983732438213,-0.012471023785745099,0.009088417611923465,94878131319790.05,0.009941709101100009,0.0038591284760339578,0.19709875933268658,1.2399124729060453,0.8836045529927326,-53803.639031682476,472.3484853218494,-53331.29054636063,0.0
-0.29028044156093435,0.21231867535502857,6.8867139137420965,6.9767703107125065,-0.02321613380349402,-0.014412853729253688,0.20976779815022523,108278199328647.14,8.19892621365618e-05,7.648867835347742,0.13425315358462417,0.2860072281501411,1.60005081766898,-53576.06958856356,12202.986028034353,-41373.08356052921,0.0
-0.3996768087491222,0.1313239632196543,7.298522183770048,7.262133474210927,-0.01711534010541691,-0.04928283062013137,0.05066689085272301,239767485223713.88,0.003114442508728791,19.202012035684433,0.11620834384571366,-0.2804152392455004,2.9922283672431096,-49521.32524615598,342.26975418576313,-49179.05549197022,0.0
-0.37402991886906123,0.2641290239682514,5.996130320853816,6.063516618402661,0.014918589723908724,0.12226002164188464,0.038823172770713635,35634750544849.586,1.3310799554686183,0.0034147169377683295,0.18308767628580774,-2.770473208818159,-2.100030284304986,-49324.534138506104,326.2902184020228,-48998.24392010408,0.0
-0.2939798108361899,0.2987979429671316,7.933436275359804,4.337387835250991,0.002846165038149436,0.01184605647613704,0.05497073909384552,1824835762019.6184,0.0016153324641031838,1.902789259010027,0.177616378331664,-1.476814937122028,0.7119499290636773,-38879.90507625477,639.5322654961174,-38240.37281075865,0.0
-0.33655634440624993,0.32350974048212777,18.112694544555666,6.796763751716003,0.015282151028825443,-0.08367323664023762,1.1421394050727692e-06,102943221087612.08,0.022617180014256937,0.0013487858129639177,0.038350750824156614,-1.7341994386416393,0.8059470724348987,-38267.74277598521,876337.2351256286,838069.4923496435,0.0
-0.10426463099743336,0.2057015161143101,30.82615987396308,6.866621181483646,0.039849451127470265,-0.10312014134271233,0.1794696721950643,7533209797.020783,14579.900936496077,0.0005710238813636359,0.020032243497358868,2.8623759251612597,-0.13776334193743933,-38193.83538946647,1759.502564611265,-36434.332824855206,0.0
-0.3978408882751838,0.058684973240895125,24.558131418213705,2.8927734093282,-0.0006103790781514032,-0.009217299568057044,5.55407934310653e-06,45668420096061.29,80884.64170407908,0.0032188720381160444,0.11178917689370596,0.15664759096502134,-2.3046996618305875,-36188.22338384465,180360.82041362615,144172.5970297815,0.0
-0.13702011025149965,0.37101668329991044,16.38889937240039,8.028542856690011,0.06644113651550826,0.0052613298943886486,0.0001074135281171774,75006673919648.31,0.02247347498284651,1.4148842748265662,-0.016007442045078382,2.495012028525103,2.832682596701707,-35801.42232988921,9357.992658445944,-26443.429671443264,0.0
0.017917667373668095,0.08092431801721223,13.76991596851446,2.1090675540931536,0.1280880555555206,-0.08311855218068995,0.0002983735531581932,90179081084113.97,60670.257604476436,0.004586707698051224,0.2510319561298726,0.6645281070816176,-2.3938979001816096,-34011.0510930776,3573.991555329172,-30437.059537748428,0.0
-0.23999026207451415,0.29517946795349304,17.220690841492992,3.462784908734842,-0.011935045712155444,-0.022361395616325812,0.01804597284414282,145014415627413.03,0.5233429705179263,0.0006501335694392299,0.10745756668321232,2.111455296739134,2.1369942062035996,-33878.52602826136,1596.863175040104,-32281.662853221256,0.0
-0.33405037403210125,0.07507229561843737,14.426161495046362,8.778966204447789,0.0715686170619699,0.0037077933417848444,0.000586514705143899,91777803608154.61,14.210309752948822,0.20008540504773667,-0.015576886916632282,0.48251998536943086,-2.2560584036691482,-32753.841624811073,1712.8877127178675,-31040.953912093206,0.0
-0.07204231356451106,-0.1229412102188174,13.42745633761681,2.551914853278852,0.047414430027658515,-0.02529633498173216,0.07253492371774956,10428456046204.752,3.864975775241e-06,0.0018800492443287761,0.19411475204378,-2.832706688993352,2.7738378390682357,-32321.33499690733,259281.67692281457,226960.34192590724,0.0
