galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_source_bulge_intensity,log_likelihood,log_prior,log_posterior,weights
0.0018575665924292224,0.002627628975353998,-0.03830398099895017,573375285845710.1,-1.2269146191136917,-0.14104523851595285,4.897534725059625,2.654070619274168,-522538.71302130015,538.4124132968631,-522000.3006080033,0.0
0.0002778233280920499,-0.01241021996489139,-0.03552875307270471,640010869416124.1,0.9181348357132624,1.3507648687627505,4.619639691834768,2.928247048343873,-450606.9643463702,3599.480580007207,-447007.483766363,0.0
0.012924453298297615,-0.07617188411472435,0.12350614236774131,672152899505997.0,-0.5966058397252558,1.2436555484316862,4.313106284332223,2.40174363020088,-371834.3529803535,78.4255079394507,-371755.92747241404,0.0
1.7566153495114593e-05,-0.06132409120372347,-0.010202368077247979,798748535495055.9,0.18449472323033334,0.7327484783029181,4.990254503839398,1.8954206378723224,-362473.66319604265,56927.85245798465,-305545.810738058,0.0
0.3106606686001755,-0.062406443536104854,-0.018992655921441767,133933234860901.84,0.5578468148192162,-0.7541180738496904,2.526585416821254,2.4080356569824524,-259306.84070003344,3.4317105273167265,-259303.40898950613,0.0
0.045392234716595335,0.12249420495094815,0.06803862005522976,740171632711263.8,0.3334435324627636,0.5526858206316523,1.5019764782834804,2.2733782925476897,-250085.9876945237,23.011903999421936,-250062.97579052427,0.0
0.00026760840835775464,-0.001793247843348433,-0.01710528522169515,379459892203194.75,-0.37501920619988915,-0.6001718569237289,1.7457492745988978,2.5490062197261705,-246461.97487215808,3736.8181521364627,-242725.15672002162,0.0
0.6195881194862886,0.06421392426202645,-0.039010364592872986,109978414334927.25,0.16878139663174085,-1.7708246336603743,3.797283921946307,2.457322015483091,-225725.53935125482,1.896237258204726,-225723.6431139966,0.0
0.7915693771501343,0.037612787272936064,0.0019866551348221087,6035375031.807282,0.610619927552658,-1.7483122900037134,4.617245836272384,2.0595829808468427,-187397.58275852472,1.3342465742612253,-187396.24851195046,0.0
0.021976448729169807,-0.12338766404069705,0.1995584233690806,358826981112061.5,0.636599645672697,-2.16154071180378,4.243019237322279,2.542311123200638,-174100.42089753767,48.25566125034813,-174052.1652362873,0.0
1.0042086380799642e-06,-0.06099068316435523,0.06655659583611769,710951215130868.0,1.7853280152964972,1.7248079516602726,4.593138536041247,2.462431197127655,-172250.3206175103,995809.4078030726,823559.0871855624,0.0
0.07355268351139747,-0.05275421292767736,0.23254488732205664,279447167368582.34,1.0326868977732149,-1.3460934666229163,4.387118313435491,1.9733337414969525,-169135.76620816276,16.438703599669292,-169119.3275045631,0.0
0.2806276882666531,-0.24693902793425,-0.15137858725056738,90119403215366.28,-2.972454722250586,-1.5118490650845906,4.688643717789199,2.9028986364068805,-158031.90610907602,7.75815826105928,-158024.14795081495,0.0
3.796711823339631e-05,-0.03423431636366742,0.15698361448013953,959484652945389.2,-0.015974704362995862,-0.6113015842777099,4.075057753288179,1.2766134806371945,-149380.57178539172,26339.871293674307,-123040.7004917174,0.0
0.7119912160320648,0.016916891466875132,-0.07445220956171811,1667116185495.5342,1.3384581001162612,-2.89571206438036,4.926691411685768,2.605742809299601,-145217.87167395183,1.6959773458074483,-145216.17569660602,0.0
0.0017816576463692835,0.09395373803588193,-0.25145021631450754,786130363400229.8,2.0563655553188065,-1.7660825300510952,4.34740000106817,2.3248832426171027,-131730.5837238976,564.8777844811485,-131165.70593941645,0.0
0.15512493341040415,-0.032148443872595946,-0.06805815479282595,840795241852212.2,1.3785100817742446,-0.5087356084375809,4.76544002384938,1.4252690350664714,-121992.53150358118,6.729688693188354,-121985.801814888,0.0
0.12831222402188278,-0.07251548375025488,0.01619466170295827,445067819372136.25,1.0580174887397007,-2.7825725726948116,4.780102166928044,2.4042086803250116,-121224.95001805897,8.06952785140688,-121216.88049020756,0.0
0.3991351316878326,-0.11728811076269247,-0.09259872659862182,160110696183251.7,0.4210022941210818,-1.7864474160445258,4.195101727166045,1.7211327994948726,-120914.83270488969,3.6219683944306915,-120911.21073649525,0.0
1.687327311392891e-05,0.06538975612498092,-0.005634518615277844,480969235435746.56,2.662394277002856,1.326642426744824,3.9938397401270285,2.7715936564798653,-115408.01480786623,59265.53949470936,-56142.47531315687,0.0
2.70714314896374e-05,-0.0437595323313512,0.08008069095928862,630818934594762.1,0.936399015179239,-0.37783892128936003,1.6213707282280831,2.1676358646215856,-100927.3541708947,36939.72639292237,-63987.62777797233,0.0
0.13264623649355642,0.04085358382333413,-0.02012000268780525,620179595362469.8,-1.799641011994123,0.9568394633706143,3.4540514271131406,2.0388019338910603,-95560.2406550414,7.642540887939975,-95552.59811415346,0.0
0.017271566019377505,-0.07757748201941045,0.07741490093739511,516768503354683.2,-1.9329836300264476,0.4248051504897572,3.2108079168353236,1.837398570076538,-80128.14515964386,58.49919602360531,-80069.64596362025,0.0
0.9536174193200555,0.07375573249862807,0.02956450358236791,61697885396.29851,1.4269150645819622,0.4985054798478563,4.793893481962387,1.1941242072439993,-78628.60174362977,1.3643369601806672,-78627.23740666959,0.0
0.05364068432396901,0.009863496275451631,-0.02311119351542198,603392655466788.1,0.8326376002686215,-1.592616947943507,3.9935993521128514,1.4353860273180834,-78035.18953875515,18.67413683233553,-78016.5154019228,0.0
