galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,log_likelihood,log_prior,log_posterior,weights
0.21033707793019293,0.019892481724574706,-0.013532559330919541,226679803172798.0,-1018.0705097257087,4.783215570141857,-1013.2872941555669,0.0
1.2635361708552406e-05,0.04945432292687765,-0.03943831605518094,346067761387298.6,-1013.3743992258537,79143.16588952605,78129.7914903002,0.0
0.23590987760617335,-0.21134345186918255,-0.13079472838132133,86866632338520.08,-995.6408850361304,7.327572647262004,-988.3133123888683,0.0
1.355898310143946e-06,-0.03825516906069137,0.0919661860799307,519003895178984.06,-983.2829954760225,737518.9312709479,736535.6482754719,0.0
3.08438112405581e-05,-0.14763609026000155,0.06167825470055006,422449276972871.0,-978.751175934271,32422.694888075745,31443.943712141474,0.0
0.08785293174040464,-0.04918086783325604,-0.08808581995665023,214618945054756.2,-971.187235741121,11.8915528799669,-959.2956828611541,0.0
0.5963881938452402,-0.07741858923564722,-0.12443986286979722,58965212740657.484,-946.4199698885968,2.7507060929946037,-943.6692637956022,0.0
2.418361130609217e-05,-0.12122649507580054,0.15373572616549736,509846189922772.1,-943.1917933894244,41352.233786853794,40409.04199346437,0.0
4.972527627151915e-06,-0.021563698674100885,0.13010969022402294,506779980637047.44,-939.0202367396253,201105.83579841154,200166.81556167192,0.0
0.004406879042745057,-0.013773904623735516,-0.06281242958405146,341714391084088.1,-932.6031623918889,227.1247155554876,-705.4784468364013,0.0
0.00014939176661250714,-0.14696055384309697,0.13109200358152487,454542794996940.06,-922.9314251501148,6695.748448017639,5772.817022867524,0.0
0.2358948147356706,-0.023359405365792948,-0.05509406486079469,151513918704305.5,-920.7411443960175,4.418228428273961,-916.3229159677435,0.0
1.0229909802366923e-05,0.03853186311905958,-0.025398304277901507,373520506438765.7,-915.4266585388336,97752.67902563917,96837.25236710033,0.0
0.3760538396914653,-0.025125707559246736,-0.1269375420377293,83152073950098.14,-906.740172876396,3.4964157343079467,-903.243757142088,0.0
5.003373201783972e-06,0.015347850072643096,-0.06789915883120802,336899989372287.25,-896.5360163507346,199865.40518780722,198968.8691714565,0.0
0.0032681125775129343,0.07951401259601246,0.05489344425737171,434676723932455.9,-888.5706010341178,306.4537996644328,-582.1168013696849,0.0
0.029057581644774923,0.02376576586329889,0.07447091189912368,416080170664746.2,-879.8909916899936,34.71996264949971,-845.1710290404939,6.97e-322
0.1365296438418066,-0.08723968613093752,-0.01919570941323956,215164049286438.62,-866.7696465569143,7.723378579902232,-859.046267977012,3.4527619e-316
0.37806387037993866,-0.1613973762329019,-0.0714816628233141,75534685396539.58,-849.1713938746198,4.202992771141207,-844.9684011034785,1.5069682872967464e-308
0.49805329411308924,0.04423378691624394,0.07523894701797658,125648439720284.88,-847.2021740004839,2.3886936120235496,-844.8134803884603,1.2223036425430408e-307
0.17617170162975018,-0.16033703760234805,0.06833432208184118,195280218107194.72,-838.1318762475155,7.195157790653518,-830.936718456862,9.263695475006184e-304
0.00156278360643795,0.12414073812160895,0.011569726975742715,385368950223109.9,-828.5100578811284,640.6610949562994,-187.84896292482904,1.3886091660826335e-299
0.00045559485917063186,-0.30095953356791616,0.05860627652308453,342928661966305.3,-827.6479488198001,2199.633147539925,1371.985198720125,4.64576230649667e-299
0.7396868053216256,0.2845111780072881,0.007306652552289987,14746851862171.152,-827.5708266083577,5.40192341326115,-822.1689031950966,6.749766683511664e-299
0.001849414152887164,-0.005841867163683419,-0.014788009733269304,366585299108150.4,-824.3573950062071,540.7244105939799,-283.6329844122272,9.00528106771652e-298
0.06490856232303639,0.045081932371611975,0.005397985011390829,297593884619646.06,-824.0409496460757,15.509363869251244,-808.5315857768244,2.0400740119721056e-297
0.0006684022810888322,-0.09150500724514404,0.011217746744797188,390157100551474.4,-818.5802465266029,1496.5299580665821,677.9497115399793,2.769664540377423e-295
4.713903411570887e-05,-0.18102906918549605,0.10072396613524003,434515969464277.25,-813.5420499211143,21215.98738037991,20402.445330458795,4.25175152186117e-293
7.692444843348572e-06,0.04136334119508817,-0.02221536735638489,344017072908639.6,-811.6234046406876,129997.79241116195,129186.16900652126,3.2780954697442656e-292
2.7774405279362556e-06,0.18581752486685205,-0.006768607670676709,360821132038680.75,-806.4705783278746,360045.4415849702,359238.9710066423,4.938492562688906e-290
2.2050583737248518e-05,-0.06666187282848363,0.008698519359047212,382097620257449.0,-804.525795177464,45350.49932296463,44545.973527787166,3.898218319677704e-289
1.858122754360482e-06,-0.09556573580956884,0.06825596502456019,427711116612308.44,-796.644311770553,538178.2656638912,537381.6213521207,8.973793146874832e-286
3.2059433898321846e-05,-0.10040653574550752,0.014712152095170215,383474754021650.7,-795.672737717015,31192.5815797504,30396.908842033386,3.2454748009421764e-285
5.795976536164785e-05,0.20574934168605852,-0.0026298625452965997,355194516845111.25,-795.5314948596233,17255.464954628827,16459.933459769203,5.032369583258271e-285
9.698523759039988e-06,-0.04374458172338176,0.013493951295735938,378302236927029.56,-794.7569442081376,103108.5803461235,102313.82340191536,8.481096996120617e-285
1.0148506278396085e-05,-0.08234835348296751,0.21125306539653005,468955250274933.7,-788.1314757053931,98539.23906142583,97751.10758572044,4.354342655082577e-282
0.4161020354628403,-0.14231784815485332,0.08288171225194255,122816579509418.27,-786.8364240745748,3.7594440953837793,-783.076979979191,2.009208085624713e-281
0.6588900792187579,-0.06229930920944396,0.0075995141276568486,71045932047749.23,-785.8860065066906,1.7146516620355825,-784.171354844655,5.619728592201932e-281
0.0007339641999625797,-0.02921289180503991,0.02663800370764532,378767537920990.9,-785.719634634032,1362.5424216645276,576.8227870304956,8.780979305169787e-281
0.24268162574271684,0.06643980684068986,0.036215793498494325,150683542360463.25,-782.1821164847256,4.40691668841044,-777.7751997963152,1.6712044904935034e-279
0.662733144866861,-0.044656901828158034,-0.12342598856983743,33328134604960.387,-781.0619344636812,2.370313630761595,-778.6916208329195,6.558387253411153e-279
1.0354914391267583e-06,-0.028785775663374178,0.1317288031825865,428002847741445.9,-778.848766512697,965725.9379777228,964947.0892112101,4.983475359571431e-278
0.4945962666967957,-0.08056373034687636,-0.08998199984209797,62466399755364.125,-769.4551212262725,2.7512148352673576,-766.7039063910051,5.360694632639307e-274
0.6605863740423948,-0.051685796472258315,0.019128342686471036,70836954346461.05,-767.7698853034017,1.6656723330239422,-766.1042129703777,3.404497838525209e-273
0.002118513867310807,0.04115942402977138,-0.003622262593016595,350780510793107.06,-761.047928741933,472.1143693163654,-288.9335594255676,2.3721027467541753e-270
2.4453627479870636e-06,-0.09348011937284456,0.13344126524737207,440025953412711.75,-758.1411874702903,408938.6110275824,408180.4698401121,4.54168138719826e-269
0.39738081483213056,0.022576500577179696,-0.03067641013152485,100309117105624.52,-756.0297644520876,2.589014829187937,-753.4407496228997,3.961243496773373e-268
0.26653911094152827,0.06866065186814432,-0.014613896454150194,127640588551513.22,-755.4711320182005,3.9981871650346346,-751.4729448531658,9.646634227592813e-268
0.31992103643951325,0.03653341541547926,0.06045383884955372,130564183169124.7,-755.2420048138283,3.3752391725302844,-751.866765641298,1.3761579227367049e-267
0.19334049370377415,0.04351558709058807,0.04339141554766016,136229132040625.81,-749.1283923597362,5.361043295771415,-743.7673490639647,3.4493011472207335e-265
0.002332793323719301,0.0672379481112341,0.10149601628998833,409063892481080.4,-745.6484752261042,429.4117561202549,-316.2367191058493,1.143860352385876e-263
1.6015850505681926e-05,0.06001127460242353,0.014551181924588603,357290047324766.0,-740.8961393475809,62438.33589350626,61697.43975415867,1.2881145636336319e-261
0.176513664634942,-0.04439054526635627,0.002479804157695898,165896836133187.78,-732.5448496917929,5.764117270060306,-726.7807324217326,5.374744283575985e-258
0.040680637960265886,-0.006721206950495783,0.14153878221694707,370599534110315.56,-732.1994867840638,25.585638802351216,-706.6138479817125,1.287767194173929e-257
0.4497357968016333,0.18686996262819405,0.08117050016943941,58173369823138.055,-731.8718687404341,4.298979347362994,-727.5728893930711,1.7883206346343452e-257
3.8599014679390415e-05,-0.008796711788859714,0.14088544386005525,423202194698629.8,-729.8215339308078,25908.39337945099,25178.571845520182,9.055128158941142e-257
0.02233704058577774,-0.004130631844382854,0.03463764621161151,343037297081343.75,-727.3203615642906,44.82952939565632,-682.4908321686343,1.051723724220136e-255
0.6106929492416521,-0.040270093744836255,-0.13633257781502958,27238125666018.195,-726.9151621862895,2.647896720422198,-724.2672654658674,2.413592667739281e-255
0.00025070481021610225,-0.007995710991110313,0.035328043456747324,372452587873640.9,-724.8147061033121,3988.820339742339,3264.005633639027,1.3190089643442603e-254
0.007649695946733012,0.12470951809239,0.04150952035761818,340070651776513.94,-722.3269209246903,131.58792515750628,-590.738995767184,1.5216389540086336e-253
0.3673319376538988,-0.13089138067418005,0.08286281912024077,118030362129944.97,-721.1261489676951,3.9222734088484663,-717.2038755588467,6.032718163505692e-253
2.5398306643128207e-05,-0.06911897653838239,0.014500022439475603,353109542983609.0,-718.6237161263057,39372.95300773126,38654.329291604954,6.086069356608738e-252
0.6551449057685147,-0.004961413360422022,-0.05116504415143756,47907687411694.36,-714.5726054803783,1.6585037442333672,-712.914101736145,3.266915641246604e-250
0.5115787424186649,-0.05111786449368094,-0.15746530606998999,10309475180472.607,-713.1087737644764,3.325151227702727,-709.7836225367737,1.697751368415831e-249
0.5009372983834088,-0.1098387258441096,-0.04025767670148441,64222602722810.17,-701.9713280160868,2.6805191329649536,-699.2908088831218,9.409035440743142e-245
0.004056725773479705,0.09742913681494925,0.07295566869287215,370909416185440.44,-696.8824811816576,247.24496275718295,-449.6375184244746,1.5253884504156062e-242
0.003857839899235884,-0.0016257049181832254,0.020687455830659143,346558578821405.2,-694.5716284841365,259.23394647415506,-435.3376820099814,1.669104675149051e-241
4.675563145824592e-05,-0.05397826757248074,0.09748988660263724,397153423408975.4,-684.567569310818,21388.418875363936,20703.85130605312,3.336243375321627e-237
0.011660282351104077,-0.10263986286188394,0.06740821445595989,359619856109506.7,-682.1059390844271,86.51515701290451,-595.5907820715225,4.216702293532467e-236
1.0060307107854007,0.07694799719064599,-0.14559618622355636,3068721448243.4473,-681.0864600849995,2.349967626393349,-678.7364924586062,1.455734146531535e-235
6.637771369019278e-06,-0.0993572374952107,0.15345815887374367,402239061599929.5,-679.2149547488848,150654.6454437864,149975.4304890375,7.968142437912518e-235
0.8835847320477875,0.040715932067325836,-0.04791342099079256,16176717758112.955,-678.8080610500876,1.3294275238223987,-677.4786335262653,1.7164006697113814e-234
0.0018492014657762266,-0.05412213650394907,0.12976244155706107,369708112172255.2,-675.1515146251179,541.7623351230964,-133.38917950202153,4.06651192386921e-233
