galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,galaxies_source_bulge_intensity,galaxies_lens_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.0225066389622377,-0.023135176626086572,-0.07214669426640974,-0.09923983027748848,-0.061810404508949805,3.3043347748492518,1679.3880344798017,0.20969781198272458,0.8121228565839448,1.5227379118898243,2.28145178081186,1.954725883901923,-1e+300,3.889265306996382,-1e+300,0.0
-0.04000675162333816,0.2469903168995999,3.6716940409251793,-0.1527443702244733,-0.05239361530929597,1.5106421020702407,497320.5347642783,0.07407490923882307,0.9727023058152382,-2.742711241915223,-1.2779914550500642,1.8229216744021521,-220722493573618.5,1.6392630470996914,-220722493573616.88,0.0
-0.2565778134436303,0.27206197831485696,2.3835130354230385,-0.0926019046940319,-0.11082815652753794,4.716783945769478,157362.47121658202,-0.01480787603262454,1.294847926360608,-0.6988333550533063,2.568536633741828,2.972239147596876,-157262243047975.9,3.3680188593287284,-157262243047972.53,0.0
0.0961050248848902,-0.05300341939686922,3.6150802197037852,-0.07023108593399478,-0.06638570205868079,2.407856636097261,195868.0672075166,0.23620663254083843,0.8970409254886159,0.7719657560867583,2.6314322588953445,1.3583055918177371,-24308297977923.58,1.3324549606239235,-24308297977922.246,0.0
-0.027109089805413752,-0.29340908719068765,3.4943610829367957,-0.024270365762268167,-0.10964113432844012,6.12143402296895,33807.98147217285,0.18033487248495864,0.724557997750712,0.48257123253905343,-0.8653438375022229,2.0749630715420415,-13163423604573.87,4.034671497349995,-13163423604569.834,0.0
0.0754918341254489,0.1284367522038792,3.932580775258797,-0.08560622504374588,-0.07558664055767866,5.672838115520552,13841.580447248289,0.06595498746784052,1.4515935949990129,-0.64433533309482,0.0506023224767409,2.3005948383250523,-4835503884800.758,1.6158067941385386,-4835503884799.142,0.0
-0.1954800685024212,-0.2692303819844514,3.025773882324263,-0.07552392504342173,-0.14059771050920086,0.3361192663231818,123358.69382581131,-0.02104015977115467,1.4103895674435734,-1.902444124583105,-0.12708879518227523,0.26079778652636754,-457584349343.3012,4.666555001024219,-457584349338.63464,0.0
0.19043375873430318,0.3477101906680015,2.9641849136772405,-0.0182294573235737,-0.02681650094827051,6.8386682802956855,3975.0290193045203,-0.07181929219026426,1.590008852743988,-0.20590506333486047,-1.6712114828685565,2.602258095001927,-216982915913.9162,7.137060408334075,-216982915906.77914,0.0
-0.24073351699696455,-0.14685164379260482,5.165372203664967,-0.1055101244543561,-0.04262940537009541,0.19035642383403006,3354.9776623991825,0.11738076285016408,0.6151095195304073,-0.7858134509979644,0.39132689663433595,2.8597802172792286,-209151482722.70398,3.668806296507028,-209151482719.0352,0.0
0.0935004561267922,0.054987404609879505,2.2339309985241886,-0.05835372342115282,-0.11784401120548181,1.8138329302863618,1122.1977807974088,0.08245173537096158,1.311138912566253,0.016764365491693134,-1.2802480587146154,2.929700915364865,-26531267413.862362,1.4226446537650574,-26531267412.439716,0.0
