galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.15801997994929065,0.5767125666665458,15380207451.478184,972148.4562609907,3.077592889857139,-1.8106732406135109,2.7040416125030466,4.5287075299953035,-2.550028596712863e+17,4.43363405570703,-2.550028596712863e+17,0.0
0.08296684990137006,0.2875657254974185,391287826040.9549,790927.7013286746,1.9160720459807528,1.975683819120989,-4.120736488478927,4.4819318663181065,-5.822997820653923e+16,0.7378197876966492,-5.822997820653923e+16,0.0
0.10594665133729472,0.4463026606629068,305924481214086.1,724427.210156905,-1.4942204610923744,-0.9383301029271429,-4.9993466178123445,4.773631073975672,-4.781025128184021e+16,4.245370575774355,-4.78102512818402e+16,0.0
-0.12188792772955825,-0.007606665913456934,5591580803499.264,361175.78341975505,1.8589348558774508,2.2653925786928344,4.913120205490735,4.429977286271135,-6230772660897431.0,0.7750788536524487,-6230772660897430.0,0.0
0.18657245565560407,-0.25572259142574694,182870811623609.16,95625.53476928455,-0.17974197889325794,-1.9484181699437295,-1.0835060962578935,4.033541511649224,-4351252166103206.5,2.1735813272014406,-4351252166103204.5,0.0
0.019027918483788556,-0.08294775168644247,215056282992109.47,132396.1690753507,-0.028049621380206613,-0.7372619024033797,-2.4062429445660802,2.9887979077633533,-3357076019011889.0,0.8957783752754049,-3357076019011888.0,0.0
0.06205468806871524,0.06042378469077659,2132598411278.196,100330.42864580102,-0.6241857177314243,-1.7728911821463713,0.2187193735463131,3.4395638368413324,-3319005007732587.0,1.1682792666600414,-3319005007732586.0,0.0
0.4432403755028907,0.043854116645309055,130290772.35074441,65157.93395771069,1.2452230655645373,-1.2083946864631168,0.47057591851699687,3.7685359364878797,-3127429804676496.0,1.6240092482041113,-3127429804676494.5,0.0
0.2629867469550621,0.1601735247770005,437974301.9701229,238275.33514707547,1.4765720114002812,-3.334201491964053,-4.772731408763984,4.626812788424609,-2707386189840397.5,0.5135269807818564,-2707386189840397.0,0.0
0.2851747200520953,-0.02338717672445105,79515486384137.5,351352.95813352923,2.0621880619241373,-0.9074399185543855,-4.183751656367503,2.891306474238382,-2573300246748953.0,0.8923985686082225,-2573300246748952.0,0.0
0.377368256661656,0.6168336981639019,30766239421.856915,148272.67787377737,0.04232168363608624,0.37003472478148325,-1.4356973532857054,1.5924055641176282,-2526631249530872.0,5.184871452896654,-2526631249530867.0,0.0
0.20218360820832548,0.12182130633389734,162121927.60247418,322430.0258684185,-0.7895880240841573,1.3256880680249337,-1.4435925897648136,0.9432278649251774,-1597111649732586.0,1.5778665469379292,-1597111649732584.5,0.0
0.19835649541543465,-0.31267645621324935,13491332188.645975,242538.56768501466,1.350884064037899,-0.19577624357106593,-3.543374091162784,2.3166637636678606,-1264598324343629.0,2.066070594428855,-1264598324343627.0,0.0
0.05794346097026208,0.1416815563060051,94162456989279.33,211177.53547291955,2.191183988773643,-4.219042579267107,2.07552494992104,3.040885533869627,-1075503545394613.6,0.40893637146097683,-1075503545394613.2,0.0
0.2351184757743191,0.24995210013460958,451823539418.62305,143475.2134579387,1.101131485737098,2.3395386570469974,4.972669277016749,3.4363273706883124,-369487287802712.7,0.6622451682197353,-369487287802712.0,0.0
0.27517372272930163,0.2289639968766084,112539117.06218496,760838.5134332536,0.34606628337651646,2.232188290532272,-2.9020232045737018,0.787803488414513,-307245600483303.06,0.9970864543416411,-307245600483302.06,0.0
-0.17334443504565694,-0.08028678553342222,13795776877735.227,50501.28144016385,-0.2535017768581409,4.315744058882915,-2.2451124492402275,4.770236021709518,-306063025367854.8,1.8730988305478118,-306063025367852.94,0.0
0.02909704394426072,0.05152575790226711,86884199132243.81,53894.61077264279,2.9610635945245765,-3.6704429424537377,1.4672172437693218,3.3337872777983293,-295994022155873.94,1.1380944927396999,-295994022155872.8,0.0
0.02848374979507305,-0.2842865651628558,162779754246371.53,101956.88543551073,2.742991719122967,0.39288414714014763,4.577250456878982,2.4506058499019785,-199670290215607.44,2.5069324498456798,-199670290215604.94,0.0
0.012295529103698896,0.09074331459985836,33701293132073.09,78743.60579833758,1.2644991409822193,0.4862308097023318,-2.3053003295396177,1.7038575458865424,-182927706630897.0,0.0691447404170793,-182927706630896.94,0.0
0.06234300662766299,0.2508704646468713,530052372705701.75,30947.214958816345,3.6676862105429024,-1.0003759919786335,-1.3453270661679584,3.2159659034916395,-159164055927870.75,2.525830241150166,-159164055927868.22,0.0
-0.482727095323607,0.2248820114839514,8230974703.109065,44794.882416236804,-0.23824191580338172,1.438796865665017,-0.4797678623434365,1.3300073074097207,-122963833228130.25,5.01405512945013,-122963833228125.23,0.0
-0.15805464557444027,0.3148490754852995,2422750806.3157268,183325.10491549264,0.8754622033038425,4.90761632830335,4.141821006171295,2.859667199013623,-80978411363504.69,1.4794447807942985,-80978411363503.2,0.0
0.26078512260753517,0.09618306275982665,90702368008127.5,118880.96758003518,1.904111773798375,-2.440702878189688,-3.7629679067820767,2.3607558293530913,-69549641845890.96,0.5696947309102564,-69549641845890.39,0.0
-0.03918525708418785,0.09072874152522584,253222903.33659774,10742.678475825764,-0.4175933794026956,-1.3068367111777404,-1.5484094419273053,4.185731750887829,-49467000360936.55,1.1039444123923603,-49467000360935.445,0.0
-0.051521836655662956,-0.25957544313888614,209814704571.21393,103143.37160782277,2.4036195642876512,-0.7712628972296081,-1.8905164960591891,0.843600029341251,-42911611636403.3,2.1558726775406956,-42911611636401.14,0.0
0.33347332822864095,-0.18412721544697722,366126505398.45734,228160.36986678423,1.4607884959475244,4.983742091874291,-2.3226845664034013,2.134812705273699,-35979193602700.914,1.6506457800017424,-35979193602699.266,0.0
0.43089691363739213,0.3984734286502982,905111273.7918886,59905.25822270813,0.44820862329161903,-3.53931118405633,-1.898499857910191,1.7492145882320986,-35835514319888.28,2.9902726836316154,-35835514319885.29,0.0
0.20885457211166758,0.18552580878250885,387860313.2987657,73870.57168198093,2.096977403099463,2.1899794039796365,-4.194212965319125,2.464236453914836,-26164765645202.543,0.626472308638705,-26164765645201.918,0.0
0.0616660162676045,-0.09844873224919215,2512371080.908256,4404.709856412684,1.4305096329938856,-0.04265722208413436,-0.6059973257004998,4.445498439431088,-25971947260388.617,0.4095817235311409,-25971947260388.207,0.0
