galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_effective_radius,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,log_likelihood,log_prior,log_posterior,weights
-0.03874238357401702,-0.05649223906326274,0.23836560277993843,7.447245569183346,6.516012628868465,248359719341762.97,0.04683559114130222,0.03665494011167167,0.2912125798271932,4.161468413860581,1.600474598046527e-05,-1549083924.1537323,62487.07098734257,-1549021437.082745,0.0
0.05048540687853381,0.21498031846899335,0.28796644168859775,6.214784118957594,5.046437835433167,392620513318457.4,0.06758886725718735,-0.05242802529595029,0.2127838873776075,6.740677768332013,0.15543978300169342,-88342481.90241502,12.641397156492124,-88342469.26101786,0.0
-0.019857523584421832,-0.20801269057646443,0.20005905967076343,6.383728556352147,6.964886295794178,306157414184702.9,0.1008142341782163,-0.06157757286755545,0.1877914094294692,3.2633457737438505,0.0011879709822668883,-78221884.18610983,847.6833568057941,-78221036.50275302,0.0
0.06634206009258581,-0.5040105233398668,0.16257708674384228,6.451303302221669,5.259709589718498,44562901613606.57,0.011737847042049235,0.11752799297800887,0.06055942023546684,2.0558274351541366,0.02551844796017552,-44862048.78528311,49.26831344908455,-44861999.51696966,0.0
0.08880143048316548,-0.13277513310971803,0.1695682735240116,6.31370643957853,3.811861170100256,527933438203956.6,0.02786923394153092,0.0416968315535194,0.18182719254688046,5.10731584366739,0.02229711665065122,-31859945.07686992,50.166152386798366,-31859894.910717532,0.0
0.13333224057761114,-0.060142377106848624,0.07553450087282358,6.67722727119052,11.229267395890249,124122991795996.84,0.04086873092107287,-0.005713694495017614,0.3855657758574247,1.2471804806753992,0.00032925039576185494,-30380362.51167521,3044.7907306502552,-30377317.720944557,0.0
-0.18701005104762475,0.22509843222879494,0.21150215968941435,6.027922089516478,4.082081450012826,271041472547652.8,0.07195627701843159,-0.011444359585992695,0.23102385871084544,6.2330040383391365,0.05337602052547,-27651493.70963331,23.109558218032355,-27651470.600075092,0.0
-0.054022846979656945,-0.13793055078577873,0.17678956686490466,6.2603960175757685,2.919405756029763,48583966544918.31,0.08767371524441624,-0.08923477066327584,0.22007021269073213,8.690474907423907,0.012063473916688477,-27462687.966915708,89.10901630319634,-27462598.857899405,0.0
0.0007343782725609226,-0.24785824536404205,0.17467522187625545,6.182332928658231,3.8411684321345323,184008094211552.5,0.004330144596975616,-0.05637222481851186,0.1576632467652933,1.7162660498102664,1.8594861936563304e-06,-24002248.74032617,537787.930891113,-23464460.80943506,0.0
0.3550904752284786,-0.010419356475271997,0.11316360522724041,6.376284344674453,6.758527249359234,370345553600864.75,0.0977724928645837,0.14051517212234946,0.18836444301073604,2.374216432957897,4.51444180566343e-06,-21987245.532114398,221521.01670297867,-21765724.515411418,0.0
0.045933780009483116,-0.13593813391976708,0.44417931722212556,5.015230220095545,7.518691780278647,302705634917263.25,0.05110462250318098,0.016324773300990008,0.17709623329524343,0.15967795587688904,2.0357470604695043e-06,-21952449.913798682,491228.5223859879,-21461221.391412694,0.0
-0.06892496602291205,-0.14916332188843537,0.3951018397093225,5.226394516842468,6.4706138666451665,123813300994769.31,0.08503519478292133,-0.028612970184463377,0.20773546384420213,3.360900529080065,0.00021458318541028602,-21061378.204618033,4666.5351183221255,-21056711.66949971,0.0
-0.2628696325468515,0.1505089809386955,0.22386906226886916,5.485012692022574,10.883581061365696,95160824452260.62,0.043527702273018234,-0.044711152297834324,0.28019498210720106,1.0133266534039826,5.4064674424224064e-05,-20940600.189854063,18501.33083611362,-20922098.85901795,0.0
-0.18335977519149066,-0.037504132779720666,0.3330203023194812,4.111992846419787,14.892587245343089,65265462260520.41,0.02672010364486133,-0.05111366644646432,0.08420991251367382,4.04026173966386,0.01675667322923362,-17874217.665084552,68.75832773957879,-17874148.90675681,0.0
-0.012582063678050977,-0.21424506253956585,0.19782259265080354,5.808205722922243,5.852167089679025,62228692852199.83,0.086243540114956,-0.03736190434076861,0.178014841942208,3.96701852728677,1.5693847354257765e-06,-16458829.600153286,637195.8525249249,-15821633.747628361,0.0
-0.036891558294455125,0.012528975127790807,0.43895625173269026,5.344675499534053,2.745016937380717,120093714273056.81,0.034604608471223305,0.10458140393948193,0.20802765772778928,2.26569430850737,6.453766849318371e-05,-14919661.420244716,15503.2031481009,-14904158.217096616,0.0
-0.47292534389304464,-0.08950339699751378,0.28834409926632487,5.241150157419387,8.071064063374433,486987576034575.5,0.046663959603599516,-0.09572864886302737,0.023901139906051083,4.828386067031268,0.0029126773153241815,-14913511.239312928,353.4786931781397,-14913157.76061975,0.0
0.3727938684464307,0.22315671188818287,0.2001826202449692,5.804891413167555,5.625715813634729,260107462347022.7,0.015554091235631798,-0.03266959580030454,0.27185175577879445,3.077931845740351,2.752171236062667e-06,-14683738.572764423,363355.45623616176,-14320383.116528261,0.0
0.24281511915754977,-0.1807119407585504,0.13646794074199317,6.402264560551023,1.4843243316676435,289178321833020.5,0.07990738150527922,-0.028166941836604027,0.1576237394072169,1.8215759006307548,4.986548324979663,-14590260.06231921,5.315672653214096,-14590254.746646557,0.0
0.20424910525261292,-0.32725760479580007,0.2225262638443982,5.651303692849029,6.320548450495785,199644153320987.62,0.06464028668846206,0.0769877385501283,0.27780092974353954,2.503019944256325,0.02264150390657996,-14439963.612445153,49.179239340519814,-14439914.433205813,0.0
-0.1044988969123748,0.05076483303518778,0.2502780435427796,5.7704504861831705,2.2457547446610113,210404896448185.44,0.05370361202833397,0.05624575452195966,0.26106817089372736,2.2900006146109053,0.32855572346765605,-13450183.033096973,6.00745331234414,-13450177.02564366,0.0
0.1321867188141157,0.4261992087313396,0.3037641438610922,6.044550998563745,0.23540697564781699,294729083120881.25,0.0528540926674969,-0.026558034929271335,0.11390402951653099,4.76909316999571,11.740939145426431,-12517078.48515328,7.927420366281408,-12517070.557732914,0.0
