galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_effective_radius,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,log_likelihood,log_prior,log_posterior,weights
0.0848568212699457,0.06554509472594705,0.16661956207050366,7.855972238131564,9.311312260767735,1530394983850.2227,0.904717714936266,0.20870348088703838,-0.04523979067132429,1.2377600530073911,0.045214675424488815,-1066299.2839891503,30.04940390260951,-1066269.2345852477,0.0
-0.15884034986105222,-0.05905301902633972,0.09494500419663608,7.853274333725559,10.587440138456168,41362227249.111046,1.4602793228724997,0.1601606603934967,-0.0605131878200951,2.272209008566076,0.03946902618862355,-789327.3964419396,30.525022882609065,-789296.871419057,0.0
-0.16234974669456195,-0.02530597845693311,0.11506722087440358,8.192268624484447,9.546646307168904,486736517184.9511,1.4885348539851577,0.003072077693558037,-0.09401879389602233,2.0943320176498186,0.0041524422166467735,-767875.9660708368,247.99786761606882,-767627.9682032206,0.0
0.03360548758309062,-0.12124441095106839,0.14960646718402432,6.669303030206558,9.433643864402686,2178101652049.3489,1.4782711398641606,0.13290845106170673,-0.057543630836377785,1.3505952602658975,0.00012696696255038884,-630215.1777042914,7882.141726814946,-622333.0359774765,0.0
-0.006049017120757436,-0.05499102812823929,0.09152018189441062,3.4392196168554254,2.443957158726779,1006697500871.5924,2.0987486785056504,0.09382865034118389,-0.10429146712940321,2.4701633860961167,1.7487728923805541,-526307.9300625118,6.215560868324264,-526301.7145016434,0.0
-0.5729681726424907,0.2983866483740017,0.0874025243509871,7.700358563598532,7.1284012657389155,1391631258253.8374,2.2515824745016646,0.1323289602252571,-0.04226114553016641,2.3865895711570366,0.0039021581984087068,-421853.6152585667,266.21051863730065,-421587.40473992936,0.0
0.09372978006789198,-0.2191849162872494,0.15632188542009817,8.396112357907498,4.735067088505907,335164756845.57135,1.4300635360479554,0.13091057939196257,-0.05235594816465443,2.0941156341522134,0.20666025925870352,-385985.71669113333,9.329572192164282,-385976.3871189412,0.0
-0.3282409291461023,-0.23681753553460486,0.1429543348346644,5.9879654139919145,4.667795103797869,2300233745894.754,2.315026849293372,0.13531975251806444,0.01439552132093444,2.4614112907978942,1.6539058930249172e-06,-375172.8018052537,604638.9278327833,229466.1260275296,0.0
-0.33717391657663054,0.1772923332436542,0.18106819885728792,7.963261407202804,5.675618956658377,2014275169311.545,1.7398468731377923,0.11264576627369449,-0.10921070031457794,1.3431167961356272,1.1153169210960109e-05,-365970.1177409439,89668.08829437617,-276302.02944656776,0.0
-0.44184105421287256,-0.1049526757679638,0.10976226556254548,7.544442945353164,9.167638337845291,1940911245822.5127,1.4575745828948592,0.09885986799012195,-0.06475777437429686,1.1184724764850265,0.000533745170816102,-336291.2850862559,1879.3668608534867,-334411.9182254024,0.0
-0.2992252830081651,0.004031732178399854,0.07692733999686152,7.214897389186275,9.404967378267914,1121250390451.7234,1.3312654360212846,0.10756318058282474,-0.0800131078668795,2.8173543107911336,0.0010400519187067428,-308171.7642157163,966.3009274232937,-307205.463288293,0.0
-0.16079553634485558,0.05999355985979061,0.15627590804572028,6.058039761775044,5.124334714135228,21082529561.868927,1.8882995084646987,0.09196472352212759,-0.04487264105146039,2.3367080414027797,0.01035522522449463,-307089.84220254864,100.74562930140534,-306989.0965732472,0.0
0.09760719334702314,0.08827616149451284,0.12279156997535288,5.71180179954437,9.421170112877356,858438242917.0952,0.6189688241762654,0.1165648950559568,-0.10760096917577541,2.695677820534245,0.11091858715152644,-290730.1830535843,14.385209929559936,-290715.79784365476,0.0
