galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.24264928464011737,0.07731051466600547,210900350.39866704,751389.33331372,0.7891729916262302,0.891318595932848,0.2183420558236211,3.980933368306302,-6.254640608148374e+17,0.7661217028133082,-6.254640608148374e+17,0.0
0.19707914313817232,0.21074116854090078,1733400220.7401657,544462.5277871725,0.8385812256772596,-0.542055756424908,2.326539482352045,4.464320897798486,-2.2886523966019526e+17,1.1920202531026214,-2.2886523966019526e+17,0.0
0.16513462162787684,0.120216517019435,3310144250.564816,670021.7349413818,0.6726541633118193,2.000392230077294,2.62902687005443,2.942977758973182,-8.128339301549464e+16,0.8529682128331395,-8.128339301549464e+16,0.0
0.10400956340129795,0.16324392122997175,3613522933.7798944,400984.3224749053,0.7638707169719701,-1.129157286649527,3.6511320226990485,4.395053451980102,-4.598707761764714e+16,0.5552187969832841,-4.598707761764714e+16,0.0
-0.019527232826527484,0.5775246965429943,259214874794.65878,496978.84242496727,1.046824720930315,-1.06479210312271,-2.9290695713401362,2.293811121824196,-2.9572451818273376e+16,2.6625604808308347,-2.9572451818273372e+16,0.0
-0.4981524983384319,0.198021662411199,653438522332.3977,485005.4104133531,0.6599042524705134,-4.348097155707778,1.0003312841315015,3.693100507738323,-2.585117681830497e+16,2.263727602199951,-2.5851176818304964e+16,0.0
0.018177991829087914,0.016454180788618655,5878086044185.404,432159.4506296466,0.4037685259700625,-4.513834715145899,-0.3154844728034165,4.0367830020126485,-2.467390164534694e+16,0.8438649057064225,-2.467390164534694e+16,0.0
-0.10008391527995683,0.2794337571242148,19307132022363.145,240761.62207202453,0.8061967665191843,-0.5481342444261186,-2.501546588522027,3.2473607859661864,-2.098531598190544e+16,0.25600246337551347,-2.098531598190544e+16,0.0
-0.17756488975613793,0.47325951286766565,63834714434.458916,160455.0018732585,0.855446044832399,-1.8241846371805792,1.1702749627614732,3.812188479673511,-1.7568425677862812e+16,1.2659366703634538,-1.756842567786281e+16,0.0
-0.2756698140807459,-0.22809015737533608,106757665398305.12,504496.0063081006,0.7985250802511608,4.146306284881984,-4.139788104973592,4.512146061268246,-1.392932566848366e+16,3.172350776798373,-1.3929325668483656e+16,0.0
0.12336854275182814,0.18266043205163793,19774162015467.46,145270.11308822493,0.608283293593661,1.5392372268807968,2.4532899205981202,4.916448396450584,-1.3369264673923156e+16,0.5028981501540775,-1.3369264673923156e+16,0.0
0.06112694606673656,0.10262145423986244,5062747248161.1,155736.6435944202,1.0645823123807823,-0.7550799781724873,-1.939050936507539,3.034239608035125,-1.1893951723323516e+16,1.4814072670115863,-1.1893951723323514e+16,0.0
-0.1988166634486846,0.0349970932852561,380927109350.8083,178230.32965427102,0.43622341261013337,2.5149627842370927,2.037364042100119,3.8189217883516173,-1.0444705052467076e+16,0.7760547734278491,-1.0444705052467076e+16,0.0
-0.3173433229870269,0.1189855053690926,213509911.60735428,95559.27110759511,0.8225004021019444,1.1346316434439014,-2.3390843917714244,3.217190691923202,-3773326660047187.0,1.0948500429136487,-3773326660047186.0,0.0
-0.29413598295811594,-0.17964779724277255,1406534973.468388,213907.6228411183,0.6527258885540969,2.9703142430638767,4.06075221169522,3.295367417719959,-1858109293346496.8,2.5840146194959552,-1858109293346494.2,0.0
-0.08400034890774963,0.3128539258204339,249963111416.24725,136553.02501101,0.23694850261158168,2.164280341448511,2.999161716709531,2.41285709167598,-1550527056023973.5,0.8673043331999715,-1550527056023972.8,0.0
-0.10238389337614577,0.2465191639622216,620328602396381.4,337605.64034512127,0.6090844805516219,-1.4534248105185164,-2.4065224392749904,1.6116077137319635,-1341139753116503.2,0.020631270948539934,-1341139753116503.2,0.0
-0.07375049752803546,0.31182437907051574,26500271488654.934,57717.6564571143,0.5437207014630937,-2.7972580508929035,0.9868584787426009,3.756715375720148,-1160432596530377.2,0.1368140488046144,-1160432596530377.0,0.0
-0.20624578271319038,0.10305808763588602,13081585433.499945,31967.46377753777,0.8577765119581056,-0.5741128133559084,-0.16761109189733325,3.5442429502834756,-1110826150092187.2,0.7015700065153609,-1110826150092186.5,0.0
0.0018738837056516688,0.07104202484260161,10600390399.612982,168292.5889958961,0.6472198005536725,1.2793330193875274,4.474998957669465,2.8725412057925697,-1059017265646384.4,0.3463728328550648,-1059017265646384.0,0.0
-0.13256882217140065,0.5043122113727178,114204485940840.73,425856.4225744699,0.6122121997793478,-4.443177062943361,4.22538110850342,2.8908419711166706,-842939859464574.1,1.0716376688499756,-842939859464573.0,0.0
-0.01990522974168732,0.3212418342498452,93570473988.89682,25738.249288521987,1.1191591886739782,-0.048612556646947525,2.2836003840100734,4.488785247659401,-575939087633680.5,1.5382373448678053,-575939087633679.0,0.0
0.09576644599270633,0.3286710374140448,410372274243.6899,55422.229553550234,0.7865401453981533,-0.4198249570020929,2.646008538609058,2.183294867119292,-558604062351022.6,0.6767288729546865,-558604062351021.94,0.0
-0.09361546820632727,0.21657498514049525,1160789874804.923,52361.293023304635,0.5894858936771946,-1.5514587229301124,-2.3026678115002754,2.521495088084973,-555274894723715.3,0.0076298764172075505,-555274894723715.3,0.0
