galaxies_lens_dark_centre_0,galaxies_lens_dark_centre_1,galaxies_lens_dark_mass_at_200,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.04428729866823084,-0.017025802728418336,2080785523.0070932,1.085252108097134,3412.2484594648813,0.626671180722024,-0.5549186268822268,4.150610304414871,-28426500649396.688,0.11285520146946836,-28426500649396.574,0.0
0.12906167269848068,-0.2363801537529745,14300966936563.643,1.090303018042221,18930.622688896477,2.941436828105939,3.065976462270166,2.75957992528871,-19483441965795.44,3.626677446864723,-19483441965791.816,0.0
0.08645428368484934,-0.011041460298004926,364551828.4716238,0.6689523487459517,153767.54980609412,4.489224130918167,-3.806314961674373,1.4914196024689585,-12280519488939.348,0.3798193567144537,-12280519488938.969,0.0
0.07291558643898599,0.03839072619102503,22709834395660.066,1.3169042875446682,17338.719051478227,0.11391283042407441,1.698437719531757,0.8188437548261357,-10196207402088.014,0.339584204548242,-10196207402087.674,0.0
-0.013850718495433768,0.02887581513566939,409155311.60758674,1.8476985560890302,288546.99353277945,0.4135421151931258,2.884211617576259,0.6203915648322977,-9249876356815.545,0.05128622321350565,-9249876356815.494,0.0
-0.23080620213228414,0.013125305377381196,8547938168.440699,0.7551522829140439,5568.789329857671,2.556207980742532,-1.1088408972218735,1.5450658040607963,-5723528223021.42,2.672368401560562,-5723528223018.747,0.0
-0.10389772318153914,-0.07405179305111924,38456956993.7623,2.010137274861168,1901.1185205908534,-0.2628719819631451,1.9074841625197445,3.950626316884404,-5208398948308.679,0.8144462529779478,-5208398948307.864,0.0
-0.03393483375481659,0.07024956407266904,576142068.8915358,1.6958715563222708,2219.198957835882,-0.11662241181617894,-2.1159956093038,2.9138874404383284,-5083922919055.22,0.3047793244991036,-5083922919054.915,0.0
-0.04203222492978373,0.06192063006151124,21589031718952.043,0.7389803331417496,6895.869888655157,-4.171260893455237,2.7842792992390883,3.4722764505895096,-3785308635290.2383,0.2801886323251778,-3785308635289.958,0.0
-0.15921788247433313,0.017811088712140186,7736522309.268366,1.9805420849307795,4534.965596279455,3.9034064347338777,-1.3679448490019452,3.2397387980005847,-2892805635049.677,1.283598958004693,-2892805635048.393,0.0
0.07246338680957652,0.11615746781264363,1658813806.442399,1.3719684860022965,1925.6653865268356,1.9842619958342258,1.444000283901766,3.044983914361521,-2299412146536.3755,0.9376942894511334,-2299412146535.438,0.0
-0.016610546614292867,-0.21478928808055003,512334438.6659919,1.4068100322575983,2950.987001751205,-3.2647814690298773,-1.905148039078096,3.253786791067091,-2136762876954.8164,2.3208562982735,-2136762876952.4956,0.0
-0.08734817446678123,0.03487260078125733,13918996763.024437,1.3516670671885038,9254.488170366945,2.818681101233107,4.022724092545321,2.627053931138357,-1952422798847.2393,0.4423981491469251,-1952422798846.7969,0.0
0.013884955345712642,0.01226218632603436,357278051096.105,1.6293037250944296,238508.32605768886,2.507291446713821,3.422000489325841,0.9718050888730367,-1879994895387.7356,0.017161852650888793,-1879994895387.7185,0.0
-0.06359152646390237,0.08437069143013529,201963708088.69287,0.8413122387099078,7276.704820061796,-1.0810124706679582,-3.9825938293184504,1.7786126431355997,-1849072016898.0142,0.5582522153659675,-1849072016897.4558,0.0
-0.0759665266302618,-0.014177566741739377,3329168403191.3247,1.627144479406364,5150.059480401178,1.9485612049036636,2.377795330182276,2.090791932043927,-1822407115581.8818,0.2987900008641059,-1822407115581.583,0.0
-0.0020487400146411683,0.10631833910524893,473249201947.81165,0.5494120732734791,14303.108479780656,3.1066059726472197,4.029471224055378,2.0305903951483173,-1766624682339.0864,0.5654592431615281,-1766624682338.521,0.0
-0.09638598414313404,-0.014028389089839081,46389271465.77455,1.7073548041209705,1088.139144841973,2.034403506549884,0.0521839732358238,3.8812879373354248,-1696178559674.526,0.4752716821220699,-1696178559674.0505,0.0
0.06415294301298541,-0.01584213366041511,1260435424.9651685,1.8014247757262367,17691.338107816322,-0.7044287737923067,-4.062525892927305,1.548381494572315,-1662480173808.2349,0.21838519043730567,-1662480173808.0164,0.0
0.22670792183834657,-0.042382222029582736,444366764.9109324,1.9722882510665105,1389.8441588864023,-1.2988373022550936,-3.204243857653858,3.9754585875728217,-1060177452766.1,2.660356235800131,-1060177452763.4396,0.0
0.011743724131530924,0.0019329439486692223,77194330320.56874,1.9915708925459454,6232.512881470077,4.980305900121788,-2.5518625383145044,3.0011050305711597,-821713085268.3821,0.007243015378567014,-821713085268.3749,0.0
0.024497884538285466,0.008428593074571717,18232149428324.035,0.20858786737354185,7616.96103301547,0.5244797864942496,-4.21595875029168,1.5312731620216509,-818576827924.6691,0.033690662358000424,-818576827924.6354,0.0
0.15765094629559556,0.09867131020662297,73764491661.02971,0.9155399871988402,1532.9697802602532,-0.04983830545715495,-1.8701457322783819,1.4189340005533857,-780353634368.9967,1.730144744883014,-780353634367.2666,0.0
0.165705713792023,-0.1378587636206526,185585300.45008296,0.9652932158913241,5525.127840504016,-4.436552720653154,-4.482613562747274,3.188724442713715,-728685677659.7291,2.3233521111925346,-728685677657.4058,0.0
0.2694267407884804,-0.05414177073421794,9658504887186.72,1.1719291540281525,3729.30548803804,3.214789795669697,4.3427432640414985,3.497464814057687,-696674006248.1249,3.7763731459496874,-696674006244.3485,0.0
-0.1026930656818131,-1.2409412414345734e-05,3769631287331.852,1.6499235071968528,1373.0506154360764,-2.5081746753198617,3.372651394053573,4.279283386975493,-556574234541.249,0.5280215999269835,-556574234540.721,0.0
0.0326241507479229,0.15857065902222853,312660931.80772,0.942457494636704,1727.4583768038667,-2.5598372561978633,2.2649349492248474,2.392834525559549,-452917515942.81195,1.3110283440857944,-452917515941.5009,0.0
-0.055717174125075423,0.11580929645645946,82657418559942.48,0.9074442069089624,89124.34039506245,2.537679072066604,-4.525534606688923,1.3016608439212918,-348902904917.0969,0.82582105219061,-348902904916.2711,0.0
0.060302938305743875,-0.06472381981854308,28432760701421.84,0.9238233048854906,646.2344568648051,-2.509782657265066,-1.8704950451285307,3.059270029743246,-147985241855.00137,0.3928282870095107,-147985241854.60855,0.0
-0.095345486625675,-0.057815743537023206,1316686209.8143091,1.154564615120575,2007.2701410934542,4.35898925437829,2.521379018882371,2.809161752599011,-133926853853.09702,0.6221692908384289,-133926853852.47485,0.0
0.011347730696932422,0.03094931681054924,63827548660.26314,1.2772570380491426,851.1872148490113,3.790561617527917,1.4969307578543862,3.3913788330245396,-133795380901.85683,0.0555063898423518,-133795380901.80132,0.0
-0.17823628087789892,0.21198383585397199,3125779313838.7495,0.7780428268572208,2470.1832042621613,4.09843244587795,0.12678492234634042,1.7108919292997515,-87793871783.0416,3.835670752500537,-87793871779.20592,0.0
-0.03469077819417094,0.09983586428539014,1080363481981.8756,1.0632964260412323,307.67073743243185,-3.1001196565585385,1.0847527696256867,4.453492903329187,-71719006294.87698,0.5617827223191688,-71719006294.3152,0.0
-0.02372194984027,-0.12127377982764538,1412990596.3139765,0.7118546651992228,767.0552923538168,-1.5473217239737416,-2.4182431587814235,1.242139341772932,-70434218742.95598,0.764806716586296,-70434218742.19118,0.0
0.08355982056990989,0.01859278471831141,33126309934793.473,0.12405618658367734,44369.04291472885,-1.5035937272810873,-3.448177183211066,0.42279860897318,-43750154121.16247,0.3664193010997752,-43750154120.79605,0.0
0.06106891099268061,-0.03962935254367076,130579147.24156134,1.1733857216241428,100673.12390946255,2.9984009302869117,1.485194251641735,0.3183429030853291,-38837796917.49918,0.26500481443899043,-38837796917.23418,0.0
0.029637904261433246,0.0403388447386967,169777465.41187674,1.176526374536575,8023.043789680253,-0.5050162170203425,-4.966418684450814,1.270931380210218,-38363566152.377716,0.1254060350581397,-38363566152.25231,0.0
0.14093380604065864,0.08008894946450902,166938072280214.2,0.7181316029959484,153.79634811196152,-1.4565745510913883,-0.32741550572123224,2.660032721876986,-28661937077.15829,1.3203309805454675,-28661937075.83796,0.0
0.12175260919525152,-0.002803766489244627,170486602026219.0,0.45058374263427803,118.59625482570704,-1.4721913617226576,0.20303495074397748,3.6277351773137316,-27190380105.98043,0.7500099170893479,-27190380105.23042,0.0
-0.13737195632295054,0.12090948631850089,111496784.08206773,1.7991483873757645,1932.6780918818495,3.9861656392791502,-1.9906098340080494,1.8789741266478481,-26748388287.519115,1.675025338999941,-26748388285.84409,0.0
0.08511472245985169,-0.06611814523285767,2077694953.823204,0.8174872384329894,338.4870837620256,3.1357844448735186,4.651226171242616,4.956336373492624,-24212953432.18955,0.5837605783816353,-24212953431.60579,0.0
-0.1938204746377138,-0.003917105782158788,2189429998.2252617,1.884731943660513,19233.002740141637,-4.402488566982068,1.4850247504217498,1.140635548949539,-17311805605.503067,1.8791379997428952,-17311805603.623928,0.0
-0.11969321540436835,-0.10782055935849577,400753542678.19073,0.8017932689842718,139.37843083873622,-1.1869988789611154,-1.7942153392999884,2.322494626877911,-12976184171.52745,1.3047616529937875,-12976184170.222689,0.0
0.022758083373989504,0.07377759878272862,2997419155.7953405,1.873773968863348,238.1735853082712,-2.3876511988522644,4.643759442290792,4.889373751960807,-12460886881.599447,0.3022518407935429,-12460886881.297195,0.0
-0.12175046147087007,0.11746172691675054,62479913977.548454,1.2944118609860609,5146.480592124471,2.622938019125984,2.8625424932414214,1.0009413750868335,-12111786811.761341,1.431215915490963,-12111786810.330126,0.0
0.07372139636938949,-0.08378606413890781,4228825822.1449046,1.9865480901356691,563.9308547044795,4.988410571862827,-1.978210932057146,3.1787908956219417,-11650663052.597668,0.6245207086080196,-11650663051.973146,0.0
-0.02014318072373492,0.12285192825685594,5898190300572.445,1.308174547945394,92.45209693104708,1.2300816043765161,-0.22694441948199806,2.2574865012602716,-10579564585.626455,0.7857336126222495,-10579564584.840721,0.0
0.07458550361173538,0.09905169448246742,42229197745035.0,0.6110659705534977,254.8384329333705,0.1587025848900403,3.1098651601962928,2.4542302442556903,-10388467092.673714,0.7726358313375052,-10388467091.901077,0.0
0.15846295404488095,0.008906054265121774,17782182794.072678,1.306662157079601,9130.954718436013,-3.0735957388601634,0.11028011023160111,0.39776991497284975,-8990623692.55006,1.2596007979894102,-8990623691.290459,0.0
-0.07558199426894087,0.02267867093953595,246503466529.4321,0.9840216721952832,3951.2275461791846,-1.8480548087022122,3.395156213054806,0.9063474285328865,-8563854536.156106,0.3116010845719103,-8563854535.844505,0.0
0.033533874052155015,0.010037830742138034,37448495973.00146,0.8243144880712558,482.0307696068511,3.2031088204930604,-4.477499395654151,2.673743939120832,-6628810578.661953,0.0633384941368657,-6628810578.598615,0.0
0.04944018044833721,-0.07127004428071115,1358249817450.8296,1.790490108286064,171.5311150523335,-3.7998590555973544,2.972706213702928,4.45343811511403,-6214978624.016992,0.382017378815331,-6214978623.6349745,0.0
-0.015745015982557935,-0.1847604942051598,22553647951.7093,0.6122696919546028,169.22485878709577,3.67365013127724,0.425217251408613,2.677044860110052,-5890365373.094159,1.7251265846989943,-5890365371.369033,0.0
-0.008387065980512575,-0.06350161992265295,1853329847770.7375,0.5759353816761421,93.66838542320892,-2.416049515792178,0.9748432121543802,2.6745601975581206,-4608016590.525317,0.21581589111147179,-4608016590.309502,0.0
-0.07931293229056446,0.052454093361929834,6995625303085.706,0.9579103181610293,110.71040445550747,-3.2464213231867536,-2.155305905593463,3.830638533783724,-4400216724.82927,0.46113123166287934,-4400216724.368139,0.0
-0.027102373731737784,-0.0934743653047661,35605198166586.84,0.8236077113177049,1830.896680118694,3.8170652927482944,-2.21540275247491,1.3853592802931136,-3380937092.168603,0.4741459620161482,-3380937091.694457,0.0
0.1067458870297711,-0.023230215356359947,7280510550.409041,1.1929660377290636,58.40734026260609,2.0497061455582957,-1.043949115005165,3.108133455321467,-3189131210.564973,0.6138375010266024,-3189131209.951135,0.0
-0.10102227729908554,-0.10841793999887714,346470944913673.94,0.34070997726711494,306.57619208390435,1.9427279300817641,4.092703615214841,2.712445168940566,-2604614295.1032143,1.1012593431044992,-2604614294.001955,0.0
0.03844998436266218,0.033334074657585304,677811906813.4722,1.6648242260938801,81.11904282117499,1.4418972556628322,-1.6614735145272874,1.9029485721348531,-2382518962.282225,0.14180565317294505,-2382518962.1404195,0.0
0.11067630992603429,0.2135167143311138,106717139366.29495,1.8608905459496203,289858.6775999141,3.117062950805636,-1.6744250398204796,0.3428668190857459,-2370094068.5209084,2.8919350938463633,-2370094065.6289735,0.0
0.15038876070680754,-0.29975738286328923,999520369196.3627,1.4634987928180587,78.96761516376584,0.5786988063136134,-3.435529827564924,3.2814461193941016,-2289569927.563927,5.636226815422066,-2289569921.9277005,0.0
0.22045739676232504,-0.1648569728529342,1997922636.443606,1.2915871625273159,880.4722945799781,1.3356834958359833,-1.2877601690736995,0.21322882413631172,-1849825394.954867,3.7901000188522156,-1849825391.1647668,0.0
0.007688499242931377,-0.09403622991203132,952917839.0323001,1.4885248041212868,4006.563051512601,-1.000153887697329,0.9527281030218955,0.08497346199184852,-1841070763.0907981,0.44534586936446063,-1841070762.6454523,0.0
-0.012087984630749381,-0.09786452213994445,2605592712677.278,0.8326626268835496,492.40786145815986,0.7245072200066112,-3.9761346520936645,1.2972975759631984,-1815946987.5414703,0.4882100400945378,-1815946987.0532603,0.0
0.023647028583308437,-0.08433406692714107,3867806217391.2607,1.6964307856891943,28.516417681115122,0.2848631494308398,1.9058907304517492,4.337311876708317,-1341661774.8488815,0.41863835860399645,-1341661774.430243,0.0
-0.006285254766733422,0.25675166602199534,956403737504.3016,1.4605159706434971,36.59269610083639,0.08579517306062279,1.4210719050980583,2.3332847243073203,-1316514817.6713736,3.3253739795499673,-1316514814.3459997,0.0
-0.03923838800161632,-0.08742609169400713,2146557139918.5647,0.7506218610238341,53.98633319360667,4.355604427730659,-0.572252862987809,3.9591523192305367,-812417955.5766517,0.4776718366316553,-812417955.0989798,0.0
0.164275587269233,-0.1775704778289285,79490115577102.12,0.1402443473163617,1538.1933139733314,2.424187492586042,-4.120213420436867,1.1855889935609498,-790551752.8380802,2.9265372717968883,-790551749.9115429,0.0
-0.040142248558939685,-0.20594386773696907,3015201421976.54,1.1564680501350524,623.2433645966188,3.0135550573164718,-1.9694842061328979,0.9441960845824277,-543893657.8603623,2.2028183485533894,-543893655.6575439,0.0
-0.1631414183916965,0.08158800466779124,3447004530030.664,1.7417739597000284,10.969014495059294,0.48338886779653034,-0.1212191819112638,4.764296739327031,-539450365.6252208,1.7547521378650461,-539450363.8704686,0.0
-0.0624910137955198,-0.06680756446106698,368959451.1035638,1.155766806819548,499.1878485501305,-1.7383065297001723,-4.118763213388869,1.2407632854590696,-449929552.00180095,0.4204221303220023,-449929551.5813788,0.0
-0.04234367945844021,-0.02490639412712847,489537385.16501254,1.1612454247916615,17819.521130826317,1.3532632429221616,-2.855725693401018,0.08251395183456467,-338000917.0903028,0.12072190319831883,-338000916.96958095,0.0
0.10751840419130104,0.15791436139888496,227466199.50814936,1.4720909387863013,109.90716818034298,2.2188789252464165,-4.446411337247637,2.4292516989776574,-272227689.0751809,1.8339562308115682,-272227687.24122465,0.0
0.08543767546607438,0.03102887333824965,2185808566726.8027,1.688469008739845,2772.998075708903,-3.158486040740031,0.1762048471141302,0.6215986764735937,-245080733.76424325,0.4134799890019342,-245080733.35076326,0.0
-0.020620995208724374,-0.17793469460275077,15880666464.376741,1.7079772990580047,11783.300559714744,-4.793956283457077,3.8697677482429977,1.1987513402904555,-211249760.72551382,1.6043839152670523,-211249759.1211299,0.0
0.06447572263665922,-0.06650931627871633,732327984.7361265,0.9899282541437868,14.436466201188534,-0.48678768546838214,-0.10889202746139404,2.228384657750793,-211138086.44712126,0.4982994287152973,-211138085.94882184,0.0
0.026841204724754597,0.05608976997682781,2183574517896.0413,1.3831338324278182,735.9082188762314,-4.305774088353665,-3.1223719637044525,1.5651759149187217,-209866292.1425769,0.19468449346314456,-209866291.9478924,0.0
0.09797643167452769,-0.2071533260350961,16673658553.764772,0.6819147699048307,25.92456968281603,0.5189298845857824,2.2912536579518292,1.7922048900047194,-194287978.14403862,2.6641675290483784,-194287975.4798711,0.0
-0.1357915377587784,-0.01964955183945026,22994272139.426327,1.1770946727281695,178284.63349139103,4.612948348444647,-0.20775598468876577,0.4191110374177409,-150565517.14062202,0.9412779397710996,-150565516.19934407,0.0
-0.14179023776741675,0.019904922968547945,79167520782.91208,0.877691909235779,1202.314470941457,3.0173282589293926,-0.05291629956825172,0.19749267021558492,-123659814.02842101,1.0258656033947162,-123659813.00255542,0.0
-0.04376410876703843,0.2231621214948028,66743579116.13145,0.7449286422248171,23.63265772154072,-3.9343973538607315,3.4004010855077773,4.31593948145598,-103564697.93902546,2.6281458110428377,-103564695.31087965,0.0
0.06412276843766715,-0.03906382355686152,11993670599817.68,0.7999465989107439,1766.0142323350963,-2.3359105305305805,-1.502993087790716,0.19837821814694678,-98599084.76219866,0.2824518340018978,-98599084.47974682,0.0
0.03912379826188212,-0.032269107619505896,933329986.5051928,1.6810278113391446,157.4722875078485,0.7508928872161285,3.63982754153999,1.3883288083417615,-76136491.14131835,0.1349486696246829,-76136491.00636968,0.0
0.029638955005871263,-0.22183266559523326,19601582322342.402,0.4296798859749281,7.6149146366597025,-2.1897858442432936,-1.9072885721878041,4.80319564123038,-74961491.49292448,2.635731194667897,-74961488.85719329,0.0
0.02923120934029047,0.06585977074960804,843085600901.5619,1.3623653626180505,33.1217935102655,4.3689437107414335,-0.7113313056216075,2.849299232280553,-74477708.03583011,0.2897902519185058,-74477707.74603985,0.0
0.09472103240985495,-0.050149389882918574,588281274301.8458,1.4471099833706016,36.124208074427244,-4.493317298925086,-3.175586725479933,3.3241763434529545,-58702344.199035026,0.6020340320677989,-58702343.597000994,0.0
0.2211195188055239,-0.09568338111910141,1228136808341.916,0.47972991189156045,8.22471970623587,-2.363724441607528,1.49497796538739,3.3188099206947097,-44653580.44119052,3.024042241467572,-44653577.41714828,0.0
0.1412235610479143,-0.012938955034848775,102640404722.81917,0.9574972035389064,10.729351816210478,3.8541127788255825,-0.777880125920313,3.880677177520782,-44510785.56583936,1.098777812767631,-44510784.46706154,0.0
0.07358965522942974,-0.05132976084720727,14712931643.999731,1.859719239858721,10.671075764507112,3.3651778542133233,-3.1864814816711204,4.708643552358989,-40282825.78505443,0.4962203495139369,-40282825.28883408,0.0
-0.09609088682339546,0.01816701977776802,1501520142434.4734,1.5119300225011791,46.92310483149768,-3.693478979550756,0.6763548152236529,1.8131420732890842,-34250515.085988194,0.4994864196407118,-34250514.58650178,0.0
0.010291818295339981,-0.05539847890348466,13104579243.694923,1.9379311217575574,23.177078423550814,-4.694500643044117,3.4788514366119205,3.9869590289433647,-32044418.34630235,0.2018917260642163,-32044418.14441062,0.0
-0.12412144059448584,0.169582102177359,60735400274.06229,1.7280333637259702,18.69886186209216,0.40669036262592684,-4.26178235800416,2.735576707342529,-27146213.20571802,2.2616902604559126,-27146210.944027763,0.0
-0.10140712427687995,0.059632681719333745,10857443224.70093,1.657613430058725,4.541520211366994,1.3482471448816113,-0.1319862255912554,2.3511108020240017,-23272211.29892293,0.9121636659822504,-23272210.386759263,0.0
0.061500828851289505,0.018176156379673142,11994591141.175875,1.2163317541414154,18.402294754631747,-0.47847513666036434,-4.948434158137291,2.932879092206744,-21342212.89899015,0.25997727953714567,-21342212.63901287,0.0
0.07827086315238206,0.22277835683449415,84941581478.83243,0.8137838025446114,17.331682043207444,-0.5494559205077545,4.367973515519012,2.6402103089350075,-18180389.81742225,2.8455240190105004,-18180386.971898228,0.0
0.06386524322737168,-0.020791575437410077,118439655097.8703,1.8328177253114772,14.387960406021147,4.269719194066457,-4.675284567037826,4.2892529447354875,-14655996.400585499,0.29505549943417897,-14655996.10553,0.0
0.072989079830584,-0.17867405661253688,12725837306909.701,1.055471549518019,3.629607733130235,0.8595899508199043,1.4095406224450855,2.7105052710027255,-12806548.090081396,2.1381030802094,-12806545.951978315,0.0
0.04623620893911637,0.1132842844709354,46875787251308.13,1.4828474122714126,5.361515823889165,-4.489116412347825,1.4329441406895818,4.912257708268449,-8820060.99464262,0.9350702236066687,-8820060.059572397,0.0
-0.1272660008678922,0.11164849248746489,15101520726988.174,0.3957536936185807,1.8782253662258832,0.3847174251619725,-0.13963597902812985,3.7524763084044888,-6988511.295381798,1.9655185138722402,-6988509.329863285,0.0
-0.07764594207603207,0.043863532630718356,782881444546425.8,0.21829792043932228,198.458080502015,1.9151310514765854,-0.2551962928697291,0.5611679334765901,-5529269.749641804,0.4026839382719619,-5529269.346957866,0.0
0.06542145979549822,-0.150325651414921,17422350392594.604,0.7603779319675135,2.1979047489424137,1.6359326770550622,-1.409209161168219,3.1125043917403716,-5043994.958204744,1.7988672140955626,-5043993.15933753,0.0
0.15984768565660795,-0.02252636241461286,244303259569.71234,0.630017524496738,2.2699398432586766,0.49736850591146986,-3.6341602003644358,4.777562722330569,-4511604.208165068,1.7434762896918665,-4511602.464688779,0.0
-0.012811333680151601,0.0028059243790464574,165615001670407.97,0.9052711056816539,10.669779542483584,-0.309111843444855,-3.1599780805110003,1.8375214669624458,-4057647.4546004436,0.10232282283613327,-4057647.3522776207,0.0
-0.05992362710758972,0.002368414790098573,73546481901.43117,0.9024784111700291,4.03384816924543,-0.7547113142580599,-4.743622754837919,3.6470836761743235,-2973680.6246759766,0.42772476448066354,-2973680.196951212,0.0
0.16937502824397285,0.08215200885469155,12637511807.569492,0.652033696410479,3.192804415736656,2.04475923440142,-3.9955065042154114,3.548247381820283,-2521388.9728097115,2.0850469150826108,-2521386.8877627966,0.0
0.022935326381640753,0.06365144983724562,106968888950.12177,1.865463410005436,976.5313538764211,2.520719674117009,-4.401354419977752,0.9027460328090792,-2107076.021826532,0.22990084580025688,-2107075.7919256864,0.0
0.05496786032175752,-0.17281020599609306,752854216164401.9,0.43164356793071523,2.81239549548656,-3.596129594797375,2.3316873845330903,4.281251738632326,-1847537.1155116467,1.9998104157194778,-1847535.115701231,0.0
0.11095995311845581,-0.06333313170520738,9280052679253.504,0.359738145660084,3.3456280723774996,4.808072268481464,-1.6550887146963387,3.825014903851452,-1646373.2539337452,1.1150573782061364,-1646372.138876367,0.0
