galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.12225086612535463,0.2219736751722213,0.15872321015673452,2.874589871695135,0.1895274329901806,321341592174.3031,878500.3507586776,1.6788760243512135,-2.065778460296684,-1.246140855456723,4.917355141520473,-1.80359986168958e+16,6.097548317076021,-1.803599861689579e+16,0.0
-0.1834349571097999,0.27866897100813903,0.20400104228937765,1.9863924023317068,0.029707917157548006,1631081556462.86,906037.2714321843,1.6930458082202493,-0.07135988936143978,1.5114853643139332,3.695393632736868,-1.6672332757060966e+16,35.06328647469501,-1.667233275706093e+16,0.0
-0.1845017304815826,0.09091517487226575,0.26352782079240555,3.740458992291465,0.0005579859945055703,258334272772.4762,820915.2774504538,1.9848480263378516,-1.8027200994466797,1.070515389585199,4.4500891878163555,-1.4696034981906838e+16,1792.9917909768371,-1.4696034981905046e+16,0.0
-0.13577324057946366,0.2820990653598714,0.07020108724156204,2.034270750534173,0.017103201452418202,19034064994.94774,600828.2708180402,1.999519279057206,2.928897771716634,2.034136400807231,4.698930742402567,-4910362102366113.0,59.88768396798138,-4910362102366053.0,0.0
0.10616910160704046,-0.15616663922890828,0.1527268606874205,6.290811541961018,0.00017809611192071367,133807672.19631511,741077.1254322525,1.9781151057046773,-0.9418102090958729,2.9519639857861346,3.0777306498509125,-4784431390335459.0,5618.75417926008,-4784431390329840.0,0.0
-0.01100248006333128,-0.12101558191540635,0.21551759339669635,3.799840733721603,0.021382141119566003,8589294117520.847,589037.7931872541,2.058252765749073,0.9018933489598973,-0.4219206160932587,2.308650502527075,-4137126089070465.5,48.46477733701943,-4137126089070417.0,0.0
-0.15996961869664852,0.3884354361334674,0.2551226331566056,3.5820661381233116,0.7211915982963755,3164240679900.2393,336159.0147441353,1.6772410889866458,0.3721730810663715,1.1417949708573891,3.844998614113058,-3834810992402831.5,3.183761672852448,-3834810992402828.5,0.0
0.13677047838139375,0.3261369852121294,0.16799288325215456,1.934065188507685,0.060700564026970105,2322158560255.1694,283766.763240026,2.025516870030713,-1.045949064025779,1.0043671318014127,4.050321868659339,-1936904274878858.0,18.34427141356254,-1936904274878839.8,0.0
-0.27942275494504826,-0.26540195951551,0.2793236524814041,4.356052059876417,0.04422258655735995,686950221382.2692,636502.3242714949,1.8558362135727104,-1.5512863092259892,0.6042358872613853,1.633917243873253,-1932833118262763.0,26.388527071051907,-1932833118262736.5,0.0
-0.25124317017961073,-0.023189389925405007,0.18887489606042232,2.5808853870387756,0.003570531652278106,31146933646427.395,976676.8060040331,2.081077159861495,-2.163490020031202,0.624735839498852,0.9215433631733305,-1493737572686593.2,281.3453899837521,-1493737572686312.0,0.0
