galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_source_bulge_intensity,log_likelihood,log_prior,log_posterior,weights
0.8153432321304966,0.03667002758355967,-0.05191433929157931,923443566616.6112,-0.425653685123661,0.20642061928916666,3.217142729375534,2.934265924135962,-514879.84397230216,1.428466819156509,-514878.415505483,0.0
1.229483331927674,0.13654798878726615,-0.12150820921368494,1332521644.3029644,1.0349538869754653,-0.13306944655371744,3.346328439101243,2.9931000969612787,-476114.7813056017,2.483829690161904,-476112.29747591156,0.0
0.964109385505914,-0.06188830469187798,0.053921642693906896,3521244005202.0845,-0.39924659380143845,0.9308099725313133,4.706736172925357,2.491321977505492,-460066.62718004384,1.3741119941903939,-460065.2530680497,0.0
0.003758705918842284,0.26273150332187123,-0.13954653373432263,679126023162030.0,1.4615212721234139,0.2913030194597166,3.1506760535423384,2.9578228194823075,-375699.12635910616,270.4740669316024,-375428.6522921746,0.0
1.5616299661179044e-05,0.07585421247658923,-0.013658465279165833,392190379768614.25,0.24370525497478113,-1.4987089849345012,4.81547630789723,2.3814499333267967,-342311.7173599916,64035.953462852005,-278275.76389713964,0.0
0.018866412197763027,-0.02183709354753778,-0.13878894147878035,950607003033883.8,-1.5947557474553582,-1.9610762610818087,4.734489556322382,3.0622048818653798,-290778.3840257017,53.99120992358425,-290724.3928157781,0.0
1.0923927840389793,-0.1789409781826368,0.09547838467651153,3995255626.0819635,1.9786668316909415,0.7060018516291038,4.308739095174629,2.818202861211654,-267332.0627705028,2.9722214265140607,-267329.0905490763,0.0
0.7511356632606502,0.22288683448170674,-0.022772408787038626,32628094742832.83,-1.6104187987647,-1.598054053348168,4.862995206088135,2.5904831113139113,-235771.48348972472,3.8411736083055974,-235767.64231611643,0.0
0.11051478305152064,-0.015752943921734697,-0.10757069850901341,742776094554915.4,1.343197321181254,0.3477315091016435,2.5106318515185597,2.875786173125736,-217233.69164266175,9.63954373026189,-217224.05209893148,0.0
1.076479231211196,0.12702812863828697,0.07948134532104155,34553143635.153275,-0.5294904590221048,1.821141131659168,4.214538847962549,2.3042988581313026,-206617.93470450825,2.0516257760637844,-206615.88307873218,0.0
0.05672829780050718,0.06065665005752161,0.12039438154638929,697579067003622.4,-0.9417403316397177,-1.4381712460161988,4.215776124321869,2.1957121333830916,-195650.1693180519,18.536588403953797,-195631.63272964794,0.0
0.776546377568498,0.12540473862005355,-0.0008032262759365303,489765513.05762273,-0.4272604245856373,2.3623781261750567,4.519050846913955,2.510402571689307,-193678.60850008068,2.0741027776339513,-193676.53439730304,0.0
0.20836261651459462,-0.06422610792341907,-0.07156188716775798,463059206504907.4,0.9327847293726159,0.6539031570248159,4.712219145208103,1.6347291195613387,-192033.0911910357,5.261630242023655,-192027.82956079367,0.0
0.9553886682456427,-0.06936019862793517,0.022741207269554097,10905439816.281673,-0.4933863825171816,0.5505911064980977,1.9708357313855607,2.3656127050728446,-170237.81240672187,1.3130944157580067,-170236.4993123061,0.0
0.00208615962388976,-0.1950235913969792,-0.16093376968813847,464121437758386.6,-1.9560881494147693,2.0505509065789234,4.950380198464213,2.474047127903564,-157533.6175778107,482.5463988302177,-157051.0711789805,0.0
1.2597007908198564e-05,-0.10815868969937746,0.18065181469697958,539627219325051.75,0.9052915009009217,-2.6417169184651144,4.820602160902125,2.615948398921672,-154617.7529315789,79386.14714580486,-75231.60578577404,0.0
0.6807831745576715,0.04421838490765751,0.019834447019317386,141707697725476.34,-1.2046948148878909,-0.04153944866663917,2.2900583474330567,2.1665157300691607,-136861.09214086115,1.5863300097659032,-136859.50581085138,0.0
0.9513417961440486,0.06714929107117681,0.00878990618278044,511771458743.81793,1.393216243425588,0.29790236507529855,2.9256672739002996,2.0198287088157434,-134751.88741758012,1.2804614082781305,-134750.60695617183,0.0
0.5537236445024368,-0.22880462898002463,-0.13660894312805208,58948005180474.86,0.9597786226932374,1.8769730297429739,3.1370839813855738,2.5093203450620996,-111809.85082076056,5.3566331074220574,-111804.49418765314,0.0
0.001312102369421506,-0.025636813435809244,-0.09857681813145949,521213559249635.9,2.241542489818846,2.6912889100157606,4.327638343105265,3.156620749037939,-109889.96742377355,762.6543877194365,-109127.31303605411,0.0
0.8844495250465481,0.012924134393827856,0.08969243326597974,110689538.87929422,0.24749363858767826,-0.39552211866911957,2.2331053343390126,1.6505799847073455,-100736.44880627097,1.5412350722294388,-100734.90757119874,0.0
0.13992371941265536,0.1422609255511671,-0.11446908577894138,603762915345570.0,1.2735241770873431,1.4057662685439674,3.1619708569949356,1.9880573424276422,-90896.08782065446,8.81381825812919,-90887.27400239633,0.0
1.023164874631248e-06,-0.10728899963829207,-0.0499181899138763,547265907779585.44,-1.9532654614897023,-0.2595673732001904,2.3840728602863552,2.5458332931324033,-83814.16313073655,977360.2878194615,893546.124688725,0.0
0.9662970227644644,0.07883685380328329,-0.10659096578502038,2426556694533.0835,0.09473900597201546,1.3500238234636655,4.952369607553746,1.1049024454556005,-72890.03023110445,1.913722661286723,-72888.11650844317,0.0
0.0011947465763402514,0.010865053365939533,0.14514044759158187,337223578162885.25,-0.6387404168441693,-1.423231513926151,1.6123413305079204,2.8732509034260443,-70750.64880780557,838.0567757124365,-69912.59203209313,0.0
