galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.06389289159371457,0.2918342573551509,0.3302049656256969,-1.539906118499852,87494.06546620226,122582288.04989204,58826.28655663768,2.218651260130454,0.6291119549157127,-1.6937673387444852,2.5827822927438686,-2.3433199162911627e+22,9.330210382413497,-2.3433199162911627e+22,0.0
0.07710742850644348,0.13191358604123865,0.3419670431358481,4.49137092821932,8.023820277328874e-06,320357676171187.1,447287.46200872585,1.6661118922735043,-0.9488546028287024,-0.7943017876890219,3.698968555177898,-7846714831352565.0,124633.01800755651,-7846714831227932.0,0.0
0.01029490188103363,0.09333609757312705,0.1838638304689454,1.1996654119628483,2.802067599664125e-05,911811723019.4216,535257.6065303979,1.6493126427156766,0.7869598613308235,1.093950056755717,3.0563665227295016,-4257378896072307.5,35690.44182939185,-4257378896036617.0,0.0
0.05909002112607989,0.24369491231120177,0.1582050844069714,1.6774164213270772,6.454308070457809e-06,993798703833294.4,554406.3086739687,2.3273389410994136,-2.74834286615894,-0.7960869394064796,4.135212135623976,-3974446756983148.5,154938.70290587933,-3974446756828210.0,0.0
-0.7028082133405971,0.13949960487598678,0.29166560996960145,1.9378710276093933,0.00030512953270039395,2822812952.0367274,645706.6197952565,1.4475904752130904,-0.948685159570239,-1.6183640255996403,2.5659942834560963,-3928777689400407.5,3285.972601294689,-3928777689397121.5,0.0
-0.20958185529568701,0.10432374091835005,0.08138466061268472,4.986362995827524,2.5993087502772652e-06,774155863.9620012,795455.4994261845,1.7397002739981873,2.98151754465015,1.287616601284003,2.189712688422629,-2757876691566608.0,384719.15032791364,-2757876691181889.0,0.0
-0.3911787999937124,0.23538200984637764,0.1688813547673987,3.8030625871677843,0.00023350873935196865,59907756422.4216,245897.50003407762,1.7597401719407095,0.37291057014628937,-1.9051100688904168,4.82206761167843,-1487146259963053.5,4283.662488570505,-1487146259958769.8,0.0
-0.2010612854986738,-0.16385439720549586,0.06839865596286744,3.49440824457553,0.0030608534975672163,25757993255540.867,441027.7777266483,2.157953435090619,-0.9335612994933484,2.8997507604584847,2.8857366205644364,-1376942574905196.5,329.7016650798369,-1376942574904866.8,0.0
0.05201514246114758,0.19425992775519005,0.1570698430572149,4.397622798464012,2.753258075691971e-05,386151900.97243536,321721.72811884625,2.1083849502615353,1.6036386995178145,-0.7310888908716713,2.313967907671608,-822610394330160.6,36321.68004617243,-822610394293839.0,0.0
-0.03308941428769688,0.44710664067885864,0.03130639129032664,1.1264901151453133,45.243086652514975,113075688531.15186,213582.98913875883,1.926885510682897,0.8000270018443194,-2.2839774345704162,3.462344871218729,-337760349878007.4,3.5995056491494983,-337760349878003.75,0.0
-0.29607450367020394,-0.04927855128161007,0.23617343912576116,2.8476218250640835,3.97469569951501e-05,2677600250370.372,132833.53787143846,1.9188960214258695,1.1073120099556135,2.0278641647590883,4.071201694119932,-337537554560051.5,25160.725474183946,-337537554534890.75,0.0
-0.22200051689073694,-0.05264856213477012,0.03956731649488124,4.446974733153126,0.03692630787797792,24767004664.413483,125113.05775464971,1.6258022922303308,1.0226981305133087,1.2125250792900664,3.562510499156819,-266401652564862.16,30.244979333252363,-266401652564831.9,0.0
-0.22298029964361327,0.1280072163204289,0.26865716993306954,2.479497474899148,1.962978278339916e-06,427317264475364.44,124134.12820483193,2.0844489005216476,2.3273312348328714,-1.808516384845643,4.535351265876612,-213531829580991.06,509431.64409875736,-213531829071559.4,0.0
-0.26387057712561696,0.1060760070724997,0.061530751477271786,5.160896738553792,0.00012506201917118043,541702504577008.8,106851.07829325375,2.0463744333031464,-1.0214536804958558,0.353631693995613,1.4042258637685423,-161738546212341.34,7997.884503189395,-161738546204343.47,0.0
0.2079621722679176,0.24355840359608574,0.07184735080348613,3.690447201015761,0.009604809782581438,318966667096064.25,54576.837503956514,1.7568409833995124,0.5705043225642541,-1.3476808821754047,4.311018061171104,-112034631006566.45,106.54942358599426,-112034631006459.9,0.0
-0.14941917721791426,0.42632494662632037,0.18624797540956708,3.6662270883246553,6.453415475530254,38727304043.01171,685279.4727213605,1.8381658186563536,-0.12377695673193045,0.5746267991009661,1.0415328075526153,-65192637831946.4,1.002100455341054,-65192637831945.4,0.0
-0.1918799892358899,0.28382479305406255,0.15603029904629115,3.297120057702565,0.060679706662930114,85483401254437.16,54481.43947002076,1.9029031078589678,1.1126057696962004,-1.7758144401079876,3.6030483929319606,-57593016295326.48,16.65602954135739,-57593016295309.82,0.0
-0.11854210230433528,0.33486104314853504,0.31311640611890673,4.41726275823345,0.000197773243814933,879294546358.0391,66400.78815880217,1.9464562215333614,-2.4441411252621172,0.3332280981697666,2.7813235296546934,-43507947793061.04,5058.552628023509,-43507947788002.484,0.0
-0.2549500625654467,0.03843105668395083,0.22306555495836883,4.873704406490676,5.119627526354378e-05,27299304982.260426,122919.88729968773,1.8934495959763997,-2.629104457063248,0.40413484524055177,1.0695517038047164,-21819475439707.652,19533.822754361387,-21819475420173.83,0.0
-0.1748839611324221,0.44853409017497636,0.3211225752923197,4.250009793381136,0.0001813686595283619,611446811989459.6,192213.22388798592,1.8679935663174916,-1.6132334626467584,-2.3399733836585686,1.4713087030920051,-9550967914642.795,5516.636474979893,-9550967909126.158,0.0
0.023611270612607205,0.19026468856338938,0.2560970488393148,3.263017949260052,1.4488321037824194e-05,31423580361301.84,611840.7811745384,2.2017441291553936,2.287298085042906,2.824261911972436,0.7130164800473848,-5958551542916.659,69023.18278749498,-5958551473893.477,0.0
-0.16006007910139458,-0.0306099640162468,0.2288403884735168,4.328779717639968,0.012829597573013845,3866696741034.1196,26250.02501068129,2.1147591984932,1.0428993093198402,-2.298021580570328,2.570999222466571,-5914111907579.228,79.54220504169292,-5914111907499.686,0.0
-0.20103223523814662,0.2366010279851302,0.0634970571391834,2.4130686434416013,0.4268171953198029,22251783514.831047,16697.939546941325,1.824814696914426,2.702695216210924,-0.7919739777151884,4.104782370314698,-4330179778660.9946,3.5445901490905216,-4330179778657.45,0.0
0.0038549362059060455,0.8345711922917654,0.15781659245728055,2.7752736561469487,8.100872380871699e-05,10177659786321.037,21835.372303207456,1.9606076225284506,2.972663115473238,0.626440574477594,2.184875188322418,-2055693526140.1316,12350.001683340137,-2055693513790.13,0.0
-0.2369480335455698,-0.13109307909072535,0.046074915161053054,1.7556015982319906,0.0005856573834136031,4151598814.6743374,104137.53115641608,2.213936836292891,-0.8760645766035333,-1.0303891261606728,0.4466870821224911,-1684536846310.4946,1711.7298020421551,-1684536844598.765,0.0
-0.08933303789167497,0.03778526387335521,0.08415675436427476,3.4099048913254837,4.4476035789393915e-05,274866082.9689929,9171.001512601648,1.6601762775298992,2.8593741358727645,1.298641923087204,3.9872846415310588,-1091776524370.6117,22485.58284202863,-1091776501885.0288,0.0
-0.16035235235606418,0.3368413003060343,0.13699574606983955,2.671086071687984,8.047077704402885e-06,791832945356372.2,44604.66146073355,2.1011556054867904,1.7518217388822936,2.980256859326043,1.7686279036866885,-421795134730.9391,124269.65823439007,-421795010461.2808,0.0
-0.030991275647315242,0.28299704846144313,0.13653137350074251,3.5897352848025643,0.0029691743436265758,63357508725284.13,4320.712072253258,1.9483893833754162,-1.4503169895655879,0.31156456936680144,2.945804941465777,-397369773141.50934,337.10687940057363,-397369772804.40247,0.0
0.12354807089601497,0.1885037748243053,0.17544403773663325,5.868115715888175,0.00029124700506629494,1385932429574.7112,5766.5315812151175,1.4070755620383322,-2.1257930129462483,-1.7530213003996835,2.935689345678709,-316990850853.95074,3438.7752378800656,-316990847415.17554,0.0
-0.49934784557201084,-0.22984934176963404,0.16896073538740256,4.009458770708524,7.011513194423888,13187619690.700586,356564.52441815275,2.045090679801667,1.2616076907354916,-1.195714906790806,0.5012964531763936,-214170697678.75867,4.237761447892952,-214170697674.5209,0.0
