galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
-0.3090055501093426,-0.24929968608940337,895891.4975708231,3.5557479627703517,1.6726861157304638,0.02190761817817606,-0.06119285716630866,-2.5187998039539324e+16,1.742657792539016,-2.5187998039539324e+16,0.0
-0.004783872843727562,0.4879288300250034,67735.37900912433,1.1426632602681412,0.7453145533665574,0.05955431541638957,-0.06474080509828295,-5235834964695.157,4.185384884118021,-5235834964690.972,0.0
-0.38306693819518733,-0.2593548806847106,14983.936171113834,3.843430783852691,1.3288177792913163,0.025796884611192807,-0.038321889440706615,-4853895196755.45,1.1907092416064873,-4853895196754.26,0.0
-0.206690973146839,0.14065391520163853,15572.595658519955,1.9179663120491306,1.8144376480119355,0.07805057612246258,-0.03913750723009939,-3235298098609.1196,2.121570596568047,-3235298098606.998,0.0
0.16152545010477254,-0.08619859833642586,12586.769425738119,1.481446124004193,1.3507432486825133,0.08972973137727772,-0.012348787863227878,-856293245984.9897,0.18672510675302817,-856293245984.803,0.0
0.14898232416143684,0.09887142936198066,1829.2220260771903,0.845823807020389,1.5020407500203652,0.008661708078787734,-0.0525710315098253,-9119324263.555885,0.3792463272553862,-9119324263.17664,0.0
0.09533647355595477,0.12178958156243616,389.1565563047776,4.8345202095492725,1.2793295461516077,0.027459806220405104,-0.09173157037218176,-4063380785.8507853,0.16841102245669054,-4063380785.682374,0.0
-0.19784769806971664,0.1019817370369347,911.4753448738372,1.8300048953858958,1.0099374733723174,0.015068373706998251,-0.09858367315652461,-3417612406.4454293,1.1664531641898337,-3417612405.278976,0.0
-0.07883079212839422,-0.17257118424669474,197.89169869380353,4.52682869044843,1.0980736157546551,0.03571487617932351,-0.022886482948892256,-648415657.6448286,0.6868989687382681,-648415656.9579296,0.0
-0.1367542868227637,0.6383695375480319,76.57272720511484,6.596415248072503,0.8744844895724009,0.05376361416054203,-0.07782436279243116,-139621356.51843864,4.140738324589466,-139621352.3777003,0.0
0.037914890119038404,0.11315242904524153,22.885344969981205,6.240018301240969,1.5142887198119959,0.017920892760029096,-0.01839597439199045,-30198461.95089977,0.356163108721585,-30198461.594736658,0.0
-0.27222483105559236,0.3813683849709425,114.94987462586798,3.1129968735368685,0.6406161630646923,0.07619327415926536,-0.007551164384370146,-28517549.941610236,5.18077719259425,-28517544.760833044,0.0
-0.1850327813921574,-0.09086614752318223,24.285607996372654,5.327865320244926,1.192214711187387,0.06689881553663148,-0.03573117953062359,-15658526.50928453,0.46035115388850445,-15658526.048933376,0.0
-0.2734932777618372,0.4265396784237335,71.55856057887122,1.2440127405149934,1.0814355551134014,0.08208902751376863,-0.09079547477432141,-12309484.67245688,1.9897004782131407,-12309482.682756402,0.0
0.4624038358742012,-0.05728170516079402,10.757891063588453,6.814131523930254,1.5373740986730169,0.05686532402890937,-0.07366400025622832,-7158884.635785319,1.599755135363051,-7158883.036030184,0.0
0.2701376688313107,0.19515477624685995,9.36679815384146,6.486896693128797,1.4572204679775649,0.07238410314213221,-0.006779050866510913,-4724911.842599163,0.8272174192673704,-4724911.015381743,0.0
-0.18651486297718725,0.3352722738763587,47.716957052131015,0.7603348551403464,1.3997298261882052,0.02053822180194831,-0.02942291781497454,-4414810.949493373,0.8640028781482155,-4414810.085490495,0.0
-0.3215314012457674,0.08648035611078538,4.172476111005653,6.527598640317652,1.2885886065303853,0.07336627305615802,-0.076348691892364,-685792.2050261826,0.8796840086410539,-685791.3253421739,0.0
-0.04643373175293692,0.7042631379665739,3.5692984422538854,7.861078057692928,1.4139676361869404,0.007721427021995942,-0.024553329108649075,-370727.7236994299,3.0873518201412113,-370724.63634760975,0.0
-0.7404244154264025,0.49138027458578015,5.892350766235217,4.10867545253772,1.4139458478672136,0.08977352975639703,-0.04359382247120941,-365190.7871870343,4.596539655248971,-365186.1906473791,0.0
0.14172520934993757,0.24063253489184308,2.5442288842323992,4.793224432685972,1.5815750263478847,0.050791950605382476,-0.07365821714455036,-280022.7075886824,1.2797622095328234,-280021.4278264729,0.0
-0.30478745023133963,0.008779271942698133,11.10074746184693,0.8606976776758536,1.2758128138150155,0.04829482740007958,-0.07019510938067301,-226080.38632193714,0.6432501621772593,-226079.74307177495,0.0
0.42830279478957073,0.13999999871855998,6.244046964656695,0.7704402669268349,1.5017106681434516,0.019421668878503252,-0.06121564127431548,-56939.61985802154,1.4884157097025088,-56938.13144231184,0.0
-0.1744072083533765,0.14968419510530157,2.8794978671972804,3.1236428353507995,1.0957374644720264,0.038238486268341525,-0.0760665855313717,-55906.00070970321,1.1318353669200227,-55904.86887433629,0.0
0.026904623974625546,-0.2581075151442019,5.331390746398617,1.3112684780485002,0.9240890948816585,0.014041392105324691,-0.08790434278356914,-41173.49030472379,1.9689420896420755,-41171.52136263415,0.0
0.1568911815603238,-0.3135457675240581,0.8464178721471889,6.17690497858345,1.618031888573184,0.028093704675887256,-0.03909943733956624,-34160.96269446157,2.4673126581502096,-34158.49538180342,0.0
-0.2961569923196503,0.43164965141519773,1.70714647063837,2.850796428946162,1.427199180093987,0.09801981844416213,-0.03668815009126292,-21818.85590874605,2.164208272145625,-21816.691700473904,0.0
-0.26605607553699856,0.3685998498357814,1.2413400375889208e-06,2.095295446730229,1.082526158241191,0.0906937600772146,-0.0536940852477219,-2834.837124318956,805582.7341525796,802747.8970282606,0.0
