galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
0.12841372247623953,-0.05616905934508488,84222.12755891813,12.750169135368822,4.268661887396558,-0.09356271765653693,0.09114469830026506,-4.030427932603083e+16,0.1875813574270862,-4.030427932603083e+16,0.0
-0.3536954817061713,-0.005811487976138116,104100.81870290566,3.0105648003122125,3.2047989073512473,0.0847188425473076,0.06043870124964093,-1507530331890850.2,1.0273635652636295,-1507530331890849.2,0.0
-0.3316302739796481,0.6788233645213101,1632.2219045364834,26.734232108105203,5.116191121275524,0.0388985080901974,-0.017399483548091774,-87953723963068.94,3.2090167704641237,-87953723963065.73,0.0
-0.1878750880718235,0.45508476558191124,508686.64331794507,0.3486736395307167,2.906296104827536,0.09310345511936335,-0.09703766886091014,-86471919313092.16,4.214675624144619,-86471919313087.94,0.0
0.07503262252292671,-0.10389406499262904,614588.8597143592,0.06296518664483189,3.0945565121363403,0.05607507672158463,0.041721645397884394,-1985690729919.4973,15.973037395058642,-1985690729903.5242,0.0
0.20219222735125594,-0.0884095818077289,50454.64278939147,0.2905337883856061,1.324464855914878,0.024079499126220608,0.04909104329707081,-348249245499.66095,3.7125044474899824,-348249245495.9484,0.0
-0.45413808009729517,0.04018438331784817,7412.536700031621,0.7576749427738967,0.8032261118375851,0.08689807523232818,0.0010522487444287326,-67587170169.97909,2.474718667012494,-67587170167.50437,0.0
0.30911690393571606,-0.06224090565014001,3734.7188758365414,0.7848172627131459,1.0277762451465295,-0.027427572594268826,0.05803813796673554,-23372357066.52277,1.826823001566058,-23372357064.695946,0.0
0.0005966102720741215,-0.6761973844287573,55.93112741854395,16.842843475604585,3.5020514730033394,-0.02544888303023478,-0.09885485388836975,-13114958172.546928,2.6174918552926414,-13114958169.929436,0.0
0.23029779954120125,0.1495644974490918,36047.47237340017,0.10353019863809149,2.8082564275678568,0.008369369839446208,-0.06181451692126763,-6442141621.209978,10.077970878051028,-6442141611.132008,0.0
0.03949038458806667,-0.034630479459422624,6658.448207878281,0.1701378643455391,5.361246000330713,0.06504252604990798,0.05672586477460692,-5420458680.719903,5.89306304691632,-5420458674.82684,0.0
0.5024317610183028,-0.3805959789153406,77.89767859319409,4.366997971378794,2.6445556974916333,-0.029034668134878122,0.09805821313631399,-1151618455.2842007,2.448999688636916,-1151618452.835201,0.0
-0.04648154230640931,-0.13382080418870318,3.0045934203167493,4.988025638329452,1.5142973086018343,0.016564357084031103,-0.05385215566792034,-780657.1590828309,0.6447957545860885,-780656.5142870763,0.0
-0.04958802692325978,0.04621451793036063,149.95569129269967,0.14534885179620188,4.870077796599943,-0.04554551980502393,0.097770768392582,-466539.5103358968,6.912194357627232,-466532.5981415392,0.0
0.3718823918194101,0.0581115405920117,0.0001625159577189204,0.000560569348404214,0.9281195888701278,0.020579268743705276,-0.03821334969810295,-7796.572471691537,7937.929577428198,141.35710573666074,0.0
-0.1562882132382744,0.26158988421479273,338.8100072009236,0.000901668727842874,1.6997849058333632,0.09620717448526761,-0.009726213129686398,-7796.572471691531,1109.5735801714002,-6686.998891520131,0.0
0.159175513427912,0.15136399250616406,0.3872075909422014,0.0003040564720124751,2.9221779307007854,0.08454985321632022,0.0889609831932259,-7796.5724716914165,3291.713372446894,-4504.859099244522,0.0
-0.20007393379081756,0.18292524085672718,6.266239016822858e-05,0.0018048004742948582,1.845529059557368,-0.016252328580644376,-0.08456476170122507,-7796.572471691111,16513.02200400141,8716.4495323103,0.0
0.36817975310520773,0.2022921001121382,0.0007770871745366901,0.001820065945503366,1.0752242597667716,0.06722598683738548,-0.043082049563364415,-7796.572471687617,1837.2679868958649,-5959.304484791752,0.0
-0.03396684355989751,0.5893250330802616,92.85064841577665,0.0002562290444254216,3.952340352721858,-0.01123762484384809,-0.08621792477108295,-7796.572471622361,3904.704829894761,-3891.8676417276,0.0
0.012743745666810717,0.04872628961125359,8.295161641357635e-06,0.002005104068117635,6.089676741444095,0.0999078575233377,-0.05894099530385999,-7796.572471609295,121050.94310525229,113254.37063364299,0.0
0.5553862438015775,-0.17805334057572425,263.4692769994004,0.002250447993432326,1.0608171481472781,-0.011727366923818289,0.013415392034095502,-7796.5724715903925,446.2495254390488,-7350.322946151344,0.0
0.11105492135933323,0.0546074863574955,1.1537870598617182e-06,0.008570793112097755,3.0730854349966705,0.09234217936237313,-0.004482962663917525,-7796.572471340987,866827.8154892303,859031.2430178893,0.0
0.42831881222539864,0.25575551871422564,0.01869192766756083,0.0006358543507913026,5.252868373469808,-0.07781381880311747,-0.06571495172043282,-7796.572467085795,1627.5688317158704,-6169.003635369925,0.0
0.3233238825432581,-0.2633547963102153,0.00037264873334907905,0.0016320228656394131,7.95359620760192,0.004937099818554322,-0.07568403245835252,-7796.5724647576,3297.1948737684625,-4499.377590989137,0.0
0.13944660039766044,0.01946940821524404,0.033823373414234546,0.0012809842834482562,5.829337876726308,0.05179145622154202,0.09755369682219558,-7796.572398934755,810.325192044054,-6986.247206890701,0.0
-0.017592880534573262,-0.1038230630150996,0.0004013069431469015,0.006609649977547647,5.949170227951933,0.017355800771134078,0.08736421180623616,-7796.572313393378,2643.213753528969,-5153.3585598644095,0.0
