galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_centre_0,galaxies_lens_dark_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.09805844700795831,0.37287989315816283,0.0698060124069006,2.908066025080689,1.063699538929738,0.0006469480122117242,-0.15452524698666456,0.012503220486624361,608911214566210.0,201793.11455524166,-0.7500567225298802,0.5488543510226513,3.142338981036201,-4.153146431341066e+16,1549.3035396835537,-4.15314643134091e+16,0.0
-0.011625604466811323,0.03554228203079875,0.10604551491097253,2.613709304569899,0.8544317586352963,6.6018815971196965,0.13106577059490376,-0.11546995082147016,866059423564.3484,261803.50538405852,-1.2773250880877545,-1.8547133145690802,4.822016640357126,-3.771428665773666e+16,2.728094222988606,-3.771428665773666e+16,0.0
-0.181349940801178,0.1990652299326976,0.24010927043172395,4.034620278875721,4.1774739396937655,0.0018772990654529608,-0.005371122298976151,-0.18926196453071853,535244994808538.44,492869.4019840576,1.1701927203650113,-0.8388664701761641,1.2738625924825564,-2.545487889021606e+16,535.5132036826628,-2.5454878890215524e+16,0.0
0.0073087884989528895,0.2458332699197805,0.08734084951379747,4.246529696408064,1.4172865425301346,0.045126948605201826,0.060801692152300794,-0.17760755253000243,584248109311649.5,240798.53323510793,-1.6874423059634551,0.7142929073910302,3.3150991671368484,-2.225363693261931e+16,25.87430197901766,-2.225363693261929e+16,0.0
0.04364355988674701,0.11112135428090472,0.40805817908928393,2.177643684437809,1.4381176148551782,0.8004544628357979,0.0791558691425028,-0.06078876625676211,14137304541788.182,325313.30034345627,-0.3959029340592748,-2.342491717909052,3.018281754493835,-2.2192394860339416e+16,3.2408278112174496,-2.2192394860339412e+16,0.0
-0.33316662219603776,0.20846036967446277,0.21157781562300548,3.625717075702907,1.7379876210671978,0.5665707435438793,-0.07146012246408094,0.1453645894779809,56421414622035.24,242713.4448514685,-1.2634193497136048,2.4581219555482985,4.499876795772125,-2.1548279483481532e+16,3.9819968746791803,-2.154827948348153e+16,0.0
-0.12691734091525486,0.17555641546670625,0.280594673359066,4.171398540515463,1.5561183053032235,0.0012085336088651442,-0.08673677243780284,0.11437514131548697,510077471312530.9,287379.47482964664,0.09299374003571215,0.7834718103395755,0.8934866903462857,-1.8688851849513676e+16,829.053733129846,-1.868885184951285e+16,0.0
0.11793063189863243,0.31372060217250053,0.2899495832399847,3.924204265525002,1.36515113522894,8.80639756856788e-06,-0.02668132344379411,0.0003756550255609208,484644876532720.2,290715.54483555874,-2.1426141822329976,1.9784453214302342,3.8140113350473275,-1.7849355408321876e+16,113555.80324750046,-1.784935540820832e+16,0.0
-0.09342331638444695,-0.115248779221067,0.17425794856010413,3.094205320017114,0.9326495668424499,6.344502273982692e-05,0.0702445105384292,0.060779134055105655,686847658415582.8,126416.26397700551,-1.0360347784634723,0.06294224033745754,3.704392276691842,-1.5307985327715244e+16,15762.84727948557,-1.5307985327699482e+16,0.0
-0.26392683512785076,-0.18935513860379175,0.4588328235837102,3.1833637238461177,1.734495506215193,0.4364026289676608,0.001136497444185532,0.033723539917146356,2121437889596.0977,160009.15860622242,-1.6438527479553418,0.6247807067034152,3.162389825400298,-1.1376021042470152e+16,4.85840944559856,-1.1376021042470148e+16,0.0
-0.013855068410115412,0.05986457427473682,0.35281684239799166,1.9365263347464219,4.206884885347378,1.1747727792029909e-05,0.04933850593176539,-0.08876282717701044,426661603122188.3,265859.3732884375,-1.7962735342042897,-1.2089275336883687,2.475829205625699,-1.136813004810299e+16,85124.68167900902,-1.1368130048017866e+16,0.0
-0.3590271444705,0.1579388698080461,0.19142416042859034,5.298376474601334,1.5809278460897644,4.688304909088381e-06,0.08064642657444643,0.18837617056774164,435936530706299.6,379275.93597022054,0.046917403176816475,-2.936421568680506,2.75873817236729,-1.0386372137233588e+16,213300.89663455306,-1.0386372137020288e+16,0.0
-0.048083774591102024,0.060161424866816686,0.49026732172597154,7.524719442573545,0.955950521102161,0.27400630807334675,0.02391001115574893,-0.05717768355511058,242379989527804.53,261438.03940181635,0.3071042345747337,1.2158885873337137,1.303097991054385,-1.013867436346791e+16,10.736933268468656,-1.01386743634679e+16,0.0
0.3927016829254194,0.16152034035124752,0.47664357303810384,1.390672608235375,3.3941433900161018,0.4335664772819794,-0.13163323379669464,-0.0979038048198056,1026678555.0157449,974787.9059414333,2.364785810075552,2.6857958166537745,1.806673662810575,-9226600203307748.0,9.800346206393737,-9226600203307738.0,0.0
-0.13288572820442596,0.33533638488557915,0.17321567680135358,3.3592693753619165,2.2008812079008835,0.00018925365208358137,0.11266082368731356,0.1308592566376624,691426640334409.1,117177.25199403378,0.31912105753793085,1.7143848039190441,3.202132552830203,-6536366898688257.0,5286.562677955575,-6536366898682970.0,0.0
-0.042139454467513285,0.023156329042046384,0.24221345048960488,3.7733228772795373,1.3014595937611433,0.14659429787939443,-0.09518656416900545,0.003311633951711479,542041084815580.8,86408.16357502625,1.1745125945357655,-0.11321951638648553,3.2321199454591305,-5351606210564111.0,7.631698403244319,-5351606210564103.0,0.0
0.1404691534180096,0.06746585067805325,0.2205015687512595,0.72372556211283,0.4064960775796598,17.270859469044776,-0.06225266248936386,-0.008157248828566853,579786300460.7845,322483.82908565534,1.483507162865136,-2.534588703528027,1.9570533166377324,-4418758293515457.0,2.662209248773999,-4418758293515454.5,0.0
-0.2624460737792451,-0.2722505190586108,0.2945118184339679,6.676276598056239,1.71671055932181,1.9481834708522123e-06,-0.0002366819788350287,0.09017678788012684,403200741109644.5,142707.68638264053,0.14437700527623498,0.839860812330504,0.9399984777624248,-4193168514166473.0,513303.8579063917,-4193168513653169.0,0.0
0.053362075257222225,0.19685293837636098,0.310052515020297,5.747440700577444,1.9481039358642072,0.3768486711819183,0.14914528405548477,0.014489227689245538,824396366467.7191,72538.54078567159,0.6424640761344786,-0.14866691045031732,3.1832313402167727,-4119838137565741.5,6.354692041344029,-4119838137565735.0,0.0
-0.16933040179807535,0.3112518165862219,0.2791455991922975,2.457309831798272,1.807632738664327,0.059435076330692574,0.006817301760810117,-0.07012656985207104,394232662646154.25,98322.36552751175,-0.22683114707078644,-2.174356718354484,3.581136388703107,-3513552565601866.5,17.96759753045413,-3513552565601848.5,0.0
-0.14042876683841257,0.13662979559506552,0.18704493528628238,2.11769341682721,6.166847692448833,3.459546634974437e-05,0.0467576462445689,-0.07528966731512968,492670953421592.6,121007.93035796488,-2.48575422666213,-0.029874146309608385,2.956952010804103,-2379449108173851.5,28908.189119580937,-2379449108144943.5,0.0
-0.42284098270508674,0.07446436844356066,0.4148103118802856,1.9365619733555528,2.1867153548552145,2.292048669457569e-05,-0.059299135303558244,-0.18826986665317536,460219070253078.6,37800.20238344155,0.23109611915250294,-0.7405754507211331,4.70872635678334,-2044813486559968.5,43633.22770665599,-2044813486516335.2,0.0
-0.0953288136032534,-0.060916185227908155,0.29694433416675947,2.938792846503167,4.384902301121368,0.15934966470205253,-0.03209523195452277,0.1832908009733564,144696578217580.94,362452.7144263884,0.7432700216229948,2.5005444345113306,1.462404213947901,-1384512984547998.5,8.918239651376078,-1384512984547989.5,0.0
0.06273096679085138,-0.08403529649551322,0.3936463347076087,1.688633808007349,3.965532736488983,5.340626268397006e-06,0.014273912128724815,-0.07620775141148008,535057284995573.0,169707.1810983763,0.13655070457521745,-1.9748633632058252,1.4118603789798985,-1121646314510570.5,187246.51008923203,-1121646314323324.0,0.0
-0.27318606436865034,-0.05121272172707455,0.11613950013736951,1.2812686711544565,2.6913421325533076,0.7672880582665844,-0.2539586856840328,0.22144090725612658,336700609950162.06,65920.92014285282,1.1166990285697702,-2.6057737193782904,4.314908945158803,-1100344743948505.1,8.577136593997595,-1100344743948496.5,0.0
0.05078933579885059,-0.05833463940092617,0.17886860478886885,1.9332340343503358,1.3833508698017285,0.013357072979029343,-0.09342742737924405,0.021111144174324106,365632727994077.3,89577.67757205894,2.4680769280544457,0.7771946098603517,2.794861046808283,-1015149515937164.1,76.37784123756032,-1015149515937087.8,0.0
-0.5917101938913965,0.18820804180211886,0.2298308687130706,0.8453903609979463,0.9748885950468094,0.20291866161386346,0.009984716702771231,-0.1475610117854916,414691880355371.3,36628.24526831322,0.09927125399605075,-2.0291808558351483,4.52184841970682,-833227698402561.2,9.92332739729419,-833227698402551.4,0.0
0.10632140334404766,-0.08879726786395414,0.2244923092161872,3.8076440998860357,4.591526248000054,0.18696277341420703,-0.06501961974199089,-0.08611880462218348,244162673339029.5,365148.30577199307,-0.8163726779740808,-2.5462743910043377,1.3490818642663722,-615663887962545.6,7.870727734779982,-615663887962537.8,0.0
-0.09423316392832976,-0.06062845087935923,0.39773015770442155,2.507753115453335,3.0651576245289536,0.3935448136757989,0.08963643593370978,-0.16879963503324089,5896407750377.301,21928.70254067186,0.046031420843399395,0.4735091590442262,3.3337413883917306,-600094166892763.4,5.495112155330938,-600094166892757.9,0.0
0.05063294050033129,0.031503914651643705,0.21293204982557554,1.6859009512560001,2.4704226275936465,0.8021485341242695,-0.048354246491005656,0.11878516365709622,72201368397067.39,100854.1720328915,-2.6636685622409644,-2.408517709421274,2.80721382461887,-376455705623886.75,2.928284148379331,-376455705623883.8,0.0
0.0520146806251609,0.08679376307330665,0.355588667277201,3.6870575751173695,3.10616689195838,0.2927362655926151,0.03473941534164427,0.08799482306503648,3888040936147.926,26704.176141157288,-2.3461176085352067,-0.3244642014357151,3.9238429144914915,-252433567811156.22,4.96923664715361,-252433567811151.25,0.0
-0.2545008967715177,-0.019835536082734508,0.4762874580392013,2.817573732601375,4.151133748368571,0.0031796760985676243,0.05210737636673732,-0.0030016845203337155,677541508167583.6,27906.454109862763,2.0249622718410425,1.825530594206814,4.307379370404264,-249860844063011.84,317.14606198947985,-249860844062694.7,0.0
-0.12424805089114624,-0.014142563057297115,0.25639770005206924,3.373612366482152,4.947351275289292,0.057056009076317554,-0.08742243185751113,0.06798078607105011,272523357827709.44,44159.69053221147,-0.3600481465962062,1.39592287145999,1.368611832126668,-247521846957209.9,19.211992062999546,-247521846957190.7,0.0
0.10542128467037154,0.006097389368179891,0.10692709397957856,2.5844491405011225,4.691195836035915,8.148411952204964e-05,-0.03597925072584734,-0.02713482724673785,710687045011333.4,19161.262524865593,-0.7129999413346022,-1.3510321962762561,3.6626662809892774,-242793032825200.88,12274.667710735748,-242793032812926.22,0.0
-0.19006197303186215,0.12338279403798819,-0.05448928766254166,3.334677288717912,1.6759215173756097,0.00017544083587140436,-0.024486044011782105,0.13503050068198486,515570388464270.6,34288.41624090555,0.217019175157521,-2.2956535024636517,3.0037592587974133,-225437049935683.28,5703.9901787312265,-225437049929979.28,0.0
0.08091726700215635,0.20737511812133128,0.15833979609187682,4.414070966499558,4.48144840261644,0.03673827686483057,0.0891254296501065,-0.017618538189702066,270094069143756.7,82036.53294222969,-2.5473026258199867,-2.975354876540372,2.86038815600612,-203585077787471.78,29.905122970885863,-203585077787441.88,0.0
-0.10566482538348071,0.17676469647114892,0.3356580431370867,4.988480164917387,1.8739706512534284,0.499672922975562,0.1751946967288955,0.08830978188984977,472421696372.16724,51123.53668373019,-2.8996197917372593,-2.6833419165074277,3.5904736593109057,-201185808717364.22,5.3112684813779225,-201185808717358.9,0.0
-0.2694069124143852,0.08062041982623419,0.2754460513779442,4.122949792648366,3.425561783507046,0.2626875028216131,0.07067115788747333,0.01241469849048491,8475360694.632303,35472.29103900563,-1.009603916373479,2.6105796755318975,2.958989215287268,-194537818242209.78,4.835207252763113,-194537818242204.94,0.0
-0.36576994454832745,-0.17976676113953152,0.3923122514059675,3.8270117649491397,2.4539121644552604,0.01846871125792645,0.036473749549437745,-0.00930607528845043,367045661619287.94,16242.693946221358,-1.0663407176904578,1.6774391287514767,4.568025135409492,-159631856901870.84,56.48993340398206,-159631856901814.34,0.0
-0.17623128506329738,0.23892921825714106,0.10268170666273854,3.0106882928358405,0.8788568899256886,5.8035842238300575,-0.11565287512126952,-0.1396956956152607,3519125154.2409177,46412.707831668384,0.6576090306558386,-0.3745427279327527,0.7767761433211529,-141729840777507.62,3.0775056017037445,-141729840777504.56,0.0
-0.4880134821892562,0.34620539553518187,0.2974170452876468,4.616256299759048,3.8188319098169234,0.0003529252013565816,0.006715993697346616,0.100713648618998,567614622976364.5,12646.078484785301,0.6260127020497417,0.08506229880019056,2.1493116264420955,-138604666697167.56,2837.5845663895398,-138604666694329.98,0.0
-0.2276036632068529,-0.004167675555978974,0.5025358836072109,3.1686225155547763,1.6021295371384896,0.072273689442687,0.10659262248886428,-0.01932118200608815,578192874098842.4,246656.132728724,-0.6776997212374902,1.801436124381829,0.8446426095985254,-135912048277172.31,16.797207597211585,-135912048277155.52,0.0
-0.2664007851319717,0.5518413529094146,0.15030035665979502,0.7487602937709847,2.363224003211151,0.0018023595208547045,-0.07290395102716557,-0.012935317236388539,541278532655983.5,227664.74264512042,0.6254976449393239,-2.7420475192316593,1.264801325299133,-131760970677616.73,559.7029250348976,-131760970677057.03,0.0
-0.21436717063998328,-0.11918493640292968,0.48690602131250293,1.3038048062101029,0.38643011229525404,0.007512754959894195,-0.06616442614621161,-0.009418388893989658,624683178552602.4,32700.493091679036,1.480479618883348,1.1872470332958942,1.934976833721664,-111727024712781.42,136.66056448202724,-111727024712644.77,0.0
-0.36779811587562383,0.006675639218448368,0.3081513262317971,1.0127822965841822,3.9404298156534603,8.421601743192902e-06,0.1743665743403813,-0.04268441602315821,958278395319009.2,151478.7841808485,-0.5443346227863306,2.911220427686345,1.5631513516772855,-99713959955903.47,118745.92248532774,-99713959837157.55,0.0
-0.016885396500739516,-0.08918750797454297,0.04115035801620526,2.228389621511595,4.362077548230752,0.00046523499642570825,0.07352451038942717,0.052474004137890065,332625798855314.3,24730.695553907455,-0.9924803419502002,0.14898203406878796,0.9999172285446212,-94303583246961.84,2152.427665224958,-94303583244809.42,0.0
-0.6007260560381891,-0.08604526077112068,0.288097546005916,1.4037974127611166,1.9761820769071403,3.988869090556541e-05,0.02856880204560851,-0.06604971076034666,739388600827174.5,68460.41393976817,2.5126260780884158,-1.6538257395749865,1.995242310581724,-92971296335639.45,25073.55256988741,-92971296310565.9,0.0
-0.06774986627933681,-0.010431590643766829,0.27077140531619487,5.365681942602775,0.032901157886025434,2.525328387142369e-06,-0.10829807202301796,0.04153238085548453,699992621531208.5,18581.555379512232,2.0825922117508915,-1.3182643080692051,3.3898568694838396,-74105085726769.08,395990.71299307694,-74105085330778.36,0.0
-0.20574164349934634,0.07314762086646583,0.390864563761392,5.356033562704946,0.718735097577536,0.10766425137578851,0.06602501739871035,0.11682557733631092,470827599731430.44,22978.454260503146,-2.8529069395901008,2.243721527244835,3.7532707490670343,-56716339856655.81,12.454926715526495,-56716339856643.36,0.0
-0.19332327293493054,0.18190790363453824,0.20308029205101125,4.168828132011905,4.063408548096182,0.28634882330226114,-0.02446244105029449,-0.01386446685325076,2120338388546.6086,7809.029287770416,1.2530458712653427,0.3878152408655957,4.528453096696052,-54700360956845.07,4.60604644764309,-54700360956840.46,0.0
-0.2699500332973278,-0.02942362478481162,0.40685715517567933,3.9923314701416714,6.80079773863069,7.53434476661481e-05,0.038839096757741755,0.18657734624465716,539536056336547.75,7335.828382958732,-0.9990360759471759,0.7938147839124201,4.297454204131937,-52912632834753.43,13278.379763074776,-52912632821475.05,0.0
0.06466234751299793,0.10687670855987189,0.23663649987560836,3.2228919844548027,0.6251489212386354,0.002665747622893566,0.08166286676802997,-0.07132858018968923,379840866699078.94,6319.804516332703,0.13586177763246265,0.8408694297024373,4.66156886427668,-49806819621389.12,376.5221049239052,-49806819621012.59,0.0
0.1254554597742293,0.13683326556319628,0.26229986330999483,3.5158106691842885,3.656244277527465,0.0022795860112918807,0.040755149948258906,-0.02162993654192936,729626264512727.8,15757.315492546624,2.8989365857010103,0.6608944741096954,3.6553400879715565,-44009089655606.49,440.0940780922621,-44009089655166.4,0.0
-0.32558946559943047,-0.00144752784756038,0.4047675235062389,3.038308467703255,1.0682672197076644,2.60767005984951e-06,-0.20787093672030849,0.06095518743702066,799333018852319.9,68815.2034954912,1.961387679935255,2.896936840542308,1.9033693058743402,-26232567646114.34,383487.8895311788,-26232567262626.45,0.0
-0.4050536393910974,0.2971670371007903,0.13100860664669908,4.789349040088789,2.9918949608927727,8.713144234639861e-05,-0.0050020578899700446,0.12644674473076148,526076989240899.1,8053.957671702773,-2.735284815461303,0.2416863992154603,4.79001168183235,-25192852548668.312,11480.596315938907,-25192852537187.715,0.0
-0.062488115927959165,0.206985874234292,0.23846222103897677,3.294318072785888,3.2917409167709746,0.00011521662455358619,0.08615980839177052,0.02707892722360478,519283563837877.25,8192.968800519604,-1.4406917272986832,1.496271065975355,3.525630692986625,-24420815951593.61,8680.250128456819,-24420815942913.36,0.0
-0.16594831667520638,0.4509762633880039,0.1332207246523794,1.1393100508694596,3.9646882853725636,0.00038680406962252794,-0.09027022474517289,0.04419470510826717,560418671657155.75,5968.1732143683985,-1.8699122557340708,0.4523506603301888,4.517086069921342,-23410549804366.938,2589.260685996534,-23410549801777.676,0.0
-0.16750504604859445,-0.18760170438189622,0.3360664736711559,4.470485921453074,4.721302804539542,2.221749197767987e-05,-0.15653786228128158,-0.13656547261555302,475071848176533.7,59148.263412009066,-1.2486067294108236,2.6505498093936524,1.5313427848337264,-21200931364170.727,45014.119944925784,-21200931319156.605,0.0
-0.1826722278893752,0.17858030065182182,0.08188559091587805,1.3974115711987172,2.123351534323524,1.7979263686493258e-06,0.04584838014576532,-0.13105423926848833,538227570134744.2,9281.659900474026,-2.1061046229894593,1.2061347504480695,3.279452288885652,-18342061145498.43,556198.8850414864,-18342060589299.543,0.0
0.0117964353314427,-0.07021623359936854,0.07032663850246404,3.1308498293613876,5.091700027067207,0.842641516852503,0.023766894541787265,0.00972068777833745,476944316705.25256,7234.117633716827,2.1873226622963804,1.2405303747304064,3.802757677228465,-16732542492830.836,3.794587665520129,-16732542492827.041,0.0
-0.049064660320972606,-0.05017077753219056,0.05636870173659023,6.265771761079414,3.979204222718801,0.9862877500595219,0.07038143723272856,-0.09699539876625957,7894953990.516461,28892.603289174363,-0.3463414139674259,-1.5808366022152012,0.6241576507120267,-13559605221962.242,6.047671721728786,-13559605221956.195,0.0
-0.367646627168964,-0.18830378823413757,0.23227264635658385,3.081839564833044,0.163836395850258,9.302562025928394,-0.09926849102851246,0.04905065629142506,225782843991368.3,22837.90674000372,2.4720746756252048,-1.8713073840884178,2.1271783515067977,-13224954546756.824,2.5894482771494807,-13224954546754.234,0.0
-0.36900563129727115,0.2022247808839326,0.2602180349491126,3.6867293055206183,2.9484256310985333,0.00047544160824886165,0.03766125032486283,-0.01829699514626416,605833645484914.0,3820.42997367838,-0.49923500622491535,-0.7907686889357088,3.01145620100592,-13033227504496.09,2104.5313325991724,-13033227502391.559,0.0
-0.08670266442131194,-0.04617616491983268,0.2869760428518594,4.138502197559127,4.491814903787391,0.23348613132376655,-0.08138269491905642,-0.06286894723125894,19947843901.730114,142627.5745059809,-2.7679384686049158,2.817333389733962,1.3763703321611516,-12622459593893.152,6.037751979082003,-12622459593887.115,0.0
-0.12944243111580703,0.24092955744659725,0.26820245236478657,4.075742330688001,4.959721058454759,0.06838558169863346,-0.16995404728395724,-0.018745021315056475,404967195811440.2,8148.310956640164,2.7128852570243165,-2.049395873041527,4.0088496254688275,-9562507634491.303,17.757207753866425,-9562507634473.545,0.0
-0.01815044609307641,0.1870405674682221,-0.014249486303092224,2.970503252920821,4.096976297939056,4.225085465515486e-06,0.04944202007205282,0.0062775916190325205,784314919392477.5,4748.07597253297,2.321903148963006,0.6735732747372349,3.928389654696117,-7741340532677.318,236684.81777812252,-7741340295992.501,0.0
0.08326385639749082,0.09932799742383931,0.21782370572831206,1.645486309460484,1.8317468720667875,0.33386434112478613,-0.021410321429513848,0.032931648701372294,859896956602196.2,3685.731926846371,-1.1214344213210425,-0.13543936594015626,2.3685114365298077,-7220742369184.961,4.1091994939389975,-7220742369180.852,0.0
-0.13354783643296145,0.05208808516381665,0.3085745716489674,1.7281807624051557,2.0282375054851243,1.0690389882627294,0.16680868131084187,-0.08723086327056216,136290733342.27553,46753.92372376805,-2.216535982160746,-2.2578512732852274,1.4303844302864577,-7102469791367.0625,3.1662653880553178,-7102469791363.896,0.0
-0.048467714070229234,0.34204331512131636,0.1979256224022124,3.044677726601633,4.021415129421644,1.6655039593888043e-05,-0.001664011243068332,-0.04003344612095478,376264375821971.9,5162.1273125453645,0.13247988888565576,0.7497616153360438,1.1085187914270316,-7023591594564.477,60043.57280754841,-7023591534520.903,0.0
0.060576722420922074,0.010830845432796034,0.31115770635268203,4.607659769248094,0.5852832580883056,3.12540813076471,0.1057440211782293,0.07446556347141656,780618177.4992199,5099.44117774675,0.7649121582211049,-2.7293979176904966,3.814257311575932,-6581911907059.602,2.6973168738451285,-6581911907056.904,0.0
-0.28990479747778275,-0.37293240226111396,0.32202602343050657,2.7999025874688157,2.9114622825693557,0.4873513469380412,-0.06116555810256184,0.04962173198092751,424124992.4565527,17469.54886369896,2.48796686311871,2.367567404284272,2.209720112445531,-6502874150356.74,5.278786374396919,-6502874150351.462,0.0
-0.10062129246534432,-0.3873986171871313,0.25067050567107446,3.036745083946662,2.024228078086079,0.022080695852261002,0.0067984485576516075,0.14911331027604544,414007568497952.94,179525.8176109228,-2.4522222569144816,1.9421186365764607,0.9308412712019654,-4789178056419.938,48.933101376198756,-4789178056371.006,0.0
-0.09744252349717994,-0.012093352668433456,0.28828430770992847,2.612096441525741,1.960240885510386,3.472031389227649e-06,-0.11185410907685824,-0.044626820466649814,355854194464107.2,2988.679545994365,1.7837864572658937,0.43453882346149,3.577273601736972,-4078938525066.6714,288016.72717504675,-4078938237049.9443,0.0
0.07269938985194493,-0.06361938382795976,0.574165741832741,2.0213961535497003,0.863295529514668,3.2567976147800546e-06,0.040523731571538206,-0.02551217490936901,724546214635142.5,12219.381927357903,-1.8390356344388403,-1.8217313066722964,1.8394719233335484,-3904202571465.7817,307054.88312368223,-3904202264410.8984,0.0
-0.43899808329820544,0.2603900199836546,0.3688516390947497,4.599041052629167,3.926596947946214,0.07875027602880012,0.01397855714458731,0.02843795970699937,85438482358944.12,13245.619331059876,2.3967940942822876,-0.8607870334707544,1.4302803309496652,-2696823075365.3276,15.888329164961716,-2696823075349.4395,0.0
-0.0044878525783369205,-0.017632538160574092,0.2649020570887006,3.5865205261677784,0.5654421419005213,3.814088953249841,0.07183864883825,-0.16655439704086983,24668713110.247524,1973.5469556364349,0.6642749440125097,-1.683964617301292,4.107355623543098,-2208308841597.4614,2.5768615480746964,-2208308841594.885,0.0
-0.2850745693843204,0.03499009085884285,0.3709716603186195,2.9268067200087025,4.36360806870958,0.07699431212716006,-0.010580595787218542,0.0023284427698594414,364312126209854.94,2225.588746357056,-2.0574005245529516,0.15270362361266976,3.6993828460937284,-2004452877235.9636,14.397845555362712,-2004452877221.5657,0.0
-0.20313133149546692,-0.08840103897912191,0.26087774601086994,4.038815953992625,0.12399761126599307,1.174984256176024,0.08211967651871502,0.006824249022741587,886858241120048.0,7968.959530962333,-2.041078765114201,-0.7125072087576836,1.6124972859213638,-1785268874953.6328,2.2390450660369905,-1785268874951.3938,0.0
-0.11529028373595326,0.1308876122988479,0.19054036052284518,3.1939889290699846,2.6153726842110276,0.14069763915742287,0.05186554457992591,-0.15018135502896818,404515632900862.4,12803.139546068172,-2.8180784778187338,-2.963947137777849,2.374993564169749,-1564766240906.4849,8.586461753762388,-1564766240897.8984,0.0
-0.47615841239033596,-0.24771825197660444,0.1514664542491883,4.593236588216572,2.0852578204790357,0.45104325086969005,-0.0665874139788022,0.09815191157889257,833639466626996.8,1618.7847757388515,-1.3936387043218679,-0.8891362978951562,3.15288836877529,-1186223596673.207,6.44039053182295,-1186223596666.7666,0.0
