galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,log_likelihood,log_prior,log_posterior,weights
-0.03660061480988008,-0.24135036467649795,2.2091619343369238,0.08993016956332234,-0.07465354847522895,8.470490192276824,0.14158957137864545,145335265951367.03,246.48611350057496,23.57232206514988,-0.043328337141178785,1.85411107819602,-2.8452569181144334,-6714763092.987621,12.340210606559653,-6714763080.64741,0.0
-0.5167722381327641,-0.37837916995275406,2.8339960948514173,0.08896112790533188,0.012744133077442224,3.8457191961446657,0.42491906814084557,141550411.30020446,140.5362787077707,4.120408441825772,0.1817404293459959,-0.35534890091396854,0.6535051502985478,-1285988239.498146,9.403786307568325,-1285988230.0943596,0.0
-0.06583975673167301,-0.04702571354900306,5.195513737181841,0.026870753743636056,-0.06834867567591381,3.7298911071412353,0.049230184650310725,395906239408036.56,150.2126698386553,5.842798244785197,0.17991303155952038,1.2328355405102371,2.8879421217227668,-666655171.5682665,21.663760491124457,-666655149.904506,0.0
0.06957572090842032,0.11283605823981865,6.088222566389297,0.005980123705458237,-0.012579350895355793,5.472740483506415,0.7091665768458619,3023507347.88974,2025.2781159098618,0.8118961434232094,0.06131604484222828,-1.7753073509982724,-1.9104481304831744,-321204312.3906178,4.755844998850939,-321204307.6347728,0.0
-0.1682702970596455,0.08388954429631751,5.555252406018336,0.12436221997427552,-0.11159006741011482,5.024167240465113,0.36271291054671045,544567143763.6451,580.434188043767,0.3685541055865628,0.13798300529070245,-0.748232499968001,0.32476471900716053,-255415682.6127428,8.048036840784713,-255415674.56470597,0.0
-0.15770465242698228,0.05434820727533736,3.692065036671452,0.03239157695026718,-0.03681327608921102,1.9222255742490337,3.594354728836888e-05,77237126505045.55,171.0151916787895,0.7962374699265723,0.007017612636644313,1.4909103357151876,1.628191621451295,-28004017.894713346,27823.477994563942,-27976194.41671878,0.0
-0.16838294435089238,0.07412552825854285,3.9166566219627157,-0.0007522330454781054,-0.11066798405481056,5.6358674101879505,0.19727321890013846,50759578918255.17,42891.14649672103,0.0571283818860606,0.257705829760832,-0.11283847232001731,-1.3288327875758053,-25320236.31416257,25.085991350404555,-25320211.228171222,0.0
-0.37412209754055176,0.2678061384941354,1.6636935338001795,-0.003977668400711808,-0.17378662367685127,5.025533564291333,7.455927692196244e-05,40613501607660.45,19.346814548563735,4.447924690611027,0.17085783941696436,-1.3596672647631862,0.8928858919170208,-18207496.37871238,13418.502275507602,-18194077.87643687,0.0
-0.22875016684709082,-0.030299704296172236,4.661175354184744,0.0898405382819848,0.00882074222914997,0.15997033768181756,0.42735446840420327,81281710748995.34,47781.422158041154,0.2774999090908727,0.3781640129674577,-1.914180063673099,2.3075367529424273,-16575928.061524875,11.814378757398085,-16575916.247146118,0.0
-0.2471035873843992,-0.013258362079757863,3.9362309083535454,-0.0377152349728957,-0.03597756808800025,6.41686077375908,7.938891627527056e-05,79818147429488.14,10.014293816545596,1.5902554945439555,0.25005492641077653,0.34232240284842774,-0.3482198001651984,-2751020.1120086745,12599.91247751315,-2738420.199531161,0.0
-0.39978663465236786,0.09864785505657317,7.3285808128160115,0.06730682467225728,-0.1100057253503001,10.823875885413404,0.03749641988806791,95673178053687.03,10.224135974087227,3.6645035428725645,0.05055674638942318,-2.3360224742784808,1.278630331363865,-2055899.4983980698,31.953019424450183,-2055867.5453786454,0.0
-0.25882792497687007,0.3611644142242944,2.9032498732623795,0.11726318408716452,-0.003477485758792989,11.787927159858771,0.24314466141483201,20716587757651.715,2.1510286465314534,25.470485507292388,0.12935321371419914,1.6979485305707174,-1.9768284493451016,-757753.0349306331,9.1602256229229,-757743.8747050102,0.0
-0.01854833727014782,0.04734462565688906,2.171675851241744,0.06492215376900648,-0.020913571746224956,3.716725438230293,1.342579693698952,19494716763241.684,744248.0688899264,0.2148771573380534,0.12207892280604878,-2.154803094975943,0.7783690543527801,-570557.0432474316,7.1764125998098836,-570549.8668348318,0.0
-0.09390485894855573,0.5666040986028973,5.580386994666284,0.005150298059280453,-0.039174816143072784,8.201730234396159,0.07372753011939973,378150818289.8314,0.908892317505731,24.700567849830744,0.23611238793228653,2.851487734829515,-2.9681160193013945,-396589.92455529736,19.169832750323057,-396570.754722547,0.0
-0.3110408250290985,0.37077039465152295,6.006789061056786,-0.02501276966910925,-0.1270744492954614,10.330222894340285,8.133339503598084e-06,51777478054751.74,0.00013190621382758663,0.041631159135326605,-0.13542800743145939,-2.9815243779250573,0.08832585032786433,-213107.54352172313,130563.42490859804,-82544.11861312509,0.0
0.1351422353915385,0.444356676765416,4.501482042492073,0.043146709708125605,-0.015879152725807505,3.702455481270733,0.6119915413871009,15888886700820.35,434.97216494997826,0.03493490350308598,0.07215651867951975,0.6315409197298365,-1.9477667875887474,-174373.49417906487,32.963674302768524,-174340.5305047621,0.0
-0.007886823525892261,0.0008064768176652692,5.644705593130242,0.12884253666663886,-0.005423928232549335,11.898893392195248,0.03223333484090614,649452134769099.2,1139.86495672538,0.11241432136259437,-0.10726573024105593,-1.9114371346593269,1.6847883956945129,-174286.32385728834,46.74104345755489,-174239.58281383078,0.0
-0.4103901043562983,0.32922716163079757,5.763455350929841,0.09487339976569914,-0.09404800870650645,3.054834046794218,2.114654515962653,62537249640.231575,222714.4173065679,0.02412434641121088,0.0386414563241104,1.198640046695564,1.9621477021052005,-166953.87475804816,44.677007717303894,-166909.19775033084,0.0
-0.4336584289920954,-0.17409961816188868,5.670525677368948,0.0659587776760796,-0.10347406489033038,9.277553758628095,3.0974759132037684e-06,43932403427650.81,46313.94031844355,0.0005197242060234759,0.19225288044168418,1.1507026499176911,2.657515636895531,-161995.32802319876,324771.91845527483,162776.59043207607,0.0
-0.2825257518816019,0.17232011317812868,3.119557543517869,0.11635827273887295,-0.11925419795288676,2.74590092324428,10.93873933804103,5699490904150.731,1.1600112599942738,19.123840502904805,0.010798286326651002,2.428512406554227,0.7095217783834378,-128849.93010540376,4.020584097255941,-128845.9095213065,0.0
-0.03985187091245074,0.1979344828335046,6.0669432926772435,0.013883655466230476,-0.08781237169297165,0.18367773338054816,0.07240905954183043,95864277431543.1,6.356155413573696,1.9482956813268115,0.1353021678833568,-0.8868762172288109,-2.663674494457215,-116489.53503907358,16.390191727294894,-116473.1448473463,0.0
-0.10187299656473078,0.49367358116728954,4.299966643955182,0.053531498739730246,-0.031510817498986765,9.192742830674717,0.1326473276342947,1969972926821.2544,0.00013431888213694907,0.018898164499413075,0.21675276466857257,-1.9494653966928122,1.844818427929244,-93629.6160743388,7508.645748746658,-86120.97032559215,0.0
0.12898387171488443,0.1831974209813784,7.113152700719258,0.08524152055458563,-0.016169450174442733,5.5615155826232465,0.04106701120210639,1616384287917.2974,0.00019263187013433787,0.1538743154479482,0.200407292712651,2.178678590910768,-1.1581202241056678,-79355.29601209954,5226.171655868908,-74129.12435623063,0.0
-0.1326396122583436,0.5339358526936941,3.6366177766638126,-0.0071275312257971166,-0.018114559535229585,0.202054480536761,0.002906811399124113,137897869811352.89,6223.311707073416,0.00973290998802122,0.2540453104170036,0.036916620249273,0.9169237272618744,-77817.11375434195,451.20832015959684,-77365.90543418235,0.0
-0.2706550735905013,0.24181385965128088,4.831210012589528,0.08714815254036672,-0.05008194046359854,10.498915143684844,0.0002260786401061435,307766181100191.8,321666.98739624134,0.00046359545841329704,0.14837297796990845,-2.460520223008168,1.4314510535976135,-76327.31149781105,6582.330619319474,-69744.98087849158,0.0
-0.13621142526411445,0.17592873753834715,4.133418824103847,0.14128904192207864,-0.10671325725995717,8.014543176385647,0.001023744400659378,45466982459608.87,2.3164221455509052e-05,0.006435716694019692,0.21114779957296137,0.38290910627331787,-1.1653195784769046,-57412.993978160586,44305.96204577765,-13107.031932382939,0.0
-0.3998696481135973,0.1641842573483317,5.019162528783378,0.03455182887033003,-0.07008353420564666,5.251998724279609,0.00018878535066083524,378496032762666.3,0.014084858950147787,8.423380304393486,-0.10508683689344256,1.8677502755570767,1.6114181541871035,-30390.92110248204,5371.092506793474,-25019.828595688567,0.0
-0.03333853026773076,-0.03177712200882479,6.294477377961731,0.019441092754812137,0.03117352030996552,5.0376866390714525,0.0011107651634919453,127354481352178.94,0.11625148868434942,0.008393610627819096,0.1745145881802283,-2.476418890866513,0.8416165815964449,-30376.566688887222,1031.1878839284138,-29345.378804958807,0.0
-0.12243531435473817,0.08586173927217243,6.283189306571084,0.1033059484246508,-0.09464046701609158,6.7005006928437725,0.01353590473766856,60998254918787.62,29257.522680112583,0.0017550966154246644,0.12440773240818023,0.9669443505318358,-1.9009386176134235,-30183.183638392176,645.9313498474769,-29537.2522885447,0.0
-0.23894187320890817,-0.23924196914404278,4.059741279668515,0.00810711405722856,-0.050701077750722356,6.791911177594088,0.012937561286604966,228272321738862.28,0.0007135078883272193,0.00010494360220885242,0.20158534150015497,0.4739141811769332,-1.8431456255681131,-29974.485543191116,11010.530048028702,-18963.955495162416,0.0
-0.07976946517596574,0.31577134408028784,4.559721797402941,0.12754605468120764,-0.055577157970552515,8.315076352933449,0.08176847999231984,5451892169878.56,0.006710848179548804,0.004477637378107911,0.1385675190641329,-0.7191926893794331,-2.371287565300066,-28448.51965576162,387.18554811015906,-28061.33410765146,0.0
-0.2869479747300955,-0.38057072983640056,4.746483875465294,0.09768728594137654,-0.10661953904190855,10.228028214508736,0.0025613834448407137,69224519656394.18,0.2533742285778785,3.232832524586705,0.09287514984858317,0.1631159640270936,2.3720924830429855,-26328.255393052146,400.5673770733878,-25927.688015978758,0.0
-0.0448262177214897,0.26597072282518086,3.0703099377584833,-0.02866968920620174,-0.13195941108602033,5.875191562020528,0.0076092392350287546,316868206274010.2,8.920592982684785e-05,0.00014631274586109191,-0.13184080594879521,0.7892042229704757,0.22187645276691104,-24816.540667453708,18182.045489740744,-6634.4951777129645,0.0
-0.19420192174080889,0.32950981418629044,4.922113568728648,0.13062127480413946,-0.10396431150440541,0.1435431398757543,4.194326571836407e-05,228800870995285.94,0.639132828868079,13.05279244082741,0.12518851293819944,-1.2284702209030096,-2.531036360958312,-24694.432850195775,23846.57231913467,-847.8605310611056,0.0
-0.12986098989682487,0.2885086691925588,5.27130316213598,0.03116567093768185,-0.0795381660648856,4.683954331960609,4.035447661866865e-05,52688441807917.17,0.00036937156307321567,0.12200564027547325,0.20563080910831688,0.3769179409681942,0.18509400218683858,-21143.69940013063,27497.173819979213,6353.474419848582,0.0
-0.42345984226126193,0.23381242901173643,3.998392349255546,-0.005574910821605827,-0.05470294429833833,7.830575161340326,1.6220055659601704e-05,83138882180114.08,1.2169936104619088,0.010152023490919588,0.15389740315263942,-0.15691603523330988,-0.31203378484190614,-18800.924451796214,61753.30470351534,42952.38025171913,0.0
-0.4188380487132922,0.30369148843216875,5.337476398900539,-0.015520208893922138,-0.047178015526828515,5.131612368654281,0.10400549009631667,67713605264.396645,4.84772189229633e-05,0.0346668203949059,0.17787660080228174,-0.8043154049976815,-1.5908193809273883,-17752.38704944044,20668.990926267485,2916.6038768270446,0.0
-0.2331652635155814,0.537082832395555,5.334731064825811,0.09292333700211922,-0.05090442816603258,3.5387207635054585,1.0304935377668544e-06,57868531913031.86,0.681448526637091,10.699602062313502,-0.03724824595088133,2.5043016579709088,-2.806445428502651,-16503.00849580622,970414.0987382062,953911.0902424,0.0
0.1692737369251658,-0.1820645365706386,5.859696230038741,0.0025445136452390132,0.014499547271580579,5.306655007958011,0.002760431947386941,233022485895009.6,16.785347130819936,0.002740344914897171,-0.050150949635914904,-0.8628861091284117,1.2901634983160308,-16275.398559450276,732.8283056495937,-15542.570253800683,0.0
-0.3675862543348708,0.14414772589888172,3.544141490533756,0.047285344298681024,0.0027127642557265644,5.637585936745628,0.0017301544856790014,833700656822151.2,1787.7863815248031,0.02891840475826704,0.2321482873926953,0.7700027518567181,2.9445625132110997,-15925.728193867308,614.6537110367984,-15311.074482830509,0.0
-0.002808716049242349,0.048986280795324216,6.282321248842005,0.0724497817053789,-0.009254070617431873,5.431499800390037,0.3851541459428319,10063265188.336395,1.1751104220246544,2.941467938288275,0.05954777565194099,2.367852395031453,1.7527299494931246,-15856.49204319095,5.743871175315114,-15850.748172015636,0.0
-0.3367520875439527,0.6971515286488834,7.251482935521748,-0.012908141690816576,-0.11364314972442531,5.051971554321239,0.2954735622912626,22031241408.30312,1671.178987473049,0.025904843242995117,0.13972889753781842,-2.2736560992896067,-1.692159580443072,-15544.263343667846,49.630478953325536,-15494.63286471452,0.0
0.10732764090653943,0.093331367783869,3.789685782984373,0.01668815396969877,-0.05261742640448273,8.988021181354945,0.14651016524914712,7670158327715.057,9.762003122882717e-05,0.31503476656385343,0.12131126793651106,1.4014162746166505,-0.25856921944114175,-13187.6032740908,10255.778955863416,-2931.8243182273836,0.0
0.08774391598291922,0.009183259109922931,4.746114984724481,0.09597407841791183,0.018377376455848388,8.444980816394073,0.049591783322386715,320010359865231.9,0.013678045818756085,0.7624444990563235,-0.029180785377564467,-2.884795319712475,-0.9330949643003206,-13019.212881127447,98.6160159657952,-12920.596865161651,0.0
-0.1625495641757961,-0.045706269973916996,4.883599113433555,0.05991965447038858,0.0667430855274227,10.36092309998752,0.15812796890767772,363039672704.11774,1.2527905757398063e-06,0.8762119162095562,0.07493054541772064,1.2583782792077374,-2.735337846526667,-12954.928428697624,798229.9257565787,785274.997327881,0.0
-0.5071928383127182,0.01196158079268804,3.900658433434543,0.04920103981285971,-0.06520493980525356,6.262239817988105,0.19538050977654978,495385665073065.6,2.2991845739696213e-05,5.370999486476784,-0.05002228842633055,-0.5103948723540612,-1.0026254006662192,-12333.511783961278,43501.890685855426,31168.378901894146,0.0
-0.05805372186637152,0.2601712368040981,5.728432232158969,0.06404411528627302,-0.06319458195112186,3.8008076004245104,0.32531060495021136,17708885326.777,3.3693902396582485,0.0012625737515543595,0.18845661725438287,-2.284147474680292,0.9417434999673153,-10823.55949004322,796.7279252106716,-10026.83156483255,0.0
0.15360434779381818,0.3310489551471539,2.339565703955714,-0.07177106660020827,-0.07403075920295271,5.152475488214424,4.229688305234263e-06,110993163935906.8,2.9803205339683956e-05,0.3868819345088693,0.3191932188135129,0.23514866421920244,2.658043030981932,-9881.048575651477,269987.96582766174,260106.91725201026,0.0
-0.2238177889770762,0.010044133801120653,6.301380705841254,0.011381388602094346,0.006697648319929618,3.7845015854061974,0.36273563552587024,1031546706.8130648,0.0074973092715563796,0.033459160695578055,0.17550000418402556,-0.7672628260248997,1.3338198308201772,-9523.295896869611,168.20265778459068,-9355.093239085021,0.0
-0.2621551758143652,0.5427515015342126,5.323360044798325,0.06143876948136992,-0.10372701881057689,5.571655517738609,0.0015648302028171666,333031422173399.94,0.004754507200845957,0.006614918313639646,0.12883180964440738,-1.73932999649261,1.8170551740440937,-9112.238499154764,1003.6784297621896,-8108.560069392574,0.0
-0.19024165784452515,0.07074380487257995,3.6307447552650234,0.05437781505312872,-0.04852226822250305,8.526029665508183,1.788160608987759e-05,326453962770868.06,0.0005668159084806501,28.2119926697037,-0.025954728388813825,1.3966815677093622,-1.7488447681770931,-9089.603243946092,57689.24146825962,48599.63822431353,0.0
-0.2763150945921832,-0.12989795163933948,6.045738116550586,0.10266761999803674,-0.008988567918990671,6.597781466796114,0.008245328496030366,60793829585895.68,0.00970135086297324,0.30084249085931486,0.08790279504322684,-0.6473360900267116,-2.1842475575903357,-8855.504343243852,230.58067275538485,-8624.923670488468,0.0
-0.41030460003358926,0.19785073225077252,3.5731449606653993,0.06440040257802539,-0.04290550000703937,6.6127672387278205,2.3719471856779128e-05,595704136140830.2,3.8516785461180953,0.8920264173871209,0.1304228811704835,-1.169310827109177,-1.9023209440406847,-8350.376432527893,42162.031329124,33811.65489659611,0.0
-0.2746885700323855,0.07287732740530807,8.694926795995453,0.08562571756384829,-0.0587697459816431,3.4497935595980818,1.0139639817849383e-05,590977332333036.1,0.13802462628046427,0.0020785626777855702,0.1419095345900011,-2.514785302631612,2.8757177966746337,-8319.837937570543,99116.02891515486,90796.19097758432,0.0
-0.47004965547360367,-0.22051991489813205,3.294196058956273,0.06840739508576417,-0.07817707812031907,5.1824600412430275,0.1017897263057551,9444390925736.395,0.037622341327730895,0.00023085388401810996,0.21392736589170716,1.7426633170083718,-1.506215024952323,-7386.023273478764,4372.027752032317,-3013.995521446447,0.0
-0.44733957577210304,0.05410887362313396,3.3480281461992347,-0.0015629657192467797,-0.03553058787546924,6.572577589584466,0.0056511748488121145,90209346678798.31,1650.023551072295,0.005530367241874266,0.16521517568032956,-2.2548727640285753,-2.069458721595238,-7331.809056903025,359.7961450620993,-6972.012911840925,0.0
-0.09301433166503104,0.7019133993661457,5.601951621903677,0.017927671955639865,-0.05773852129512004,6.910449331564163,4.423189042927609e-05,104362125477912.83,0.8642197985904846,0.041069476007862156,0.0928455303804872,1.5141220592151567,-2.3809793678268183,-7323.591547319114,22638.440676302584,15314.84912898347,0.0
-0.2463460667328462,0.2583375379950004,6.24654126989727,0.057381521596146845,-0.05083983009920563,2.940016959726358,0.00018161598458858944,426562278711923.1,0.9272057610596596,0.00454332290887074,0.18527506126860754,-2.1265326370184625,-0.6861147952245084,-6723.1944968039115,5728.797311792979,-994.3971850109328,0.0
-0.21689202521622353,0.0029760266408583314,4.5006721740345395,0.03110821083068959,-0.08383844322738393,4.809795018107313,7.4545373830125515e-06,49963429509341.23,0.015014840537148825,1.5798845221615303,0.1576057207672499,0.42353869552646994,-1.711260406084718,-5949.163535239602,134214.4003391726,128265.236803933,0.0
-0.16180497473128813,0.30402605639466634,4.940875058197802,0.06722723091379385,-0.07044842003759266,3.0304024824033045,2.679319433512651e-06,189571850710958.88,0.5583103838283194,0.0908657108865007,0.2485238853907552,-0.7242494132419308,1.0854357129383185,-5876.51274603478,373243.68855552573,367367.17580949096,0.0
-0.37402825934288897,0.18472317383829137,6.274477440275593,-0.008010216849212604,0.008025660950013384,4.699324888567579,8.293491510763757e-06,194280519346507.12,4.9642419243610006e-05,0.0005234439664266565,0.11570312684443537,-2.7604539062373554,0.228943727566981,-5612.556248811529,142633.48025678354,137020.924007972,0.0
-0.25751999584246144,-0.19420107664438863,5.188299545067296,0.055618416403590394,-0.05410088505102838,5.773314287887713,0.10753687785131524,154162929707193.88,0.4026067610197562,0.00016100091412800561,0.09717174465797206,2.4382622281700357,-1.0227659359258183,-5560.83257438318,6224.644361462226,663.8117870790456,0.0
-0.1936431191986501,0.12383958781634422,6.356258361754444,0.06838591555619919,-0.0027588874110326816,3.223426040696409,0.105637008647735,129545932652546.16,8.830023053758459e-05,0.0018772078967952926,0.18082825916149226,0.36941712529860826,-0.05408575537982463,-5308.010434938279,11868.997193895697,6560.986758957418,0.0
-0.22867024364235033,0.2327266364832069,4.279454123554506,0.0604671229643898,-0.05877486336528602,9.794732671512293,0.0012201084812429987,42267412195905.94,226.5592162731631,0.006334393693333719,-0.005482766144721249,-1.0741442989382564,-0.20592527634563762,-5148.369045425956,979.2261165470801,-4169.142928878876,0.0
-0.22118395476424632,0.11929913165009884,6.734223606350797,0.0660295706218203,-0.031406010400893386,3.4980993076999214,0.4537028485662603,166168340423.38824,0.6711384284039,3.13558226182742,0.09610305796065638,-2.060060826931328,2.483828283665426,-4720.228066007129,5.492382826345102,-4714.735683180784,0.0
-0.05769386115002212,0.14342218355752326,6.001710741364471,0.08719252875072842,-0.058721677943517236,3.341637901810833,0.24562789741526744,38976151572865.59,8.84164309567975e-06,0.0005118339981905655,0.1739663598639163,0.5958781754735334,-1.7838778473475323,-4497.448879405929,115060.48354998032,110563.03467057439,0.0
0.01923756656182926,0.10405772170979177,1.0053586722432204,0.06551535516736295,-0.1023347425024412,7.364662600534699,3.321177307118611e-06,41164064761178.89,0.0026411045039432686,0.001832496918508126,-0.013884918486724351,2.9029237315831002,2.4316681660922956,-4161.3278154527225,302027.0041477596,297865.6763323069,0.0
0.04546035264089465,0.18770289477687896,3.167322206293508,0.04875896508082902,-0.14002011113068807,1.2085141754027764,0.001228096130709532,148125718859907.47,766315.0544526535,0.0062916115372659,-0.01847868414854982,2.20204017084179,1.128638072860614,-4105.333887972756,976.7769769922799,-3128.5569109804765,0.0
0.1777038232160333,-0.19136973156340514,6.244212852671307,0.0860491667288254,-0.09894989826984968,1.566313664138987,0.003806419948131065,117644025106385.27,0.029992055201709084,0.1319063744245306,-0.0066228064359466765,-2.2111200851958035,-2.5175848887738175,-4010.7386007891864,308.9917175153566,-3701.74688327383,0.0
-0.0012824816317130727,0.5870868323431697,2.436201239740596,0.03946459600125381,-0.05503802780314938,13.740745228845757,0.0036740897035827283,189471277815923.3,0.24659673514170286,0.08127390527726622,0.1027805844194144,-1.2807060769879857,-1.5063949170049513,-3980.305485707133,295.06340889966907,-3685.242076807464,0.0
-0.22284812374343704,0.3016604929945651,6.002673409352688,-0.029970499181082876,-0.1252977533526648,0.10913418714607248,3.941265753790186e-06,543382820380917.5,251.57905942430367,0.15655752887915217,-0.010028642253968711,-2.526614863321863,-1.5293369867023077,-3804.5192102502297,253736.21563845157,249931.69642820134,0.0
0.07442716035416522,0.12922800747176805,3.7791183193370648,0.03811730311768944,-0.03390911804987583,8.648788881323657,1.78338030347366e-06,679790189041949.0,0.0030905914383697647,0.3632664589662221,-1.9284482007927983e-05,-1.03483842966358,-0.2794676211761473,-3803.6187594137327,561061.2549018227,557257.6361424089,0.0
-0.04090826033592096,0.1726210006309671,6.871016408025314,0.01914131321594666,-0.10244473323723187,0.10393000398969177,0.0004803370027978671,898057657533313.6,1.7156508316340988e-05,0.264484425323087,-0.005383717262900697,-0.0930438479617468,1.3796010054771255,-3802.763578480518,60375.92491875601,56573.161340275496,0.0
-0.5266936824185512,-0.27112415807346274,3.797141718125512,0.09847124540096217,-0.04446908799863445,0.005145686658040383,4.561941956649396e-05,596319916160713.5,0.05433160591845028,0.0006201829162258438,0.20472994099256142,1.9915516258494002,2.295073918366766,-3801.274636566588,23556.661754359688,19755.3871177931,0.0
-0.5661866462640082,0.22729972480401794,4.705015332817544,-0.01340469863569773,-0.0349885221790147,0.08269103969456282,43.73375890523142,523576220262957.2,0.00010920131025866774,1.2997719708054356,0.12163798107509151,-0.20850296486538067,0.45323233469576163,-3781.7044719278792,9161.357803691913,5379.653331764034,0.0
-0.02289703982241259,0.450641923887547,1.9802408836982939,0.056530119773442675,-0.016218014104066057,0.15440933578453597,5.905800814377494,72467140055053.25,485616.33439953614,0.0015674079228086535,0.04067135400398749,2.623192877799701,2.777647813344852,-3779.0505495035095,641.8680456226576,-3137.182503880852,0.0
-0.09773815664812664,0.13071432516431167,1.7977967757566184,-0.011295218321407757,-0.08105518151562835,6.284932804816817,0.26569845999612934,186531678985.17978,9.406876172874632e-05,0.12282164972555186,0.24294039294795058,2.77918021927937,2.9266808623812306,-3770.602153988094,10645.888729623326,6875.286575635232,0.0
0.012974633666690188,0.24654887895321514,2.71772485930651,0.04160722819989437,0.006602105940384663,0.1397729695606813,41.57980976227304,3015511338364.0063,1.6265640792804016e-05,0.0004181430254591563,0.1895988528119139,2.5406343168296592,-1.2988180445062854,-3711.67402443007,63873.54927477583,60161.875250345765,0.0
-0.009074836453421442,0.3126782867416343,2.234343760879292,0.07015326694661728,-0.04059135166344185,8.196331041031682,14.00155677430951,44700790813562.72,0.005038672265179996,2.597029470830016,0.0004849112163729796,0.5674942530654823,-0.7386735269109748,-3680.7027396601416,201.84131224638617,-3478.8614274137553,0.0
-0.06567507109659892,-0.3372431836144816,4.147444449078032,0.04316434023184647,-0.03066263651434897,5.029589422318584,0.324679943041493,125300943670725.56,900.2779547589117,0.40546641102376485,0.029501479955390486,2.4801745936755735,2.1032356651215744,-3537.0401971791557,8.860243001221697,-3528.179954177934,0.0
-0.2598219563621365,0.0407186580921086,5.745598178530934,0.02353958176423717,-0.08798273014134433,2.5792996022748884,7.812468110343686,108078857.52445032,2.111207351409368e-06,0.010442730399223357,0.00769826591796402,-0.8920557659341148,2.464764924351857,-3330.9535228114073,473759.9860589148,470429.0325361034,0.0
