galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.12126623524707418,0.04269264574937949,22499494400.325066,696339.6617757379,0.8053384303534319,-1.1151731598877355,1.5306276819471174,2.3748337668186164,-1.307925774506519e+17,0.1571249672438072,-1.307925774506519e+17,0.0
-0.13811704447231302,-0.16296440981750004,879847183596946.0,765848.5488867349,0.1596528520598497,-3.1499260172612664,0.787895595510304,3.644240858114178,-7.366777743676533e+16,0.7227828973594134,-7.366777743676533e+16,0.0
0.31848006820800057,0.10018737548873935,27830567948397.785,841224.8409136317,1.066453282059264,3.7887718561254182,-1.0886189968475648,3.6012667623817984,-3.933048972135469e+16,2.895033132406331,-3.933048972135469e+16,0.0
-0.3373674918747967,0.1253975387860294,274911850259521.4,212216.10612963085,0.823151466748278,-1.0715070509779459,0.5067352142723589,3.130518387225372,-3.205181614973271e+16,0.9395425562454065,-3.205181614973271e+16,0.0
-0.18438998772611842,0.07669517688739191,95924984281.80458,487400.75135034503,0.9045551747852072,1.8544919216871172,-2.5694945585034166,3.218560118348192,-2.1389694386551452e+16,0.37585649540661104,-2.1389694386551452e+16,0.0
-0.332674773233094,0.14078842607979158,12948516728.801434,440994.3929604012,1.4714825156191365,-2.42666758770421,-1.2774808639897461,2.8498020849875934,-1.7085294915129514e+16,2.4704978177913492,-1.7085294915129512e+16,0.0
-0.03308872898908213,0.12220738467211961,930714491.0671865,794808.136872061,1.136002607286006,-4.375594083209858,-4.050587196752958,4.511555550423979,-1.7000750459831744e+16,0.884103458862914,-1.7000750459831744e+16,0.0
-0.3332012616632888,0.04095926649306433,307578522480954.2,205910.6732285985,0.4132380268537758,-1.0628454811634738,-2.75195600812273,4.382792295840753,-9430433692079374.0,0.6540923323738137,-9430433692079374.0,0.0
-0.1094515846413179,0.25402648342073186,43214177976847.24,945009.3626467789,0.55273928008121,4.238249492916772,-4.922004705168782,4.003076640383977,-8374272721671529.0,0.6217229361976105,-8374272721671528.0,0.0
-0.4243032859757152,0.14191140704988098,86044061433.65808,292235.20490447205,1.3381483153569103,-4.6223172794605,-0.6261882428415779,4.849545900153656,-8131370115693856.0,2.652470689596517,-8131370115693853.0,0.0
-0.22916712629200608,-0.016440774338248233,19516443319732.688,92746.81560253631,0.8503661694362152,0.46799394839989716,0.06261086667849103,2.727718666128493,-7811635108364112.0,0.4166470232236863,-7811635108364112.0,0.0
0.2720478512699098,-0.03488306514744951,53559066174.62068,497110.18428064743,0.897620252049486,-3.533465117133563,2.2451778948641596,2.5366481515586625,-4083640770538816.5,2.130878803252545,-4083640770538814.5,0.0
-0.014953192807394933,0.1858735583468313,8077701617761.909,470935.3186811282,0.913009254864992,-4.754152107014158,4.5976695237013026,4.334778996613832,-3784458719320358.5,0.6971890259487797,-3784458719320358.0,0.0
-0.3040548058787026,0.06122241631095983,674963107324104.0,300197.6968032918,0.1862987197925995,-0.3177113048998432,-3.194806017334643,2.7330035729481095,-3608955214721537.5,0.6953908181987177,-3608955214721537.0,0.0
0.022893148125731205,0.25547714423263124,12910986637107.336,158560.65660688464,0.8465889155897734,-2.128421156952298,-4.124579202599551,4.76866398070217,-2074588313344293.5,1.0433292183711111,-2074588313344292.5,0.0
