galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_dark_centre_0,galaxies_lens_dark_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.253471214790733,0.21203187866428913,0.15445829681508502,-0.08078241292949893,209524086085.0553,144557.79727467956,1.1625874095175006,1.3412198243784745,-4.16116530723702,1.9596070152518494,-186572348259866.62,3.342981931831539,-186572348259863.28,0.0
0.18566820765533396,0.1548084576489595,-0.18008317640622012,-0.06264266799289096,9349095348792.873,302678.6624096768,0.8281887795223277,3.6853727944928565,-0.6674686870353472,1.3263556932830922,-146907499904488.28,2.630842454656821,-146907499904485.66,0.0
0.1869768046346996,-0.05803513822940844,-0.03867190439542411,0.19175285778108314,6650308100684.159,15804.761651994671,0.9977464461177943,0.8860537970677775,1.0924013517602615,1.6640080712601693,-121036412040341.98,3.102290563144529,-121036412040338.88,0.0
0.06050985491110806,0.012225341478669105,0.10407494034014556,-0.000917828346842072,647760660594.2126,76235.54891803463,0.8678617131580121,0.9827984649936381,-3.5764530521598936,1.7912533759662606,-118972500556639.36,0.8290049681159745,-118972500556638.53,0.0
-0.09259571437616732,0.2518377621300185,-0.048514922649044286,-0.15604236377723357,10814330464472.18,14733.487671010336,0.883560504488456,-1.3455779852137475,0.08127167432190241,1.8604992043932018,-111548457833673.81,1.6757080558290236,-111548457833672.14,0.0
-0.23790615711205593,-0.030041476188176555,-0.06568782889236427,0.09801779426860076,314142819.3101651,134019.5582985621,0.9939856075329453,2.5836231791150546,4.4825379448383345,2.2037703393820287,-75307135724348.31,1.3961055092253043,-75307135724346.92,0.0
0.12749578692886046,-0.23754630185483877,-0.045770938321506666,0.15466070378642566,52304575411002.84,133315.5099115362,1.24343007373544,1.7116425353224338,2.336452376828203,1.201978087403695,-49777640520155.74,3.7451283848087957,-49777640520152.0,0.0
-0.16373066228623004,0.0812805735925301,-0.024133046838995777,0.0804062504803018,220256792297784.16,252451.44588937543,0.7462242564429811,-1.9339587079830634,-3.6074921208921973,1.4148115375966843,-24345103705668.523,0.4935311358968368,-24345103705668.03,0.0
0.14352704516346604,-0.236611826403401,-0.012478431801594912,-0.0681809502606212,1980246024669.4534,4146.556805913784,1.3063419336254067,0.1715788506577276,0.42035778505898413,1.8889265997445395,-21299268179450.426,2.9425989423424266,-21299268179447.484,0.0
-0.3040982150467985,0.07669159767774007,0.06433518481622882,-0.03223649531043375,195817079816004.03,4392.850327032968,0.9615342168141371,0.1448795341336231,-1.1733179572440031,1.7739472599627224,-12706923179729.357,1.0776906263895991,-12706923179728.28,0.0
-0.09720057239652818,0.18574661893541938,-0.012826878737466947,0.07747014474446046,157194159012193.16,19320.568748179478,0.5107431734374581,-0.5345810238759805,-4.14363096902869,2.6395900546640454,-12108662561772.318,0.6885570036195423,-12108662561771.629,0.0
-0.2846687616514796,-0.1751429633482237,0.19082227006440766,0.1440718124264074,4707893629936.269,186400.95399055755,1.1329290860387593,0.35843905417398503,0.38530076919190215,0.08989449223368273,-8358614738726.856,4.736927295174778,-8358614738722.119,0.0
-0.16598185475975058,-0.05967745076034407,-0.17006480677728342,0.03306775642182824,1713006820233.5461,4713.843529487877,0.8954682123061366,-1.1916062266805847,-1.509684806149921,1.9863645724892867,-7790807191420.327,1.964047824591731,-7790807191418.363,0.0
0.15837396747800636,0.1336377481090605,-0.07522681604853584,0.20051766761527223,51748948144657.56,1736.895164164172,1.2962644463435393,0.020221464585783444,-0.22343808629909123,2.058434566078201,-7424959773210.856,3.6867448009458723,-7424959773207.17,0.0
-0.08973063279852848,-0.2201287381739518,0.03470930276918932,-0.010955863408937836,4719101526380.1045,46083.12249163624,0.8658135401803722,-1.1363340415567134,3.045174156367189,1.163247859749147,-6248649839007.653,1.331365734389868,-6248649839006.322,0.0
-0.13598047708740155,0.007829562819848451,0.21831305104619975,0.018430026175557376,113157366921609.95,86300.74358967779,0.8851523764437631,3.8944511976442584,-2.575339354318401,1.700577522683368,-6204691590520.55,2.586242977254024,-6204691590517.964,0.0
0.10280568690505523,0.07021406547525648,0.10271217231250909,-0.20065954343265777,9418799857.474892,4904.300844132561,1.3509544169489196,-2.0977917533145938,-2.4076506318753097,2.7068045392452564,-3854591269111.691,3.8341894203416538,-3854591269107.857,0.0
-0.04168846534463165,0.3312927309243202,0.04402884822258568,0.02722173914798186,23181845280725.016,71357.49570138604,0.40427339984384547,3.5673514202047,0.9691183852364365,1.076519384017188,-3644794601332.007,1.3263205764010575,-3644794601330.6807,0.0
0.08900982646301081,0.037840139550945784,0.05138558866897426,-0.11623962477373151,107645649.99277876,6570.438748110544,0.9852159139446992,-3.0246296231943215,-0.40386189523949145,1.9690860862871973,-3314488241314.497,1.2400894312944086,-3314488241313.257,0.0
-0.020777090902649717,0.05748341863091982,-0.05220881167431929,0.16527633092194788,76386689943275.22,35638.95480718245,0.4808144710581328,-4.023177899101002,3.4047486074403928,2.1704525266818457,-3138503817459.2495,1.8597714814864725,-3138503817457.3896,0.0
0.20721099632781317,0.2694610734250419,-0.06714807508076825,-0.026733664432776423,25826616573577.977,9629.41951846504,1.4119103050454211,2.5301907769296417,-2.6575735291279337,2.342906220312968,-2975377920399.702,2.7142142452195483,-2975377920396.988,0.0
-0.19163616862941388,-0.1671537190672085,-0.03673683466291946,-0.1847536844749356,3765816393575.4272,224831.57018321066,1.2295565344532653,-3.482901431838793,4.4731061054834935,1.5252092532093795,-2761389850515.403,3.4193135439197073,-2761389850511.9834,0.0
-0.03585789426707667,0.2900383449502064,-0.004544495788739521,0.010587586414219472,380817102385385.44,426533.7985120256,0.30961434581896213,-2.649853223274138,0.6846430684620781,0.6584631020279667,-2759302222889.843,1.2421032261699505,-2759302222888.6006,0.0
0.024892261423975666,0.19128430276846559,-0.059321515877417394,-0.06342279172623817,16263579643987.537,237091.51005382295,1.244261913180401,-4.510149881810989,-3.4893072749000185,1.4983224192896398,-1666863976248.41,1.2020789235558427,-1666863976247.2078,0.0
-0.19002474605797118,0.09635908757894186,0.03466296769035439,0.023919309854902097,3317580893952.979,96153.51380049408,1.0989865457869108,-4.842034764861753,-2.9137567511830165,1.5713704858418232,-754802452784.8193,0.572300405936753,-754802452784.2471,0.0
-0.27621737451786216,0.23865317094670152,-0.10176680572680866,-0.02857050996272654,112639265374335.4,30930.343575838837,0.5969822195075274,2.3367440186548922,-3.3342533484280024,1.3147664106315244,-464607007360.6832,1.5195755258406987,-464607007359.16364,0.0
0.01245811282132505,0.07664989870230704,0.10205114823621246,0.07454524249865067,251646346395245.25,31679.564501612684,0.4043333770409417,-3.1832084754186174,-1.7095860419205842,1.2355132912809248,-444125289718.68585,1.3616654753821178,-444125289717.32416,0.0
-0.29258705084300257,-0.17549280201092893,-0.14321416445284896,-0.07310226815285373,583566428852945.9,5820.101922306869,0.396524629522055,4.229261821142545,3.858668743433441,2.9001216286600697,-217426903029.82773,3.3824677579698834,-217426903026.44525,0.0
-0.2503212227664624,0.29687982479035313,-0.02554078453537173,-0.026633695828760063,41002889258759.93,34418.9239937034,0.7380697943203378,4.759428301386052,-2.9458367638415384,1.6567626216886546,-189824255055.62064,1.0329746946600344,-189824255054.58765,0.0
-0.22384432180157035,0.4198390509887833,0.09390943050790217,0.10761997364481067,892464922450.5243,9732.708634595538,0.7686345554276829,3.3655511164697476,4.272003456237547,1.9449479118296646,-142208003913.2823,2.669364347240026,-142208003910.6129,0.0
0.030437883522444913,0.05897547015102251,0.2036409541505112,-0.1598691076508226,4992481906412.789,74471.34019368366,0.8889864278852098,3.7474714063137498,-2.5366907692626572,0.9839234868056266,-120314726319.92934,3.4988098102222014,-120314726316.43053,0.0
-0.17735444110456622,0.04734492178215358,-0.006076103157478487,-0.00676371562321535,197702944060242.25,3502.356042118644,0.7408485000173801,-3.6387567558354474,-3.9281492187617895,2.80813328247169,-117733356503.13747,0.21059063950514495,-117733356502.92688,0.0
-0.055856279235193894,0.13932998590866408,0.10336659814336706,-0.07360395213074006,168489156972.16058,1166.9004825433778,0.7550314316531033,1.466109992379943,1.816982791585298,1.2599146620373292,-110345706023.26866,0.8373041054749907,-110345706022.43135,0.0
0.0808311170349632,0.23276769806726239,0.035269050924536215,-0.09976761432165163,26229173963.22859,1596.0243136741412,0.9239356723458274,-3.9678934633592466,1.4385007564817966,2.6598705476326017,-109247757604.58841,1.0997631517092628,-109247757603.48865,0.0
-0.07151202474718732,0.25078180874828865,-0.06048931602033019,0.01688133671150318,435133558469.4889,28075.909085586085,1.4119687088650248,-3.970178986876871,-2.747791310587534,1.3542700535745649,-90204518219.97906,1.6691953794405447,-90204518218.30988,0.0
0.0027668468352921236,0.16303148981733395,-0.11882169742959192,-0.05332710800743315,78273778250173.08,2372.951434311794,0.6185357957298571,-4.348462393984496,-0.200020830985288,2.20798927707293,-56845220911.940834,1.061744896820324,-56845220910.87909,0.0
0.3410132596528875,-0.33440178911539126,0.04594869830739065,-0.0006836925947389647,21232507393184.098,5463.865327112388,1.0032082939645888,1.342224876259377,2.3201642758609085,0.8620702152876938,-54413793630.99147,4.56931050425903,-54413793626.42216,0.0
0.12566992276678635,0.1356167216101933,-0.087556737988834,-0.018619564079430797,628231361.759078,1068.083079235773,0.9827951909762176,-0.1024324084525503,3.2949240449912907,1.7288639980486207,-37349425780.46909,0.9658013075920711,-37349425779.50329,0.0
-0.37430339086404074,0.0946225761279974,0.12853932187203507,0.052368439732582324,152293326441410.2,6912.649820680694,1.197562539379821,2.773051054592673,-3.692123436833522,1.7040007649525348,-36875920142.08265,2.675852129886101,-36875920139.4068,0.0
-0.11873136139203655,0.12111760339989683,-0.0301604323408597,0.07424747242746474,2966826222.0496473,2826.230941883152,1.3256650248532345,4.354978575029783,3.5412253716518585,2.4995639360614277,-32996179866.01525,1.2317916906236723,-32996179864.78346,0.0
0.11288996178319977,-0.12458877995008281,0.21144907290887868,-0.07248160679582893,481601947.25396985,690.4993689355616,1.1318829154502144,2.7453334862281764,-2.847908050062581,2.5873231105383754,-26025255370.485245,3.8279359309573078,-26025255366.65731,0.0
-0.1079336774835423,-0.12343284850874005,-0.1738553590225952,0.07770972224647472,334267500343761.3,4920.666384251807,0.5609021042034025,0.5122196221337152,-2.314651899396333,0.8937799837552555,-22717237493.96116,2.615868804825579,-22717237491.34529,0.0
0.12096731147759979,-0.05661360952941259,0.07270802109282436,0.11401955043052209,11994265317129.426,895.9438439575009,1.2807581962706325,-3.3149516955451466,3.4687392441109743,2.9506745176594698,-20102622552.20408,2.341654522800865,-20102622549.862423,0.0
-0.07045722741261566,0.00846964254310649,0.023905285350564156,-0.21795924097160077,3542940890.5013475,2150.050089754326,0.9041801278836642,-0.5560414781451986,4.139559080886851,1.5745132356286136,-17359747772.782883,2.532702343109194,-17359747770.25018,0.0
-0.0818010589883369,0.2556563911682824,0.025832824496545805,0.0835650360428117,424964053707.00946,108.4906733657806,0.7565979290791368,0.14728928037044753,-0.7944867116738994,2.9729787240078043,-13921666561.998726,0.7249308034322437,-13921666561.273794,0.0
0.052643666197669324,0.28579249477669244,-0.05517196296946604,-0.13946364768163036,1071948739324.1283,100.15686911019178,1.4363322305113975,-0.9456918661410487,-0.5914384190123361,2.8432121558225547,-13041078076.18013,3.0159957258461296,-13041078073.164135,0.0
-0.14738158738614845,0.10167765286488684,0.03586002912618954,0.06263695052409785,105307134.61078738,477.80829724993634,1.2826047766638715,3.471237379559927,0.12020687421015896,2.1737538839571267,-9726020638.404589,1.0804700894633368,-9726020637.324118,0.0
-0.061178346014017934,0.19812115803158223,0.043523936531860305,0.02480661421939709,36637331779533.875,3740.265155576673,0.7153533544611607,-4.69988579458752,0.1358166921967907,1.5884602285053502,-7273192963.715645,0.2810123771038788,-7273192963.434632,0.0
-0.03966420818554636,0.02746890687610236,-0.027770297174358933,-0.07366420246457846,14356981573275.594,65.35218072072226,0.563808594832727,0.38576192940933485,1.26761516527639,2.963136474535676,-4591384305.141492,0.5632459078062046,-4591384304.578246,0.0
-0.3892614323375716,0.13797075786611884,-0.1832873229524896,-0.066228991768371,4774422454008.632,235.2846830331369,1.4707281692659382,1.9632943848704425,3.123624826624882,2.8299780090951514,-3967224726.31935,4.668796498190851,-3967224721.650553,0.0
-0.12851070712496604,0.1643973969347578,-0.14206599878384593,-0.196819188361745,7699811897.899122,703.8390009426245,0.8166656324203584,-2.0608744397273746,-1.460843029050134,0.5782580798707164,-3324798772.777498,3.063772980533903,-3324798769.7137246,0.0
-0.6405307609915438,0.10751865096508872,0.013022341797734226,0.05772392809193137,94519190527694.25,1044.2092811464245,1.3248277136005844,1.0129336818742605,4.888396461858639,2.1568994438133533,-2959425481.0352006,5.221833348277547,-2959425475.8133674,0.0
-0.06198778517128217,0.06998229316446561,0.09297129268337896,-0.04240806912163585,34849331706.07129,55.64781763110886,1.0712908895276732,-1.3006603896588675,-0.1704891273359399,2.389398758772361,-2410392142.1204534,0.7771089739140564,-2410392141.343344,0.0
-0.060014439876726805,-0.2021012341919708,0.1271039491950169,-0.08911418585638625,554149312.0649968,254.7050216445199,1.010864145361476,-0.533975001328141,-3.0519248513820196,1.5309920265611492,-2012926466.8575172,2.4511900582690624,-2012926464.4063272,0.0
0.3107133928580344,0.10683030856642735,-0.1406723884237849,-0.09375596053641336,12470884534788.51,319.79346008088265,0.6927715345320901,-3.6932200846163377,0.44647184252465255,1.8596929346018432,-1544563147.4670684,3.2054818862698866,-1544563144.2615867,0.0
0.15291030805207123,0.24648831686469624,0.0654370039992643,0.08828805553473121,1331212423697.693,45.91338442892777,0.8414450602526463,1.165836890307653,0.24777938095929652,2.0962797409578218,-1376828957.396361,1.4942058731059844,-1376828955.9021552,0.0
-0.1564287100835604,0.12168140774462782,0.0813702138707524,-0.012159958734907855,14441391493513.125,2544.5717050471885,0.6151417935845509,-4.381667931972827,1.3547659355239965,1.285046522293418,-1309882186.6118975,0.566487106681394,-1309882186.0454104,0.0
-0.03483881030377958,0.09936414417334319,0.21505186884147573,0.009428197458725755,71182372557208.8,449.0795488585617,0.6821942935324034,-2.4323443337540684,-2.4511761914211805,1.5538412081809971,-1086203646.5175338,2.3720241152605217,-1086203644.1455097,0.0
-0.2882169765338125,0.1957397607081818,0.030971846931195115,0.07639440685139412,337677598.96240044,66.03503966855286,1.242758544665523,-1.2428339831912991,2.3041910757321045,2.139993769663145,-868669504.4994106,1.7327692200780462,-868669502.7666414,0.0
-0.17370949085601112,0.19906365900028272,-0.11260680005375344,0.2339332185678734,108313119813772.22,340.8425693723292,0.12840082724985635,-1.5643051359124813,-3.550464003107685,1.681194650169886,-746109789.6349764,5.074336409403269,-746109784.56064,0.0
0.07530911251928427,0.12839173546215477,0.04465265652795067,0.008108677286950588,9995105609599.537,684.914965940673,0.8092792932405143,0.5235106841083663,-3.016918084852531,0.853091408742001,-671102324.0313033,0.35388937053035135,-671102323.677414,0.0
-0.3017331553952065,0.2910837532141092,-0.005372279271415023,-0.12848236110527278,159078880701898.97,126.94516625362563,0.4244432526495861,1.6896830481590772,3.038112245259999,2.1263985866121446,-415862472.7374939,2.4750651428806445,-415862470.2624287,0.0
-0.05792758125447555,0.05623579256400747,0.02688860305028312,0.22041706017334214,83864556952.74162,564.2421823705234,1.2101626691479719,1.3873069706969048,-4.826361499060989,1.7170005557552308,-350959955.8010187,3.010464135650622,-350959952.7905546,0.0
-0.2057802987202205,-0.10566833199291593,0.13039774248036673,0.10039337079045253,160924972960.50906,105.33046043882034,1.117433458023627,-1.5640297100435632,-3.052958643507652,1.8285524040529428,-287010661.20301014,2.440039897509451,-287010658.76297027,0.0
-0.25047230717642976,0.1966006509556743,0.04731412647663402,-0.005688654398560788,458868488.74947923,142274.28761956375,1.545168760149469,-2.90070455089284,-0.05343243128877795,0.2350445998196582,-216442646.14151448,2.418726414426417,-216442643.72278807,0.0
0.16329073903906435,0.22753076026237057,0.09248309493829007,-0.013703600709230738,35637132512.90711,73.3079292900548,0.9694872938206307,2.125506699097862,4.041719015172825,2.73425483828255,-198675282.35733533,1.3931312706815757,-198675280.96420407,0.0
-0.30357916007257313,0.0878637798691245,0.057791440371720355,0.23344784497892834,24855884363495.945,114.19288539479291,1.011375482283607,-4.150260240655646,1.5434076931639407,2.415603452929259,-197938231.0274853,3.7703906350954077,-197938227.25709468,0.0
0.30442626737483175,-0.06443612832952651,-0.006215646810988774,0.050341226649455895,693966933815485.4,252.9385912149443,0.6331027484772278,-0.3671772903648698,-1.510727899080293,0.672254635396704,-173201657.0157803,2.215535189187252,-173201654.8002451,0.0
-0.21516500600228333,0.4671245331784627,0.047906134894829665,0.05326986133201711,2530056899990.755,38.328818416874924,1.396311046771887,1.4975239465152477,-2.9698347102418454,2.0479889381571432,-92853568.59896564,3.4152251478361806,-92853565.1837405,0.0
-0.0005101122965396818,0.26799613322667243,-0.08254974572847536,-0.09332134905614564,63445636229.719925,30.95647935857202,0.776294254610393,-1.7386093365228747,2.7324881517823805,2.1929978918406388,-89786365.08227473,1.2310899339277628,-89786363.8511848,0.0
0.1538057316129544,0.3357896961128252,0.03550750847626205,-0.15258971193411716,29154721783416.03,145.05334137673884,0.667084273215969,-4.066395380760043,-2.268931406158475,1.907785417442816,-68661502.44320785,2.595399349513882,-68661499.8478085,0.0
0.0337540611400639,0.02039032120503155,-0.09703623164465801,0.013595682210065086,3608444714.159552,22.83092670844887,1.0806633990848837,1.8695984522626592,1.118957138481087,1.49297773682613,-66722718.52672143,0.9532596554150283,-66722717.57346178,0.0
-0.14279349679966336,-0.17372242079624395,0.10562513849654033,-0.07455150598309682,9881395234.525707,48.92765624666397,0.9972307208138685,4.968434840433684,-1.0764933185192236,2.648787716576255,-42675619.00541338,1.9622181792815039,-42675617.0431952,0.0
0.19095420008985994,-0.020992540245111296,0.1678432742039422,-0.05400438120235896,993040786297.7529,236.54354623806978,1.0691932062149092,-3.6619449885071456,1.3734909949378142,1.2425656181537104,-42372071.03397218,2.751894938859777,-42372068.282077245,0.0
-0.057432453599542334,0.04734282403591046,-0.03805408187357031,-0.005415247635753943,29044069315696.848,18.64593943223085,1.4777378327537782,1.969072056388054,2.883519751733785,2.9898940680329025,-38090821.64682697,1.5887446753355838,-38090820.05808229,0.0
-0.036657377996798204,0.10499731621562611,0.08690550564601213,0.0057021416586619,3014989054.681252,805.4712996023858,0.7699467033741096,3.759760239373243,-2.3682761330479165,0.8870623260565297,-34145915.40482296,0.39257903542762507,-34145915.01224393,0.0
-0.12772248753141732,0.034502613190796456,0.015154992849214389,0.09717146329160127,30701123254.80987,16.94349026651066,1.059398332844536,-3.440044024002702,1.346817032378139,2.7560789946981443,-26368236.06128331,0.852134558026699,-26368235.20914875,0.0
-0.09410557161159104,0.049583469267398685,0.10817344579910307,0.06639912361083865,286478615539.4021,11.153467424701622,0.9450742290755736,-0.6094895423032671,-3.1910723011374644,2.7361704011356807,-21756241.956741612,0.999398268647426,-21756240.957343344,0.0
0.4203082001201042,-0.030574347676120536,-0.04376536242975127,0.12604149089310923,250046991836950.0,11650.828340827667,0.7996752608979445,4.611610844733969,-4.62061543173824,1.2320992463413467,-13812504.756878167,3.994182123205586,-13812500.762696045,0.0
-0.17441153390519137,-0.14055935183343682,-0.05936860646255061,-0.032415162449098145,73982666898022.17,1222.501120197784,0.2025044507406698,-0.8667355145193127,3.690835944477385,0.7258991180508123,-12668650.075912613,2.1979403050027804,-12668647.877972309,0.0
-0.050937630988059465,0.01840988880262194,0.055073791746874025,0.04351258687892231,1980453269.722249,273.97748983191644,0.8634010995028282,2.28751205407778,0.4129833049474634,0.17492528289910736,-11347875.328972211,0.3373821828052666,-11347874.991590029,0.0
-0.07080478159264338,0.23784115796286026,-0.005321751098753569,0.10626663848246148,11847820473114.094,29.168751553246445,1.0961355528862693,-1.7868185248307897,1.2041099036718572,0.9587216320906131,-11316000.468641901,1.1291421863952213,-11315999.339499716,0.0
0.0025435912755178494,0.332984310600379,0.05969483028144117,-0.06849200350162521,26613739436.27141,69.63130432856057,0.731380038948725,4.4334346359070285,2.5879958867771506,1.8473877461252983,-9729662.387645548,1.2012774253775247,-9729661.186368123,0.0
0.053490895473602425,-0.062300930169202476,-0.08768261711335713,-0.1747950476536778,6014539136339.105,8.44060066034668,1.5257804614697383,-0.351461829502413,-2.879723506508979,2.3513948770638504,-7283099.238648786,4.149557646605946,-7283095.08909114,0.0
0.30142901336598077,0.1551815936609406,0.1583055555084379,0.019421246110612404,7356198232.013206,14.68042946056224,1.53365915965608,-1.9670571487331925,-2.356996150492173,1.4394875585258227,-5032982.060779342,4.714052685911103,-5032977.346726657,0.0
-0.1413666033671242,0.07330689601928472,0.18153826651769814,-0.033084725904630505,308914331.3281978,16.380339282940355,0.8563777209784583,1.6697791497125696,1.0381541467088393,0.560757073680694,-4791080.591214406,1.8582414709125608,-4791078.732972936,0.0
-0.29278545562619,0.023151571713873165,0.12335129454215367,0.09379626992211422,2574358517.616409,14.362597388548009,1.3758130256800691,-0.20471910175298902,-1.9290113915351936,0.6435662254809169,-3948268.546917857,3.035140190861365,-3948265.5117776664,0.0
0.026982585992459375,-0.018324491259014947,0.05317035976449864,-0.0493693757981646,301569637205282.94,47.80003197668505,0.5340327164832221,-4.987827434398793,1.3523383927882477,2.138143175022143,-3537092.000947165,0.7651644706686501,-3537091.235782694,0.0
-0.2170607664785964,0.22360204527363026,0.16581731230866234,0.00740249022976679,426875383.34543765,4.318084449522355,1.067977092425183,2.2293190524660496,-1.8598410052426884,2.385761044327247,-3530403.977056352,2.3400299500925983,-3530401.6370264017,0.0
0.17080833330523457,0.09066572026840677,-0.13653278656395398,0.04944921347429567,8756829208.706266,3.398384590689214,0.7602556241402453,1.0007401446743414,0.31238131186228735,1.2393261635434512,-2533532.876452622,2.0307822428431526,-2533530.845670379,0.0
0.02891219374119563,-0.16738345413654293,0.0522553858972117,0.056677617770809804,7654768148153.592,31.198786789599854,0.7460752960698057,-4.7022098029405655,2.3017359626433196,2.1027258670910816,-2452460.002130938,1.3026696988226254,-2452458.6994612394,0.0
