galaxies_lens_mass_intensity,galaxies_lens_mass_effective_radius,galaxies_lens_mass_mass_to_light_ratio,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
1.1946637281755461,18.3405521351788,0.013204610310521335,646187.3801115323,0.44257734843361174,-0.34337152883674316,4.3621317127723,-1.7193626916253244e+16,76.62270661763013,-1.7193626916253168e+16,0.0
0.10386449134938179,0.00659429987815711,71563.0426490791,509572.3175012841,-1.5694104180753181,2.8772360775893926,3.70538312109276,-747180383866082.4,161.2740668531293,-747180383865921.1,0.0
0.0030646861378484697,5.000571892738125,24.828401603901433,226180.34740665235,-0.37561840467850516,2.8677039778356086,4.190204311799666,-286115402580802.1,326.5379456032484,-286115402580475.56,0.0
2.861154307373801,0.002716212724459814,13405.032281490796,80957.88793236252,-0.6711765328389019,-1.6686636981686445,4.239190942082345,-113955604705945.84,368.5092734948229,-113955604705577.33,0.0
0.7455202782333868,15.242240024592721,0.03480034044897604,151317.81415898606,2.2334461491361823,0.44669412205116554,2.5596627892744683,-82439005584764.38,30.14230996619257,-82439005584734.23,0.0
4.415658602664719,0.04650693577292867,34.53752509722568,117066.16998982451,-1.9227533153125076,1.5510343665297164,2.934419570860003,-45729379253785.38,21.757598497719993,-45729379253763.625,0.0
0.0002997494635145148,4.936171180413171,175.60341400172544,100663.48664018621,-0.16652116621555724,2.091217503571814,2.6673875910812326,-42306494854935.664,3336.327689515795,-42306494851599.336,0.0
0.4535457134554254,0.01760019976982813,2121.4788289449248,20001.012208604676,0.3683284802790059,0.89755866035898,4.5565575763700705,-9908245177777.445,59.02290768700585,-9908245177718.422,0.0
1.5190744948963266e-05,7.501716190662668,2663.1223909442233,737962.3053493334,-2.513520876515188,-1.6418643615849287,1.0909010829114258,-4031257111201.0806,65829.68998911662,-4031257045371.3906,0.0
0.08217496048066206,0.0028375904167330652,419971.27274634666,44498.067406944494,1.5144569137698811,0.23289435140895076,1.0970073765576434,-1861429746371.5361,364.58085982431743,-1861429746006.9553,0.0
1.578864842076288e-06,0.5305060458096924,981848.8026358737,13410.844075552843,-1.2598901468438908,2.3700483979424067,4.902626407925082,-1607647515509.247,633368.3223656528,-1607646882140.9248,0.0
0.17201009526755626,0.986226266971055,3.1003311525991992,10892.391524157938,0.6945907561800699,-1.4333366016896885,1.9165213218549837,-1054628958453.4512,7.150216362825096,-1054628958446.3009,0.0
0.010974289542952924,6.9320839406544295,4.487520101343939,5649.732918406944,-0.8785380822013757,-0.8554075181143954,4.715536216984266,-870389538505.2349,91.48934581990281,-870389538413.7455,0.0
5.627529726962667,0.22018386512791396,1.318028768971783,5419.015019775713,-0.5715712892620815,-0.41696260340542635,4.059912073080264,-861260590918.4584,5.478250029185767,-861260590912.9801,0.0
0.008129132810753491,0.35548136393953905,359.1152716930502,6798.223143764922,1.8624245228465535,-0.7662251822737902,3.210605445485351,-486556057759.7368,125.83037008862631,-486556057633.90643,0.0
5.649379565044607e-05,0.09995862931326968,521416.99676777044,4204.739286622986,0.14211400125673457,0.3456149294983888,2.0183632845199604,-301697074784.6291,17711.063202533052,-301697057073.56586,0.0
4.4574809885361155,5.137522908085104,0.012087893770959026,3573.2745064988635,-1.296298376414543,2.0670233500828985,4.520255124481986,-121864335819.00027,83.14666622957655,-121864335735.8536,0.0
3.4031741022912994e-05,0.10366636675786198,911863.8433334549,2719.8658147198958,0.8820756253806064,1.8141086206043635,4.874312847605625,-102226755432.97873,29393.97938194974,-102226726038.99934,0.0
0.05666567357548733,0.07895920856086547,805.0644886704157,2661.6041412572367,0.31642935920835313,-1.3376686970847826,2.4184853115640492,-101436355311.40506,30.31375321276251,-101436355281.09131,0.0
0.00297626453424181,26.948802237669646,4.729982762608382,1579.1223468474518,-0.026023367800036112,0.5042328853705156,4.074456806068289,-91944362580.43028,336.2407972749698,-91944362244.18948,0.0
0.02292076503177784,5.625185488878805,1.8689468246542207,7838.286971044764,-0.5550222596255656,2.4733518311775793,2.107241361912208,-71861221891.25302,44.341521399131736,-71861221846.9115,0.0
0.004668664397701579,0.7121052520570933,188.03609681367035,1904.159047382553,0.00863925708475266,0.4514014658166827,1.6308889356162397,-50622430218.23745,215.60415107681655,-50622430002.6333,0.0
0.005850014940482443,0.08909030198093298,6016.769536244906,751740.6839361666,-2.17406096278673,2.202198070572096,0.5784771776187531,-47475491347.1506,182.16446819040334,-47475491164.98613,0.0
0.030280345765764962,0.0036295556399395523,789439.5793455807,2310.4587025459186,-1.249542162536673,1.434259496077102,3.429383029827716,-45648194240.963524,308.54097649700935,-45648193932.42255,0.0
0.008014933947609122,2.4337652572463595,14.78703134880009,2734.129657603278,1.3565107978806825,1.8318020380099291,2.959128115061327,-31870275152.189095,125.24597039236785,-31870275026.943123,0.0
3.554225798443727e-05,0.696606415716179,25796.214852985366,704.7351827763555,0.16790153923105056,-1.5852207841377868,4.410088240820236,-11859252664.094475,28136.95951047914,-11859224527.134964,0.0
0.0776005430390156,1.2574870165870147,5.179485890087201,11491.722570928074,2.3664098253471533,1.6837233120228028,1.3800495759062659,-7875034637.633744,13.874900972351124,-7875034623.758843,0.0
2.0223620370045695e-05,0.7019379556090021,50074.42026500218,3487.45071764494,-1.0070768805563854,-2.626701687206198,1.7944717398881538,-7693003710.207526,49448.55565062216,-7692954261.6518755,0.0
0.016351456406321706,9.114540517473417,1.780006329627074,1966.418533782234,-0.9877024226419513,1.1227126893340023,1.0963131488437394,-3987890764.2017274,61.82865096615626,-3987890702.3730764,0.0
7.449305013842181e-05,4.016497885841268,921.1009316019164,698.9015483780714,2.739825768356271,-1.658691428027662,3.4740464053290534,-2014403101.5262654,13424.322569266957,-2014389677.203696,0.0
4.527251401802775,1.210325491031047,0.0691023326201974,459.20498222091993,2.3385289297316607,0.3961911787779422,4.0940295552404296,-2011090757.2017035,15.52057779649494,-2011090741.6811256,0.0
0.004393254797571803,2.011314702912884,43.47038486130391,525.8321091357202,1.5804275538688213,2.5501044882245107,4.549083922949416,-1774970222.872947,228.14376457254673,-1774969994.7291825,0.0
0.0013535986334119953,1.924891765462078,134.75993442243075,18391.262412280168,-0.6682590422937027,2.1029534783134256,0.6197120244078586,-1568116006.9144864,739.2984161453938,-1568115267.6160703,0.0
0.0003854512382140063,17.981196550932513,53.41733751146856,522.6523069712147,1.3107679675223949,1.9119119579130261,3.08530378028836,-1294931628.3436935,2594.4381300224954,-1294929033.9055634,0.0
0.00034915838645534306,19.52964139605633,42.01953736495065,152.63549431584775,-1.278754923605885,-0.6814191860433017,4.641849485727592,-501549657.5157668,2864.111286268884,-501546793.4044805,0.0
0.000189627011192288,7.72173567345661,257.1653548738492,276.77232991809285,2.482307002950411,1.112241312225711,3.7155369584392126,-435275724.41658086,5273.64732369322,-435270450.7692572,0.0
0.12213702689110843,4.686882212153872,0.46091956217517327,114.19676970367959,-0.04994036789743994,0.08295486422740872,2.082538003014384,-356472701.8946436,10.579219543449206,-356472691.3154241,0.0
0.00017086149228167,0.6788697820565601,6127.082135676544,5422.953260653081,0.801273655181129,1.8384719991840264,0.7429622933673963,-337964625.69529766,5854.167204434364,-337958771.5280932,0.0
3.879604473265188e-06,7.765331761811037,11438.55321895225,217.3590710464047,-1.66464059397901,-0.16364675785445382,2.4401535537670025,-275996360.8812711,257758.36807202315,-275738602.5131991,0.0
0.0653722323367565,1.2045557752048937,6.211198868786059,236.40410934045934,-2.3520912640715914,1.3470259367254176,3.5086800081235774,-235331607.55419153,16.292425840088434,-235331591.2617657,0.0
0.000984211220235828,4.057743324101627,71.65685687706181,386.4043267018731,-0.6994929809521944,-2.8193679094870365,2.1567008242589902,-169206716.3951641,1016.3050501462267,-169205700.09011397,0.0
2.7213954394610784,0.0062763763003027976,2554.2617331171164,62.26270302547736,0.33289972654470956,0.3163667944190496,4.172489121531651,-118842535.21521614,159.71151538569626,-118842375.50370076,0.0
0.15578947860434322,0.9252381655604531,2.982508057483289,92.28002383317975,-0.6981862913676906,2.203456015769648,4.445114648724573,-85602734.75597166,7.845846378815198,-85602726.91012527,0.0
0.004362756094667865,0.061597564639535224,19369.44888839767,98.35361218419085,-1.3507625770349116,1.871566570972071,3.8283476931513336,-70438382.68294522,245.45753248233004,-70438137.22541274,0.0
0.001523612085668364,0.09092599976500569,26623.63171722434,54.67483794592868,-0.5249977422561263,1.1138699192766541,4.438261268538132,-61546955.198796034,667.3513224491304,-61546287.847473584,0.0
0.010242244531496093,9.435036392944424,3.5219084562922887,42.30124503093554,0.11402071959707527,0.571050599792621,3.738346805299485,-57297850.09548788,98.04841403464094,-57297752.04707384,0.0
0.0003019940779921114,25.62891963670294,45.264913091793446,36.9350698532868,0.50423661749414,-0.13664577748132123,4.133006828945952,-55788299.72824249,3311.411395995931,-55784988.31684649,0.0
0.00018840098718033026,15.622650649822447,114.10841250226986,130.68519361900087,-2.931954074415133,-1.0198134358986946,3.446758381157024,-51892711.43797768,5307.908239510559,-51887403.529738165,0.0
0.014369949273783395,0.9851208073402055,32.815925191003416,49.84311762794355,-0.5487276700764894,-0.8034411899890355,1.679606933355517,-22452324.520539545,70.65530794674723,-22452253.865231596,0.0
