galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.2993411150966244,-0.5411857260030313,984755.966691455,6.3804205093021125,0.040769562935495524,-0.07106111760607128,1.3311367762272945,-4.1557584107465344e+17,2.130773741761362,-4.1557584107465344e+17,0.0
0.4627897208008306,-0.4516181865362635,432841.97889654676,6.250854523189927,-0.043333254940073895,-0.05923843358193499,1.3280630682247723,-8.584078202831941e+16,2.3320696160009686,-8.584078202831941e+16,0.0
0.0005592037519851666,0.18561237838292707,267994.9324805511,7.155675917305914,0.013511519588855256,0.049899108222834554,1.3624092241167092,-4.1240064700842264e+16,0.20498660352948694,-4.1240064700842264e+16,0.0
-0.693531580051498,-0.04223062892406237,960695.9096719221,0.9153810815421191,-0.0678268656414451,-0.07750394339110996,1.4875020501763134,-3.827582464195321e+16,3.4715041157210096,-3.827582464195321e+16,0.0
0.3806624701507768,0.2841415869000018,278624.8476428089,5.37499757992424,-0.01806338802088156,-0.00859385313673329,1.362028204078535,-3.1244069838962456e+16,1.266599997032004,-3.1244069838962456e+16,0.0
-0.08433506756679654,0.07945955931130343,407287.4139972248,2.934733800164931,0.05153793775423368,0.08500792721160272,1.3148711375677409,-3.0978383067192356e+16,0.1058604355011496,-3.0978383067192356e+16,0.0
-0.19899927133213904,0.1722728153984375,445284.2461407157,4.121734604053534,0.02076363230328586,-0.05863061016852875,1.0360264422712508,-2.8403960153610548e+16,3.985881130943551,-2.8403960153610544e+16,0.0
0.24779064123607525,0.18138400913414063,295620.81659136765,5.057339152844804,-0.0421722274583352,0.06862791658894413,1.0581487077440488,-2.1506766397276228e+16,3.6253987064651785,-2.1506766397276224e+16,0.0
-0.47425526254673117,0.19254017442581373,191418.72051063494,4.699796008838408,0.04556783551917257,-0.06020364127064917,1.3495953611010023,-1.3609969210436412e+16,1.4569073989964592,-1.360996921043641e+16,0.0
-0.25464659771392845,-0.22423531082638298,213535.67170090514,3.048099218450881,0.04826015225805608,-0.03393974374152023,1.4626257256092636,-1.1348796173530584e+16,1.179811498939771,-1.1348796173530582e+16,0.0
0.0006123042696723108,-0.040761126824232004,136203.96068689376,3.9654847762992445,0.01884530029464955,-0.06021504833660494,1.2289463108626084,-4284042824005480.5,0.5092092708133527,-4284042824005480.0,0.0
0.16999705218735067,0.15166135891393306,142801.8760786957,2.379331465208547,0.04796229637929936,-0.07722985447131499,1.4902813149762584,-3886258471780254.5,1.1085641555862327,-3886258471780253.5,0.0
-0.298034341649145,-0.5338346681598352,93082.72776286403,5.8000606656629925,-0.07539040781270677,-0.0688186527579902,1.1839376420350667,-2408832738641869.5,3.0466130148751693,-2408832738641866.5,0.0
-0.4326345748168786,-0.2453329021456919,59952.690878222136,5.6421694831263,0.08140903572697833,-0.07727365972764273,1.4157287362123507,-1788680335659860.5,1.5727888652611866,-1788680335659859.0,0.0
-0.28321086311319466,0.21439111344847617,118058.0155553687,2.145211180810902,-0.09881008084171206,0.04416524519594839,1.2841855649907226,-1582899180305375.8,0.83506139056361,-1582899180305375.0,0.0
0.3973329544368471,-0.37473763163194335,114146.3331765153,1.6130076054738898,-0.08756743440006698,-0.09445399424299468,1.4414313063593869,-1224956844104497.5,2.0222973890721962,-1224956844104495.5,0.0
-0.08588264416107566,0.3518597357273986,100394.16558071997,1.2596586260183293,0.04685877145222242,-0.04638475719847293,1.5570270682610765,-893543423039723.4,2.4647634879351354,-893543423039720.9,0.0
-0.2579870763222052,-0.4569822276918406,145455.71747475816,0.9517455207729284,-0.07794971862146854,-0.021040525907321042,1.2775596627818369,-878162246718118.4,1.695668521385422,-878162246718116.6,0.0
0.4661053375336248,-0.5069025234310927,115499.35116961614,1.6029518769181323,-0.025207615340686412,0.09452226412676343,1.2734965115881214,-827472629044543.6,2.82123751401483,-827472629044540.8,0.0
0.3160644309105016,0.01733094054832599,53241.06892525553,3.430404283920632,-0.09873479152817499,-0.07310271692387948,1.2751408076703354,-572597328964420.1,0.7347620216190054,-572597328964419.4,0.0
-0.174800546473579,-0.22083937638903745,60570.91466053731,1.9882517074937316,0.03936827275850627,-0.03423334381766455,1.4368774682133039,-503696766404905.75,0.772599629494643,-503696766404905.0,0.0
0.3451332274889569,-0.21748742162951962,31934.540151756322,7.445320276178675,0.023852575305609358,-0.005340945655933876,1.3038065129668697,-495117393906610.8,0.9846526421448983,-495117393906609.8,0.0
0.1793217426026436,-0.12376912366307068,33773.865931864966,3.4783603450482805,0.048950484882035294,-0.001841253263352452,1.4137406604941338,-307237321436852.9,0.45154196986705414,-307237321436852.44,0.0
0.21700139466541388,0.08932974910656433,29891.74763894413,6.34532281856376,0.04789826846100009,0.09069140734432857,1.161807014247696,-290676538227794.94,1.5635445020827707,-290676538227793.4,0.0
0.2926255357801727,0.4748070981082397,23183.685649311683,6.455514640093634,-0.031898877137107845,-0.08222538493095288,1.2164529450334556,-190848352443873.94,2.343162692850962,-190848352443871.6,0.0
-0.04764276783346373,0.4150982630909357,18304.735736656516,4.24821574350982,-0.03945807624475513,-0.053221871519760926,1.5365066175166162,-158953726653771.38,2.3882294421337735,-158953726653769.0,0.0
-0.030273673838408906,-0.15741405903798394,20809.141115916238,3.456677742643007,-0.022233579287324196,0.001747964045506284,1.388172565333672,-110895079857207.9,0.21871837611651554,-110895079857207.69,0.0
