galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.45542458116856294,0.3752506625104875,79489.6585562157,7.174671844946692,-0.022374231841680747,-0.0027478857897217795,1.964016224937992,-978202828717681.5,2.1271139332202353,-978202828717679.4,0.0
-0.04458030623193512,-0.05204688417496891,161542.9235191932,3.9551872172261753,0.059224972302283935,0.0722008463479436,1.0301211735398368,-353765412070039.06,0.07519978949784295,-353765412070039.0,0.0
0.3529827485674337,0.42861212141197685,34491.405187964796,4.605179696080654,0.03596224934611286,-0.033652415130119614,1.2755593905890963,-29587096908303.324,1.715143463753041,-29587096908301.61,0.0
0.0051055662528939815,0.31194921522345537,14089.843560254398,3.991049910195321,-0.028807673685511445,0.07566223413930226,2.4617698934216943,-23564222874297.457,1.1661035264048876,-23564222874296.29,0.0
-0.20033452419850484,0.1700603281034539,81980.8983806676,0.7646851061960354,0.00039680283770755775,-0.0482777269163172,0.35712188065057393,-1149401938507.0588,0.8701188550207232,-1149401938506.1887,0.0
0.1639133655979768,0.020512183286709968,10547.92542508235,1.4159740090720792,0.006830897942550429,-0.06554193860803655,1.5677621640774648,-1074464241799.5892,0.1768434594067439,-1074464241799.4124,0.0
-0.23180291895142358,0.4446267393548864,15896.761006078505,6.801834579251097,-0.09800715397708731,-0.04751561547747074,0.5856082051149117,-719897221384.8164,1.6840713955165127,-719897221383.1323,0.0
0.16116593590788997,0.5862010165000201,2969.9319120403443,3.458053945442919,-0.004794974439617253,-0.036872363980569506,1.761762702906216,-302863541888.08923,2.1411757226143693,-302863541885.94806,0.0
-0.20789029044920512,0.5288419298830291,2051.927085717543,5.21069764731607,-0.03366672903150174,-0.05331159474737138,1.5067534851600342,-202485949759.93338,1.80765852843496,-202485949758.12573,0.0
-0.2837708511449494,-0.4873128526702908,1076.351172615249,3.4748076570931654,0.01072143586205003,0.023021663214511115,3.0005440075408325,-146840725534.95804,3.1404915548155676,-146840725531.81754,0.0
0.15126670014820415,-0.22914163869114343,1040.3351710022137,7.6968373154284375,0.09862697131145615,-0.06488973723587252,1.0100415938388236,-26766138835.641838,0.4753779560844372,-26766138835.166462,0.0
0.21236947780491994,0.043124192811060114,352.1842344340606,6.895891717003614,-0.05455123266365931,-0.024674697750950214,1.768801386006298,-15794913953.031107,0.35417167469623506,-15794913952.676935,0.0
-0.3090589641908832,0.004679714775092536,1197.0449388956902,4.041597556118184,0.022050667259689544,-0.05206950142412823,0.829212609973867,-10165483559.732368,0.6638552785011956,-10165483559.068514,0.0
0.1729015433084554,-0.3048237626180584,606.4587111798782,2.0240744415018783,0.07578082855376628,-0.07979329853073043,1.4462477091771568,-4524610278.083841,0.6892189623801804,-4524610277.394623,0.0
-0.03016252375446974,-0.1094416566059033,4142.317508761096,4.696141046220687,-0.07407594929399064,0.0925922514876508,0.27789523465952004,-3963956184.021649,0.639594024490966,-3963956183.382055,0.0
-0.12259879840497363,0.06529226240221667,545.7658400288452,1.7796835861154503,-0.03370436673253796,0.08386043969540544,1.462677102562044,-3347631023.7454853,0.11612023907725064,-3347631023.629365,0.0
-0.15870223362021438,-0.26933443944781527,78.74520358069798,6.430237161053712,-0.011931971329088145,0.053977427647384,2.7719362959920826,-2400060958.533783,1.5758445299577144,-2400060956.957938,0.0
0.06518987659656932,0.018869520884220746,117.55041319664629,7.41651431422098,0.061487451179356695,0.08813662765451122,1.3878918860341047,-873615017.8561608,0.0350799683217832,-873615017.8210808,0.0
0.3636628386699204,0.611820275479235,111.89841215275602,7.467390106421336,0.040009964766113765,0.0977018781790269,1.34319308155491,-693637879.331865,2.823240667273282,-693637876.5086243,0.0
-0.28409413070650696,-0.12160003854164986,132.67248559350065,3.2787281846016776,-0.03216070668325122,-0.026196596452246174,1.1704974212619994,-243968661.0921867,0.5530358843870865,-243968660.5391508,0.0
-0.09568443681184298,-0.18383585954952814,139.18594537554551,0.9144091708994802,0.07958495309005581,0.0739150364468244,2.050060429285658,-161400008.88072518,0.49541586859792525,-161400008.3853093,0.0
-0.2088313111382578,0.6325083623158504,321.99538947612626,5.417019628791773,-0.03481585755287246,-0.03615678779415692,0.44906321369685287,-138782649.8692999,2.8679883552715424,-138782647.00131154,0.0
-0.0453910001625267,-0.4638725435297659,107.37699474535106,2.2485446139671748,0.012033937053166091,0.08926421153980979,1.3456246011671835,-129553914.61094101,1.216193458432912,-129553913.39474756,0.0
0.022150787249644272,-0.364925619513565,22.623505938270622,7.856380588758449,-0.014628047325534355,0.05560734179155519,1.8786085050549044,-102090579.10084493,0.9299355097639004,-102090578.17090942,0.0
-0.21736023252061307,-0.0036437371346229037,41.903203276681715,1.8889541102348324,-0.08983249396564393,0.08729081988701612,2.429546025235007,-55371535.23415298,0.8761611056896426,-55371534.357991874,0.0
-0.05581622972332265,-0.010308334197505889,12.413006940943877,6.775108578260875,0.008990036016597577,0.021796907843064955,1.2977355312105403,-6528117.877578768,0.0995062577134199,-6528117.77807251,0.0
-0.20944528539604204,0.021359646691930023,3.5179077166207926,7.987791923986526,0.06754868703558745,-0.027807747633213586,1.9929515155362547,-2380785.3913976327,0.7413955198658271,-2380784.6500021126,0.0
-0.5806210925453582,-0.03144900080287467,1.5422340158860046,5.928735294043744,0.0066436178238400145,0.09573148658781733,2.1972438651980575,-318697.7838633735,2.891237613870315,-318694.89262575965,0.0
