,GAMA_ID,ID,RA,DEC,SCORE,type,corrected_stellar_mass,zlens,sigma_lens,zsource,sigma_source,R,dlens,dsource,Z,STELLAR_MASS,z1,sigma1,template1,z2,sigma2,template2,sigma3,sigma4,prob,error
10,272448.0,2541.0,179.41953,1.42309,4.0,PG + ELG,221299998720.0,0.2717644274234772,11.36670207977295,0.8888060450553894,4.819479465484619,1.464757204055786,819.0556940040425,1551.7230385762593,0.27160000801086426,221299998720.0,0.2717644274234772,11.36670207977295,40.0,0.8888060450553894,4.819479465484619,43.0,3.290292501449585,3.290292501449585,0.9999996423721312,41.047550201416016
11,220682.0,1618.0,182.74348,1.59789,4.0,PG + ELG,112999997440.0,0.28891828656196594,9.838969230651855,0.3613660633563995,9.816245079040527,1.786415696144104,855.7938890475714,996.47072859003,0.2888999879360199,112999997440.0,0.28891828656196594,9.838969230651855,40.0,0.3613660633563995,9.816245079040527,47.0,5.494938850402832,5.494938850402832,0.8645688891410828,45.034095764160156
12,220682.0,1618.0,182.74348,1.59789,4.0,PG + ELG,112999997440.0,0.2888886034488678,9.714017868041992,0.361284613609314,9.452859878540039,1.398356795310974,855.7315148546214,996.3248561710132,0.2888999879360199,112999997440.0,0.2888886034488678,9.714017868041992,40.0,0.361284613609314,9.452859878540039,47.0,6.759976863861084,6.759976863861084,0.7100459337234497,43.63288497924805
13,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,PG + ELG,73400000512.0,0.22704437375068665,9.393048286437988,0.6498237252235413,7.239895820617676,2.1221704483032227,716.4341659211938,1378.5027482374978,0.22699999809265137,73400000512.0,0.22704437375068665,9.393048286437988,40.0,0.6498237252235413,7.239895820617676,46.0,3.4115524291992188,3.4115524291992188,0.996205747127533,45.35596466064453
14,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,PG + ELG,73400000512.0,0.2270387411117553,6.293928146362305,0.6498517394065857,6.4098219871521,1.6411417722702026,716.4205861941127,1378.5291908659233,0.22699999809265137,73400000512.0,0.6498517394065857,6.4098219871521,47.0,0.2270387411117553,6.293928146362305,40.0,3.8350911140441895,3.8350911140441895,0.36642855405807495,39.20055389404297
15,62734.0,539.0,213.56206,-0.24168,8.0,PG + ELG,176499998720.0,0.27416789531707764,11.88359546661377,0.5974463224411011,3.756571292877197,1.4813647270202637,824.2876657263043,1326.0213113706118,0.2741999924182892,176499998720.0,0.27416789531707764,11.88359546661377,40.0,0.5974463224411011,3.756571292877197,45.0,2.535885572433472,2.535885572433472,1.0,40.7535400390625
16,513159.0,2123.0,221.91681,-0.9994200000000001,4.0,PG + ELG,86079995904.0,0.28945088386535645,9.708475112915039,0.7014451026916504,3.312683582305908,1.241552472114563,856.9123588679264,1424.4773439052576,0.28940001130104065,86079995904.0,0.28945088386535645,9.708475112915039,40.0,0.7014451026916504,3.312683582305908,44.0,2.6681785583496094,2.6681785583496094,0.9999999403953552,40.63710021972656
17,593219.0,457.0,215.79222000000001,-0.09455,4.0,PG + ELG,270300004352.0,0.4010081887245178,11.679271697998047,0.8600229024887085,3.8478670120239262,1.3714710474014282,1064.4513822640058,1535.6838374365789,0.4011000096797943,270300004352.0,0.4010081887245178,11.679271697998047,40.0,0.8600229024887085,3.8478670120239262,45.0,2.805649518966675,2.805649518966675,1.0,41.26661682128906
18,617569.0,1418.0,212.16078,0.2401,4.0,PG + ELG,199999995904.0,0.31386977434158325,9.380717277526855,0.727821946144104,3.4270968437194824,1.3223259449005127,906.8034108997523,1445.952039968083,0.31380000710487366,199999995904.0,0.31386977434158325,9.380717277526855,40.0,0.727821946144104,3.4270968437194824,43.0,2.5917186737060547,2.5917186737060547,0.9999999403953552,49.87385177612305
19,342310.0,2163.0,215.08101000000002,2.1713400000000003,4.0,PG + ELG,166599999488.0,0.3797509968280792,9.367025375366213,0.6925411820411682,3.493913173675537,1.321237087249756,1028.736699355924,1416.9291046471408,0.3799999952316284,166599999488.0,0.3797509968280792,9.367025375366213,40.0,0.6925411820411682,3.493913173675537,43.0,2.644425630569458,2.644425630569458,0.9999998807907104,47.35982131958008
20,250289.0,2730.0,214.36708,1.99311,28.0,PG + ELG,189400006656.0,0.4012139439582825,8.795989036560059,0.7196155786514282,4.5154995918273935,1.378510355949402,1064.788974686647,1439.410257048191,0.4009000062942505,189400006656.0,0.4012139439582825,8.795989036560059,40.0,0.7196155786514282,4.5154995918273935,47.0,3.275636911392212,3.275636911392212,0.9999518990516664,52.42391586303711
21,323152.0,2967.0,130.54643000000002,1.64325,30.0,PG + ELG,384288132535.9068,0.35328593850135803,7.519263744354247,0.7215898633003235,11.317520141601562,1.5786019563674931,981.8713916743382,1440.9954268947367,0.7215999960899353,827700019200.0,0.7215898633003235,11.317520141601562,47.0,0.35328593850135803,7.519263744354247,40.0,4.763242244720459,4.763242244720459,0.9894577264785768,29.41335868835449
22,323200.0,3430.0,130.73718,1.55961,4.0,PG + ELG,97695897037.86299,0.3498050570487976,6.658331871032715,0.4157901704311371,9.722792625427246,1.732938289642334,975.5015271554197,1088.319920765152,0.415800005197525,121600000000.0,0.4157901704311371,9.722792625427246,47.0,0.3498050570487976,6.658331871032715,40.0,3.8422210216522217,3.8422210216522217,0.9986246824264526,30.939067840576172
23,594552.0,3012.0,220.49692000000002,-0.01709,16.0,PG + ELG,202600005632.0,0.3553548753261566,8.791006088256836,0.35993456840515137,10.176191329956056,1.7024675607681274,985.6343756716768,993.9031772166213,0.35989999771118164,202600005632.0,0.35993456840515137,10.176191329956056,47.0,0.3553548753261566,8.791006088256836,40.0,5.163684844970703,5.163684844970703,0.9635315537452698,29.67083740234375
24,342308.0,501.0,215.06900000000002,2.22428,4.0,PG + ELG,291719655263.69617,0.3281242847442627,5.874611854553223,0.390562891960144,9.589674949645996,1.3187499046325684,934.7072944276456,1047.1108114010399,0.3905999958515167,366099988480.0,0.390562891960144,9.589674949645996,45.0,0.3281242847442627,5.874611854553223,40.0,4.454682350158691,4.454682350158691,0.9990730285644532,44.66462326049805
25,362243.0,171.0,214.01757999999998,2.62049,4.0,PG + ELG,135699996672.0,0.3706425428390503,3.934722900390625,0.7845309376716614,4.188628673553467,1.2021008729934692,1012.9144069694805,1487.900100407033,0.3700999915599823,135699996672.0,0.7845309376716614,4.188628673553467,43.0,0.3706425428390503,3.934722900390625,40.0,3.273205280303955,3.273205280303955,0.10691878944635393,75.08401489257812
26,3575500.0,1906.0,129.23265,-1.57512,26.0,ELG + PG,169696525755.75696,0.23253659904003146,4.330916404724121,0.3651945888996124,8.068477630615233,1.3020358085632324,729.5945038881138,1003.2979867788335,0.365200012922287,320900005888.0,0.3651945888996124,8.068477630615233,42.0,0.23253659904003146,4.330916404724121,43.0,3.3262653350830083,3.3262653350830083,0.9997017383575441,57.59304809570313
27,3897932.0,825.0,130.79007,-0.8879100000000001,4.0,ELG + PG,61355289.57150212,0.0046395729295909405,3.5277910232543945,0.2869845032691956,11.81979274749756,1.3182755708694458,18.742842171016722,851.7217861518841,0.28700000047683716,126700003328.0,0.2869845032691956,11.81979274749756,40.0,0.0046395729295909405,3.5277910232543945,47.0,2.676064968109131,2.676064968109131,1.0,40.911808013916016
28,345595.0,3294.0,130.02208000000002,1.9054099999999998,4.0,ELG + PG,14260824226.015684,0.08408384025096892,3.7349147796630864,0.35989525914192205,7.3161258697509775,1.273699164390564,309.7579803458986,993.8325572496905,0.3594000041484833,146800001024.0,0.35989525914192205,7.3161258697509775,40.0,0.08408384025096892,3.7349147796630864,47.0,2.932336807250977,2.932336807250977,0.999868094921112,71.43119812011719
29,145203.0,1939.0,183.3706,-1.3840700000000001,8.0,ELG + PG,9966521169.800255,0.06927647441625595,5.039492130279541,0.338887482881546,7.433445453643799,1.3904335498809814,259.5377575376944,955.2029013147817,0.33889999985694885,134999998464.0,0.338887482881546,7.433445453643799,40.0,0.06927647441625595,5.039492130279541,46.0,3.624403476715088,3.624403476715088,0.993988275527954,71.33643341064453
30,611334.0,1517.0,184.42766,0.33915,4.0,ELG + PG,52096900405.0312,0.1533661186695099,4.0269556045532235,0.3078350126743317,10.453988075256348,1.2440340518951416,523.2925594688895,894.7229183226787,0.30790001153945923,152299995136.0,0.3078350126743317,10.453988075256348,40.0,0.1533661186695099,4.0269556045532235,46.0,3.237013816833496,3.237013816833496,0.9999997615814208,44.19900512695313
31,165939.0,3378.0,184.10762,-2.84039,4.0,ELG + PG,23.084510681719983,-3.2109198855323484e-06,4.150723457336427,0.3415533602237701,8.505561828613281,1.2290685176849363,-0.013043540149185254,960.2046309283775,0.3418000042438507,125099999232.0,0.3415533602237701,8.505561828613281,42.0,-3.2109198855323484e-06,4.150723457336427,47.0,3.377129316329956,3.377129316329956,0.99995219707489,50.27128219604492
32,184530.0,2250.0,176.70961,-1.43842,4.0,ELG + PG,78261179095.05885,0.15642881393432614,9.673656463623047,0.3906523585319519,10.292731285095217,2.329209089279175,531.9758837655181,1047.2610370108846,0.3903000056743622,303299985408.0,0.3906523585319519,10.292731285095217,40.0,0.15642881393432614,9.673656463623047,45.0,4.153193473815918,4.153193473815918,0.9605602025985718,47.6322135925293
33,262874.0,26.0,221.61067000000003,2.2238900000000004,12.0,ELG + PG,38025348920.128365,0.1946283727884293,4.816656112670898,0.3855178654193878,9.339181900024414,1.4155195951461792,635.3814330649025,1038.5915247476833,0.3855000138282776,101600002048.0,0.3855178654193878,9.339181900024414,40.0,0.1946283727884293,4.816656112670898,47.0,3.4027478694915767,3.4027478694915767,0.9999623298645021,45.55036544799805
34,262874.0,26.0,221.61067000000003,2.2238900000000004,12.0,ELG + ELG,101600002048.0,0.3855810463428497,6.221604347229004,0.8589239716529846,3.421708345413208,1.2169698476791382,1038.6988013332705,1535.04876816321,0.3855000138282776,101600002048.0,0.3855810463428497,6.221604347229004,40.0,0.8589239716529846,3.421708345413208,41.0,2.8116624355316158,2.8116624355316158,0.9991628527641296,65.07320404052734
35,262836.0,1953.0,221.40536,2.31397,4.0,ELG + PG,36389605344.30289,0.14427031576633453,3.8695743083953857,0.418364942073822,10.22627067565918,1.3478573560714722,497.1459571452978,1092.3985649316778,0.41839998960494995,175700000768.0,0.418364942073822,10.22627067565918,42.0,0.14427031576633453,3.8695743083953857,47.0,2.8709077835083012,2.8709077835083012,0.9999998807907104,45.51397323608398
36,544823.0,3091.0,217.08359,-0.87218,4.0,ELG + PG,28423177.40979027,-0.002314425073564053,3.4998161792755127,0.25116270780563354,12.106101989746096,1.3781459331512451,-9.427816348132886,773.0456450189737,0.25110000371932983,191099994112.0,0.25116270780563354,12.106101989746096,40.0,-0.002314425073564053,3.4998161792755127,47.0,2.539510488510132,2.539510488510132,1.0,41.6813850402832
37,343753.0,1072.0,222.02289,2.09729,4.0,ELG + PG,1440719160.674048,0.02517729438841344,3.978317260742188,0.2857232391834259,10.639206886291504,1.3389219045639038,99.26723461412365,849.0564469117413,0.2856999933719635,105400000512.0,0.2857232391834259,10.639206886291504,40.0,0.02517729438841344,3.978317260742188,46.0,2.9712839126586914,2.9712839126586914,0.9999999403953552,41.40449905395508
38,318892.0,985.0,212.77747000000002,1.9696,4.0,ELG + PG,11762753971.267849,0.07145899534225464,4.82208776473999,0.4383212924003601,10.446876525878906,1.5036048889160156,267.04877850031374,1123.238882933938,0.4383000135421753,208099999744.0,0.4383212924003601,10.446876525878906,42.0,0.07145899534225464,4.82208776473999,47.0,3.2070178985595703,3.2070178985595703,0.9999982714653016,44.22132873535156
39,3629152.0,1933.0,135.88863999999998,-0.9748700000000001,26.0,ELG + ELG,212900003840.0,0.4066231548786163,4.3280086517333975,0.7871177792549133,3.6913530826568617,1.2182693481445312,1073.6094960877542,1489.6837996994072,0.4059000015258789,212900003840.0,0.4066231548786163,4.3280086517333975,40.0,0.7871177792549133,3.6913530826568617,40.0,3.0299975872039795,3.0299975872039795,0.7928287386894226,87.77485656738281
40,3891172.0,3056.0,139.22725,-1.54519,16.0,ELG + ELG,85910003712.0,0.3395165801048279,8.936283111572266,0.609051525592804,4.309550285339356,1.461408019065857,956.3858672293254,1338.1887783858308,0.3395000100135803,85910003712.0,0.3395165801048279,8.936283111572266,40.0,0.609051525592804,4.309550285339356,40.0,2.9489028453826904,2.9489028453826904,0.9999913573265076,50.43042755126953
41,3896212.0,1483.0,129.80597,-0.8302200000000001,8.0,ELG + ELG,362099998720.0,0.38068437576293945,9.616504669189453,0.8475534915924072,4.122061252593993,1.4343069791793823,1030.3402204415704,1528.3771389739725,0.3806999921798706,362099998720.0,0.38068437576293945,9.616504669189453,40.0,0.8475534915924072,4.122061252593993,42.0,2.8739044666290283,2.8739044666290283,0.9999988079071044,51.45428466796875
42,296451.0,2635.0,211.85398999999998,1.55536,8.0,ELG + ELG,333400014848.0,0.44453489780426025,9.042179107666016,0.8786750435829163,4.203336715698241,1.4160183668136597,1132.5678293028868,1546.2065547277614,0.44449999928474426,333400014848.0,0.44453489780426025,9.042179107666016,40.0,0.8786750435829163,4.203336715698241,42.0,2.968419551849365,2.968419551849365,0.9999939203262328,49.97542190551758
43,77312.0,2749.0,212.84527999999997,0.02337,8.0,ELG + ELG,126199996416.0,0.3729970455169678,12.457383155822756,0.8049169778823853,4.062300205230713,1.3827390670776367,1017.0348722108188,1501.66511222773,0.37290000915527344,126199996416.0,0.3729970455169678,12.457383155822756,40.0,0.8049169778823853,4.062300205230713,42.0,2.9378645420074463,2.9378645420074463,1.0,38.93510055541992
44,884523.0,3446.0,218.72342000000003,-1.53014,8.0,ELG + ELG,304500015104.0,0.5291037559509277,7.383744239807129,0.6208809018135071,3.604291439056397,1.375560641288757,1247.5998201311966,1350.2691317120673,0.5291000008583069,304500015104.0,0.5291037559509277,7.383744239807129,40.0,0.6208809018135071,3.604291439056397,41.0,2.620234489440918,2.620234489440918,0.9999227523803712,52.83850479125977
45,884523.0,3446.0,218.72342000000003,-1.53014,8.0,ELG + ELG,304500015104.0,0.5290309786796571,6.953076362609862,0.5668296813964844,3.2694187164306636,1.226993203163147,1247.5097917600162,1292.362109821166,0.5291000008583069,304500015104.0,0.5290309786796571,6.953076362609862,40.0,0.5668296813964844,3.2694187164306636,40.0,2.6645777225494385,2.6645777225494385,0.9997732043266296,61.35710144042969
46,78854.0,1377.0,218.86757999999998,0.058289999999999995,4.0,ELG + ELG,91360002048.0,0.343286007642746,5.920869827270508,0.6609829068183899,4.681939601898193,1.3914625644683838,963.4397066107655,1388.90409929115,0.34369999170303345,91360002048.0,0.343286007642746,5.920869827270508,40.0,0.6609829068183899,4.681939601898193,40.0,3.3647615909576416,3.3647615909576416,0.9497814774513244,61.66193008422852
47,508050.0,1905.0,215.57336,-1.7087900000000005,4.0,ELG + ELG,83952898863.19804,0.2047271877527237,3.7135543823242174,0.4165388345718384,5.481457233428955,1.2230722904205322,661.2660261235579,1089.5082496307632,0.4163999855518341,227899998208.0,0.4165388345718384,5.481457233428955,40.0,0.2047271877527237,3.7135543823242174,40.0,3.0362510681152344,3.0362510681152344,0.9833397269248962,51.72885513305664
48,574628.0,1908.0,136.47115,-0.0465,8.0,PG + PG,291651238810.7943,0.2748801112174988,5.455914974212647,0.3043074607849121,12.729042053222654,1.2177592515945437,825.8327011878149,887.5864574646779,0.3043000102043152,336899997696.0,0.3043074607849121,12.729042053222654,45.0,0.2748801112174988,5.455914974212647,47.0,4.480290412902832,4.480290412902832,0.9999920725822448,32.15911102294922
49,3886216.0,1340.0,136.0962,-1.58451,8.0,PG + PG,209699995648.0,0.4041702151298523,8.735891342163086,0.8859135508537292,5.979778289794923,1.3024464845657349,1069.6226263754472,1550.162079850647,0.4041999876499176,209699995648.0,0.4041702151298523,8.735891342163086,45.0,0.8859135508537292,5.979778289794923,45.0,4.591189384460449,4.591189384460449,0.9877343773841858,40.514793395996094
50,518676.0,1158.0,137.46832,2.81481,4.0,PG + PG,99660547711.57777,0.19741642475128174,3.570939779281616,0.2256239205598831,14.57162380218506,1.2028387784957886,642.5862625153754,713.0041839894614,0.225600004196167,122699997184.0,0.2256239205598831,14.57162380218506,45.0,0.19741642475128174,3.570939779281616,47.0,2.9687600135803223,2.9687600135803223,1.0,31.20343589782715
51,138582.0,2828.0,183.14009,-1.827,14.0,PG + PG,147399999488.0,0.3251754939556122,9.727863311767578,0.4326481819152832,4.904556751251222,1.3248893022537231,929.006684139526,1114.6091773191806,0.3253999948501587,147399999488.0,0.3251754939556122,9.727863311767578,44.0,0.4326481819152832,4.904556751251222,47.0,3.7018616199493413,3.7018616199493413,0.9999466538429259,35.33502578735352
52,31427.0,610.0,179.70218,-1.1041299999999998,4.0,PG + PG,187500003328.0,0.3280453979969025,3.928969383239746,0.3317584991455078,12.064910888671875,1.2534250020980835,934.5552726428822,941.682145553732,0.33180001378059387,187500003328.0,0.3317584991455078,12.064910888671875,44.0,0.3280453979969025,3.928969383239746,47.0,3.134586811065674,3.134586811065674,1.0,31.43706130981445
53,238892.0,1924.0,215.56828,1.56082,4.0,PG + PG,175599992832.0,0.3051163554191589,11.378454208374025,0.7162910103797913,3.843106746673584,1.2878119945526123,889.2278212761719,1436.7245565165806,0.30489999055862427,175599992832.0,0.3051163554191589,11.378454208374025,44.0,0.7162910103797913,3.843106746673584,45.0,2.9842140674591064,2.9842140674591064,1.0,37.94549179077149
54,251874.0,2253.0,220.77951000000002,1.9728900000000005,4.0,PG + PG,82929999872.0,0.33900901675224304,9.344691276550293,0.7982330322265625,6.804222106933594,1.311212182044983,955.431563705811,1497.2250901060986,0.33869999647140503,82929999872.0,0.33900901675224304,9.344691276550293,47.0,0.7982330322265625,6.804222106933594,45.0,5.189260959625244,5.189260959625244,0.9713600277900696,36.265525817871094
55,592910.0,1852.0,214.63086,-0.01464,4.0,PG + PG,172999999488.0,0.2634434700012207,12.177196502685547,0.6613672971725464,3.352957963943481,1.2294772863388062,800.7253414274553,1389.2577131033875,0.26330000162124634,172999999488.0,0.2634434700012207,12.177196502685547,44.0,0.6613672971725464,3.352957963943481,45.0,2.7271411418914795,2.7271411418914795,1.0,35.77731704711914
