,GAMA_ID,ID,RA,DEC,SCORE,type,corrected_stellar_mass,zlens,sigma_lens,zsource,sigma_source,R,dlens,dsource,Z,STELLAR_MASS,theta_e,z1,sigma1,template1,z2,sigma2,template2,sigma3,sigma4,prob,error
0,585328.0,3234.0,182.36838,-0.00889,18.0,PG + ELG,134699999232.0,0.20466271042823792,11.430782318115234,0.7887411713600159,3.3716747760772705,1.2233372926712036,661.1026140880804,1490.7976199888435,0.20469999313354487,134699999232.0,1.2992580331104362,0.20466271042823792,11.430782318115234,40.0,0.7887411713600159,3.3716747760772705,43.0,2.7561285495758057,2.7561285495758057,1.0,39.34497833251953
1,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,PG + ELG,73400000512.0,0.22704437375068665,9.393048286437988,0.6498237252235413,7.239895820617676,2.1221704483032227,716.4341659211938,1378.5027482374978,0.2269999980926513,73400000512.0,0.9107635323211736,0.22704437375068665,9.393048286437988,40.0,0.6498237252235413,7.239895820617676,46.0,3.4115524291992188,3.4115524291992188,0.996205747127533,45.35596466064453
2,250289.0,2730.0,214.36708,1.99311,28.0,PG + ELG,189400006656.0,0.4012139439582825,8.795989036560059,0.7196155786514282,4.5154995918273935,1.378510355949402,1064.788974686647,1439.410257048191,0.4009000062942505,189400006656.0,1.100886361753243,0.4012139439582825,8.795989036560059,40.0,0.7196155786514282,4.5154995918273935,47.0,3.275636911392212,3.275636911392212,0.9999518990516664,52.42391586303711
3,323152.0,2967.0,130.54643000000002,1.64325,30.0,PG + ELG,384288132535.9068,0.35328593850135803,7.519263744354247,0.7215898633003235,11.317520141601562,1.5786019563674931,981.8713916743382,1440.9954268947367,0.7215999960899353,827700019200.0,1.7153737096024877,0.7215898633003235,11.317520141601562,47.0,0.35328593850135803,7.519263744354247,40.0,4.763242244720459,4.763242244720459,0.9894577264785768,29.41335868835449
4,544226.0,3212.0,214.42336,-0.8924700000000001,18.0,PG + ELG,73400000512.0,0.2270387411117553,6.293928146362305,0.6498517394065857,6.4098219871521,1.6411417722702026,716.4205861941127,1378.5291908659233,0.2269999980926513,73400000512.0,0.9107635323211736,0.6498517394065857,6.4098219871521,47.0,0.2270387411117553,6.293928146362305,40.0,3.8350911140441895,3.8350911140441895,0.36642855405807495,39.20055389404297
5,3575500.0,1906.0,129.23265,-1.57512,26.0,ELG + PG,169696525755.75696,0.23253659904003146,4.330916404724121,0.3651945888996124,8.068477630615233,1.3020358085632324,729.5945038881138,1003.2979867788335,0.36520001292228704,320900005888.0,1.5013778297363507,0.3651945888996124,8.068477630615233,42.0,0.23253659904003146,4.330916404724121,43.0,3.3262653350830083,3.3262653350830083,0.9997017383575441,57.59304809570313
6,3629152.0,1933.0,135.88863999999998,-0.97487,26.0,ELG + ELG,212900003840.0,0.4066231548786163,4.3280086517333975,0.7871177792549133,3.6913530826568617,1.2182693481445312,1073.6094960877542,1489.6837996994072,0.4059000015258789,212900003840.0,1.1599755527031703,0.4066231548786163,4.3280086517333975,40.0,0.7871177792549133,3.6913530826568617,40.0,3.0299975872039795,3.0299975872039795,0.7928287386894226,87.77485656738281
