,Unnamed: 0_x,Unnamed: 0.1,GAMA_ID,RA,DEC,score,z,magphys_mstar,lambdar_log_mstar,lambdar_mstar,lambdar_log_mstar_error,m_half_re,sigma_star,D_lens,theta_e_pm,theta_e_sis,Unnamed: 0_y,z1,sigma1,template1,z2,sigma2,template2,sigma3,sigma4,R,prob,error,type,type_number,zlens,zsource,sigma_lens,sigma_source,dlens,dsource,corrected_stellar_mass,ID,P1,P3,normalized_score,cnn_probability
0,31,31,585328.0,182.36838,-0.00889,18.0,0.20469999313354487,134699999232.0,11.414567,259756830000.0,0.08229460000000001,203986489812.79596,248.56119039792173,661.1971066619948,1.1814522066029784,0.9938950716940105,88382.0,0.20466271042823792,11.430782318115234,40.0,0.7887411713600159,3.3716747760772705,43.0,2.7561285495758057,2.7561285495758057,1.2233372926712036,1.0,39.34497833251953,PG + ELG,1,0.20466271042823792,0.7887411713600159,11.430782318115234,3.3716747760772705,661.1026140880804,1490.7976199888435,259756830000.0,3234,0.8370000000000001,,0.2571428571428571,0.8370000000000001
1,45,45,544226.0,214.42336,-0.8924700000000001,18.0,0.2269999980926513,73400000512.0,11.285226,192852770000.0,0.11088524,140580484772.48874,228.60644631494762,716.3271760393059,0.8752296979334659,0.7255150067560261,94759.0,0.22704437375068665,9.393048286437988,40.0,0.6498237252235413,7.239895820617676,46.0,3.4115524291992188,3.4115524291992188,2.1221704483032227,0.996205747127533,45.35596466064453,PG + ELG,1,0.22704437375068665,0.6498237252235413,9.393048286437988,7.239895820617676,716.4341659211938,1378.5027482374978,192852770000.0,3212,0.988,,0.2571428571428571,0.988
2,46,46,250289.0,214.36708,1.99311,28.0,0.4009000062942505,189400006656.0,11.668818,466464370000.0,0.100728765,424048743697.42847,293.0069973379242,1064.2738208502703,0.9178676090882971,0.6458593459912724,93879.0,0.4012139439582825,8.795989036560059,40.0,0.7196155786514282,4.5154995918273935,47.0,3.275636911392212,3.275636911392212,1.378510355949402,0.9999518990516664,52.42391586303711,PG + ELG,1,0.4012139439582825,0.7196155786514282,8.795989036560059,4.5154995918273935,1064.788974686647,1439.410257048191,466464370000.0,2730,0.9990000000000001,1.0,0.4,1.0
3,2,2,323152.0,130.54643000000002,1.64325,30.0,0.7215999960899353,827700019200.0,,,,,,1441.0035439709247,,,38855.0,0.7215898633003235,11.317520141601562,47.0,0.35328593850135803,7.519263744354247,40.0,4.763242244720459,4.763242244720459,1.578601956367493,0.9894577264785768,29.41335868835449,PG + ELG,1,0.35328593850135803,0.7215898633003235,7.519263744354247,11.317520141601562,981.8713916743382,1440.9954268947367,,2967,1.0,1.0,0.42857142857142855,1.0
4,5,5,3575500.0,129.23265,-1.57512,26.0,0.36520001292228704,320900005888.0,11.76089,576620400000.0,0.12145566,552720011810.07,310.99262552477484,1003.307618446006,1.2960955190287446,0.762648949432219,57129.0,0.3651945888996124,8.068477630615233,42.0,0.23253659904003146,4.330916404724121,43.0,3.3262653350830083,3.3262653350830083,1.3020358085632324,0.9997017383575441,57.59304809570313,ELG + PG,2,0.23253659904003146,0.3651945888996124,4.330916404724121,8.068477630615233,729.5945038881138,1003.2979867788335,304925137938.5967,1906,0.929,,0.37142857142857144,0.929
5,4,4,3629152.0,135.88863999999998,-0.97487,26.0,0.4059000015258789,212900003840.0,11.630485,427055740000.0,0.11205658,379750530804.103,285.82891606334925,1072.4363604924038,0.8961163943439241,0.6595735576110584,54429.0,0.4066231548786163,4.3280086517333975,40.0,0.7871177792549133,3.691353082656861,40.0,3.0299975872039795,3.0299975872039795,1.2182693481445312,0.7928287386894226,87.77485656738281,PG + PG,4,0.4066231548786163,0.7871177792549133,4.3280086517333975,3.691353082656861,1073.6094960877542,1489.6837996994072,427055740000.0,1933,,0.883,0.37142857142857144,0.883
