,GAMA_ID,ID_x,einstein_radius,einstein_mass,stellar_mass,dark_mass,stellar_plus_dark_mass,stellar_fraction,dark_fraction,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,ID_y,RA_x,DEC_x,score,Unnamed: 0_y,z1,sigma1,template1,z2,sigma2,template2,sigma3,sigma4,R,prob,error,type,type_number,lambdar_log_mstar,lambdar_mstar,lambdar_log_mstar_error,z,zlens,zsource,sigma_lens,sigma_source,dlens,dsource,corrected_stellar_mass,P1,P3,normalized_score,cnn_probability,m_half_re,sigma_star,theta_e_pm,theta_e_sis,KIDS_ID,mag,mag_err,name,num_0,probability,rms,s*p/10,z_max,z_min,zphot,RA_y,DEC_y,Z,Rpetro,DM_100_25_75,SURVEY_CODE,SigErr,GroupID,RankIterCen,SepIterCen,CoSepIterCen,AngSepIterCen,RankBCG,SepBCG,CoSepBCG,AngSepBCG,RankCen,SepCen,CoSepCen,AngSepCen
0,250289,2730,1.5222815451731422,762749867376.0254,504845489992.97577,258702492174.81207,763547982167.7878,0.6611837131173731,0.3388162868826269,17,17,419,2730.0,214.36708,1.99311,28.0,93879.0,0.4012139439582825,8.795989036560059,40.0,0.7196155786514282,4.5154995918273935,47.0,3.275636911392212,3.275636911392212,1.378510355949402,0.9999518990516664,52.42391586303711,PG + ELG,1,11.668818,466464370000.0,0.100728765,0.40089,0.4012139439582825,0.7196155786514282,8.795989036560059,4.5154995918273935,1064.788974686647,1439.410257048191,466464374784.0,0.9990000000000001,1.0,0.4,1.0,424048720000.0,293.0069981823413,0.9178675855193126,0.6458593497138776,,,,,,,,,,,,214.36705913,1.99311093,0.40206236,18.974998,40.954845,1.0,18.001783,304825.0,1.0,0.004346706,2.3306158e-05,1.6628406e-05,1.0,0.004346706,2.3306158e-05,1.6628406e-05,1.0,6.0489607,0.032433305,0.023140416
1,3629152,1933,1.5403471781135185,722802453051.1224,436523784879.4656,291764363679.8283,728288148559.294,0.5993833426275037,0.40061665737249624,31,31,4,1933.0,135.88863999999998,-0.97487,26.0,54429.0,0.4066231548786163,4.3280086517333975,40.0,0.7871177792549133,3.6913530826568617,40.0,3.0299975872039795,3.0299975872039795,1.2182693481445312,0.7928287386894226,87.77485656738281,PG + PG,4,11.630485,427055780000.0,0.11205658,0.4059,0.4066231548786163,0.7871177792549133,4.3280086517333975,3.6913530826568617,1073.6094960877542,1489.6837996994072,427055775744.0,,0.883,0.3714285714285713,0.883,379750580000.0,285.8289227858532,0.8961164526532284,0.6595735886365115,,,,,,,,,,,,135.88863362,-0.97492752,0.4073578,18.996344,40.9888,5.0,78.94025,106991.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.526952,0.06257040000000001,0.044468495999999996
2,138582,2828,1.203266891163765,721100023086.5419,413488438763.6147,318455244428.24506,731943683191.8597,0.5649183786387423,0.43508162136125766,27,27,171,2828.0,183.14009,-1.827,14.0,74160.0,0.3251754939556122,9.727863311767578,44.0,0.4326481819152832,4.904556751251222,47.0,3.7018616199493413,3.7018616199493413,1.3248893022537231,0.9999466538429259,35.33502578735352,ELG + ELG,3,11.56393,366378160000.0,0.12026352,0.32537,0.3251754939556122,0.4326481819152832,9.727863311767578,4.904556751251222,929.0066841395261,1114.6091773191806,366378156032.0,0.975,0.986,0.2,0.986,313548440000.0,273.7815701625801,0.6758860736892519,0.3607810536001795,,,,,,,,,,,,183.13992733,-1.8269830000000002,0.32693827,18.391932,40.4232,1.0,12.75037,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
3,262874,26,0.6980096554149677,125375672112.65561,65235286994.08945,62061279586.560936,127296566580.65039,0.5124669796396966,0.4875330203603033,34,34,329,26.0,221.61067000000003,2.2238900000000004,12.0,139125.0,0.3855810463428497,6.221604347229004,40.0,0.8589239716529846,3.421708345413208,41.0,2.8116624355316158,2.8116624355316158,1.2169698476791382,0.9991628527641296,65.07320404052734,PG + PG,4,11.252039,178664780000.0,0.12878208,0.38552,0.3855810463428497,0.8589239716529846,6.221604347229004,3.421708345413208,1038.6988013332705,1535.0487681632098,178664783872.0,,0.986,0.17142857142857146,0.986,127773670000.0,223.74995018282848,0.5686025219320571,0.4679137698450546,,,,,,,,,,,,221.61069955,2.22389695,0.3865148,19.19102,40.852740000000004,5.0,45.550365,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4,3891172,3056,1.161351220000206,391058269867.95233,217422971407.37314,189408700890.4655,406831672297.8386,0.534429805278777,0.465570194721223,32,32,15,3056.0,139.22725,-1.54519,16.0,60082.0,0.3395165801048279,8.936283111572266,40.0,0.609051525592804,4.309550285339356,40.0,2.9489028453826904,2.9489028453826904,1.461408019065857,0.9999913573265076,50.43042755126953,PG + PG,4,11.42204,264265200000.0,0.11927549,0.33952,0.3395165801048279,0.609051525592804,8.936283111572266,4.309550285339356,956.3858672293254,1338.1887783858308,264265203712.0,0.9059999999999999,0.807,0.2285714285714285,0.9059999999999999,208421570000.0,249.7659519308133,0.7109117313432544,0.5144728175335288,,,,,,,,,,,,139.22717062,-1.54524859,0.34095898,18.95324,40.530353999999996,5.0,50.430428000000006,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
5,544226,3212,0.9640808224533204,133286159284.15771,63849312983.53355,69648663524.26924,133497976507.8028,0.47827925676312877,0.5217207432368711,11,11,316,3212.0,214.42336,-0.8924700000000001,18.0,94759.0,0.22704437375068665,9.393048286437988,40.0,0.6498237252235413,7.239895820617676,46.0,3.4115524291992188,3.4115524291992188,2.1221704483032227,0.996205747127533,45.35596466064453,PG + ELG,1,11.285226,192852750000.0,0.11088524,0.22704,0.22704437375068665,0.6498237252235413,9.393048286437988,7.239895820617676,716.4341659211937,1378.5027482374978,192852754432.0,0.988,,0.2571428571428571,0.988,140580470000.0,228.60644112931496,0.8752296543885133,0.7255149738413441,,,,,,,,,,,,214.42335441,-0.89247615,0.22807588,18.343842000000002,39.5204,5.0,45.355965000000005,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
