galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.00027816125146076787,0.2844928452434726,0.18446698124240662,2.276832634247265,67386927652314.59,0.048702273420258714,0.09617949043389383,-0.722223813177157,-0.023560643163137773,0.000735189554734117,1.816553970602541,-2.8970960087606403e+305,1364.2468881493126,-2.8970960087606403e+305,0.0
0.06661132365832648,0.55356757425957,-0.0017415657349978547,7.111883991909556,26906176391319.855,0.0965078889638258,0.03383518004651764,-0.16160342470693528,-0.002311457919497384,0.2854029512629319,1.8010587009804249,-1e+300,14.157980343610722,-1e+300,0.0
-0.3424298816858583,0.024254418183340287,0.1509437308357604,6.601926342358828,128425714241053.94,0.06404154413864768,0.14562448335379924,-0.7339225719717342,-0.001921847301770585,5.576713806886628e-05,1.8492286403588263,-1e+300,17937.980210547103,-1e+300,0.0
-0.24358615715129125,0.0858323524599621,0.16273423209644622,2.6871087881950446,125505542527091.12,0.026618029654351224,-0.014729117309174877,-0.6367447183724043,-0.02246039671871425,1.2863958819784314,1.9857869825593806,-7.175961613546207e+240,3.662915502818041,-7.175961613546207e+240,0.0
0.004817664188834253,0.24727918278305638,0.14733555937283088,2.058563519034731,34748913312668.906,0.06560215343721783,0.1176746727756937,-0.8346320782826677,-0.038767566462683756,0.2503950605127704,1.8928152483866325,-3.012519059042061e+191,8.66818765980483,-3.012519059042061e+191,0.0
-0.27620218132089586,0.3974313510683394,0.1414844566796249,5.761217943069706,119004978250062.52,0.05758308283403476,-0.006498788719585402,-0.09475900231343293,-0.03219131674237474,0.6128384932228454,1.8983992559351412,-1.0159355129926972e+158,5.9774119227408065,-1.0159355129926972e+158,0.0
0.21799048305842175,0.18956368385452319,0.12193988060581208,2.856495137771491,86041372214484.58,0.03364399215473484,-0.011924208729948716,-0.5560860835661832,-0.05735840750197052,0.1574614794352371,1.9519905610321648,-1.3145299707905072e+101,9.228494357663122,-1.3145299707905072e+101,0.0
-0.0059617109506945876,0.016878860190615935,0.049954452664652524,4.897552211641694,-51055641602291.47,0.0532533375304363,-0.0024636145555277864,-0.6837688631718155,-0.33025072187522697,7684.932008677882,2.0807212478498216,-1e+99,3.252672715956882,-1e+99,0.0
-0.09835257339770867,0.41710951948528396,0.145853143878161,4.194650178498059,-92258175353008.11,0.052736754723857,0.044689143326228115,-0.8294672015913753,1.3413742620043896,0.0011817228319865032,2.2537775342759647,-1e+99,850.6236248845503,-1e+99,0.0
-0.34550018092606116,0.7508100369589403,0.0756419843066739,4.638365309096254,150915768873339.53,0.05923238834008684,-0.010642340620443561,-0.6351139945253239,0.07171318556288542,312.0981907354074,1.8971906937094618,-1e+99,6.556430917707553,-1e+99,0.0
0.11813795067344007,-0.017280343317580382,0.1055039535389796,4.668910316331151,-181171393962131.66,0.10201630808973461,-0.04385496620831533,-0.6224282191382807,0.1641804702803331,0.0007338582502175678,1.7611746369841512,-1e+99,1369.114093023147,-1e+99,0.0
-0.09040018329965435,0.39142984355535426,0.2303131406821391,0.48853737003536946,-223527044263045.62,0.08290562336517784,-0.11706413629044071,-0.5399065855901148,0.9383995112603095,1.1179713090015944,1.8787872467870068,-1e+99,10.206344003234362,-1e+99,0.0
-0.26757314972110496,-0.09726766687567634,0.18695833734010256,5.756280201210659,198698872012106.5,0.04028385164881378,0.05542883721567897,-0.11223292276730584,-0.021640784857809958,38041.94058824674,1.754941133934739,-1e+99,6.767867690862256,-1e+99,0.0
0.11582416931930276,0.3233593182486654,0.14499297993217736,1.4943864475099025,-104278820162087.88,0.026506425339569477,0.139493673402707,-0.4976888748512382,0.9921326264325565,487063.2722897606,1.6365369097378495,-1e+99,5.624172702007295,-1e+99,0.0
-0.37422310079865556,0.05662707050415,0.15357110734202867,4.454424545972013,-118457829013648.2,0.01901118850192396,0.12190211414008638,-0.36570857882000396,2.22707461682629,45537.02756280675,1.9345943510798607,-1e+99,4.622860163093339,-1e+99,0.0
-0.3841771009600282,0.29131962354265684,0.16549878227505066,4.53632513528672,-33415878460670.176,0.037657979663307944,-0.013676851640465684,-0.09106981333601016,0.5583821320917763,1286.5219300595566,2.1002032202496705,-1e+99,3.6738810883009236,-1e+99,0.0
-0.1772378341979593,0.28442681005620263,0.14163688805554925,1.1270566810340186,-2897710999537.591,0.05623165758847625,-0.14895652571359913,-0.33787823598989075,0.8895776717025647,0.18732184795040308,2.036366246282944,-1e+99,8.876928180495462,-1e+99,0.0
-0.42330338104514376,0.5918369393315801,0.17696712209527965,5.0034727820346525,-26084180016924.48,-0.012150206100584704,-0.04086916496095602,-0.5568393939947207,0.012763390031982569,2.696317844747668,1.93471317668156,-1e+99,8.296748107395928,-1e+99,0.0
-0.2939638983938643,0.33386841465309774,0.023636035231552124,2.616836253637975,74028980365911.66,0.018846731035019524,-0.017838793370612727,-0.7105662671916967,1.1141617126666419,968.4871220488105,2.2405365633044316,-1e+99,5.1271880242178005,-1e+99,0.0
-0.16016854582768125,0.31924995074399964,0.09659525504761235,5.167558923398497,-60756151239085.09,0.06235794305798824,-0.12516667669413215,-0.24072656369753825,0.721274011727421,7785.546205469087,1.8121947037608415,-1e+99,2.322827270599966,-1e+99,0.0
0.10043537661759003,-0.3332070142854835,0.08574675664515291,5.9921297471591135,-43823853542624.33,0.011092217582239952,-0.153447545351687,-0.36712095615352064,1.522843596735189,0.13038457203963164,1.9040000176047174,-1e+99,15.23486404839763,-1e+99,0.0
-0.19330303011845018,0.5578281259710106,0.12992026323784037,2.076396693865883,-39564939430239.0,0.04659404173475957,-0.004147594319882547,-0.704241471664795,1.2093673032548393,596938.5684716541,2.0307907587474716,-1e+99,3.5386266241554796,-1e+99,0.0
-0.23707214824733663,-0.07668116576360406,0.08256379344986484,2.4520253858475254,-154125627793744.3,0.08176278428388681,0.12578887747120301,-0.6760981377007464,0.3668116672085293,0.01873688013384662,1.9446380017608438,-1e+99,58.837938193773475,-1e+99,0.0
0.3683971464799486,0.6139223812600554,0.11980514075357267,6.789653334640256,-39515701215968.11,0.04637419594711824,0.07328393127853905,-0.9074552492834497,0.5225621910906738,0.001266623107629438,1.8244109848911643,-1e+99,799.4386658089662,-1e+99,0.0
-0.3664871417217272,-0.09201809086135881,0.19376937975677838,3.0825433446255577,-198783535506790.16,0.0807565825602222,0.04535681821693377,-0.4062274466084205,0.08973071954039669,10288.84602367521,1.8415347057300429,-1e+99,6.258010037618185,-1e+99,0.0
0.3506677159279181,0.4648144222896275,0.053724885199256826,4.074042357678563,-79325947081121.64,0.05117489722038132,0.0012349811079821645,-0.5325038138020608,1.5866837343501785,0.08280801683603313,1.7097456189925921,-1e+99,17.56545489462822,-1e+99,0.0
-0.5482501335910974,0.21365542593353268,0.1194705095489407,3.802280955474788,83245034738876.42,0.05487803608950772,-0.013039558577828746,-0.31186688703155424,0.03664940773476566,41499.97917754702,2.129258047127873,-1e+99,3.8277760516307255,-1e+99,0.0
-0.10782699490138697,0.23709744575713432,0.03630033581481598,4.520675191674501,-49715637297.20215,0.07270657671497471,-0.17704830838422045,-0.7043766989960776,0.9941519142493246,1.3144290337215533e-06,1.7991338480171697,-1e+99,760790.426595536,-1e+99,0.0
-0.13967722897056192,0.0008405016735058279,0.17743747155650993,3.2655824156985247,216365618110711.12,0.045741392640344936,0.11287231223895898,-0.7755249911004731,1.585839241664475,53.73121356127626,1.6424175749569752,-1e+99,5.989708417930869,-1e+99,0.0
-0.3026898160298485,0.0907468581328984,0.15218147293268108,3.521280578271909,-17678677306241.574,0.08628728111825604,0.0337049216954356,-0.16380811240110954,0.7634289337715704,412448.29156881303,1.9892548376822616,-1e+99,3.5733701507777282,-1e+99,0.0
-0.365793447305324,0.3237540505897566,0.12298736589711515,1.70423628282304,-155477266104000.5,0.06209039296414599,-0.024273601802734687,-0.545330690645787,1.8241897244525362,0.0034442152749890654,2.2321659504705806,-1e+99,295.3684334973549,-1e+99,0.0
-0.5059163825479197,0.23622369666809376,0.17817798447584,4.305292500109155,-142204647790234.1,0.024996403909359564,0.06889846288676389,-0.4516505010348289,0.7035011908297029,1.3412981866796243,1.8552856238704678,-1e+99,4.9470147751805795,-1e+99,0.0
-0.16717641923460083,0.16562463472548727,0.13210447317381618,3.6698506474021686,-20988446775353.242,0.025578703834811128,0.003535775073020664,-0.5615951852442621,-0.4250370483539686,0.4317000990038945,1.6639461210705715,-1e+99,4.803218929135556,-1e+99,0.0
-0.30226810823504424,-0.15271207503216883,0.1541261825453296,3.010094661750874,-3910506335201.699,0.026439027046724933,-0.1131357043247442,-0.22149283920072585,0.8550669543943332,9.090070585511437,2.154262352294864,-1e+99,4.6757301328951435,-1e+99,0.0
-0.2787332503953966,0.3608108117392671,0.08698222622998812,1.4704157375967681,261321762968102.56,0.07355413694789292,0.07561501729983293,-0.6843904945712493,0.693225409052035,17872.67574515774,1.5162999153188141,-1e+99,8.213243200098848,-1e+99,0.0
-0.1642017900631233,0.5327972071888115,0.12021458295773292,4.5821409739023675,-96418846485273.52,0.035218015704849115,-0.1045286583604354,-0.23542886139198638,3.0846318036903773,567934.6090635218,1.784130435231265,-1e+99,5.93699438161364,-1e+99,0.0
-0.11327744509342198,0.14505610253885243,0.046295177868335285,3.4347496269608966,117844429237986.0,0.05840203494878529,-0.16517872722034188,-0.3699299418731441,-0.1290525691272001,13.431415941240463,1.8538541940288462,-1.7741365617094937e+62,3.444068550940106,-1.7741365617094937e+62,0.0
-0.07482402417320241,-0.12349859514267386,0.1394746221098675,4.433630160182456,49406804414229.92,0.07591820277308994,-0.004320365791574868,0.047005936345934474,-0.2529715734491286,6.916538544557208,1.6476131492566417,-5.005121511258487e+56,7.027920636212879,-5.005121511258487e+56,0.0
-0.4069112962477718,0.27371213769281866,0.21859776834830863,6.40357383828078,172344148642036.22,0.06645418600650788,-0.13692542825793888,-0.29482869843764836,-0.08208776389693806,8.350186862152888e-05,1.8791028903859253,-1.0641537651550488e+55,11983.173055856963,-1.0641537651550488e+55,0.0
-0.4162944664601854,-0.02534481864296914,0.07372102841831585,4.960220636846959,87029805047879.98,0.030599046341391413,0.04677462083589007,-0.19814257617852143,-0.09120965332238284,0.002562891308015015,1.7504525678280454,-1.985551862575093e+54,394.6143441498735,-1.985551862575093e+54,0.0
-0.6319719217650143,0.3033045039067605,0.1729799188733625,4.852624230949672,1954296797693.311,-0.009682303314890207,0.08940546063364908,-0.605049916983763,-0.13486021885663269,2.2078934459170505e-05,1.586600960003957,-7.95753325637966e+51,45301.89629145626,-7.95753325637966e+51,0.0
-0.25603344772167835,0.13997859520035383,0.048269683425387545,2.6420718223485897,50828057414347.016,0.08158487611747071,-0.11470672307716609,-0.26095148673153495,-0.10058502181798767,3.6201277485545535,1.6038159834765404,-9.680743090219473e+48,5.600407084074854,-9.680743090219473e+48,0.0
-0.3110460848632918,0.01598591599402341,0.007481280435089929,3.474301524929333,156818895691153.1,0.05383233745649276,-0.07907127462944619,-0.8983668143215469,-0.120314832436062,38.058645536155886,2.362672890020494,-8.05815112285664e+47,8.835794546192759,-8.05815112285664e+47,0.0
-0.4107486275773252,0.2591621148282258,0.09690127381520462,4.227255528430469,33367260223682.332,0.11160203973594748,0.1284714990195347,-0.4209503573633169,-0.14828790789114288,3.5773308929055105e-05,2.0306296645418076,-1.6246499554118806e+39,27960.978943168386,-1.6246499554118806e+39,0.0
-0.4186644197378815,0.5596994713153057,0.06538420858736799,1.8019342702568006,26227194601489.344,0.03697731056786255,-0.12394546903321055,-0.22330166985095876,-0.14679655452564278,0.013465977264361476,2.0610013330488015,-8.181253585125909e+37,80.75891247523526,-8.181253585125909e+37,0.0
-0.008806217410018496,0.09297714270320086,-0.01571808693090046,6.8612085192506065,21248053152862.582,0.0675405831959665,-0.002584714742543733,-0.1583487767737628,-0.1522124328409039,0.0010402986219633973,1.9081405009317336,-9.709264533104154e+36,968.1719319034796,-9.709264533104154e+36,0.0
