galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_sersic_index,galaxies_source_bulge_intensity,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,galaxies_lens_bulge_mass_to_light_ratio,galaxies_lens_dark_mass_at_200,galaxies_lens_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.12447041472442849,0.3121088156070938,0.3052156521385213,5.863157633307842,0.08990780612672983,-3.5700126979575133,-1.1065296239432534,7.202829346808565,0.8221792354443683,232597149.9242738,2.046435358472362,-5415.814925344477,6.075152524639543,-5409.7397728198375,0.0
-0.0981976635576271,0.1702621508230652,0.37588901378348916,4.593361153852743,0.12543619075025636,2.772590117294833,-1.8719870118161537,2.494944893124366,0.009729596023034219,691181490154639.0,2.0623461344459115,-5302.968192878522,108.16776470024284,-5194.80042817828,0.0
-0.19557501695391236,-0.004349469272571432,0.4013322965319386,2.5391783309473928,0.14981580734185518,0.8547814417785191,-1.4340123265620164,10.10146115128986,0.00067250579227681,273799097813.8103,1.8782422856167647,-4839.681747196227,1495.1756120317987,-3344.506135164428,0.0
0.19180633515637657,0.10901067771197104,0.3034720569118809,5.077909452537623,0.09831932297562938,4.170488286859566,0.9269199318271857,5.7953124186460006,1.646775615364804e-05,100689738523.40155,1.8928597199213382,-3267.005485391487,60729.84791362835,57462.842428236865,0.0
0.20191657255424744,0.5636657035267412,0.3242007831866073,4.8311471362135485,0.026081174974387396,0.5815107007461344,-5.104138485971153,1.442511294034467,0.00010217302718798147,224221702424923.47,2.013756723872137,-3048.7848831174583,9793.490431582706,6744.705548465248,0.0
-0.22858413514540565,0.014048704908169451,0.2895657831007445,4.876603203808767,0.08340627976210503,-1.9162779032706247,-4.694741889807979,1.03243865652126,1.1104301696872587e-05,1889536970056.88,2.0260843551635315,-2843.0169176021905,90058.70207051131,87215.68515290912,0.0
-0.04350821144701293,-0.12171810943000422,0.28217434389597756,4.880622261425215,0.06374396263813745,-2.834598071427425,-5.815418128251559,8.013206388291946,0.0005049933290273402,6258008692.512929,1.9179443396781397,-2516.5999537696994,1984.9929618199442,-531.6069919497552,0.0
-0.3070319152753151,0.48210913645682973,0.2855363125241077,5.364929459172171,0.00568872461817856,8.174874771503562,2.0744936359795325,3.125792236153451,1.8871475677293252e-05,511998452.15626335,1.9285567178126841,-2453.447074866363,52997.40703499954,50543.95996013317,0.0
0.07540660929967052,0.3591814976142745,0.24630448080668021,5.542248809210827,0.052432566006372194,-0.9853267931440632,-0.774770375151276,5.020163197275054,0.011962755961953404,479271988058781.7,1.8870730049027578,-2397.7518011439374,86.11808248215183,-2311.6337186617857,0.0
-0.1710365127626956,0.38701593999127193,0.2927514739078651,5.079122298579481,0.052610948913305464,2.177736850518319,3.9395460040399346,2.892045800339808,8.297588309975944e-06,1455041300.3409681,1.868205717977375,-2363.642330916891,120520.43491802411,118156.79258710722,0.0
-0.18760139091093408,0.02759742674425239,0.31791368232507367,3.8449192641184053,0.02377600193815138,2.4820500339027762,4.864899647588717,3.4539947489300036,0.0001515218239753756,118630290973683.19,2.003583785892054,-2350.1418398890246,6603.309255381045,4253.16741549202,0.0
0.21583261721672348,0.15298357054908868,0.38377210959565483,3.8019909260092715,0.018606840832262342,-1.2347664343570472,-0.7626293169452674,4.563539487058568,0.0017581600984067395,1198167141.0954292,1.72393967772165,-2344.9238741466916,574.1035026152832,-1770.8203715314085,0.0
-0.4229921321721456,0.12264365218429205,0.23818825024093726,6.64206656447819,0.09865962496900059,-4.577959632533893,-1.3258017665894313,6.101903812950993,0.11395446078156064,352307298751.35895,1.7655286612357617,-2332.2771085614977,15.015784114085209,-2317.2613244474123,0.0
0.17614612016203623,0.3262437163068186,0.21677619628830386,7.11461544330578,0.1275193219287899,1.9162071576167745,-1.3435927841328874,5.770993994326077,0.00012310327396905797,25589047542.584732,1.6803297289115864,-2269.3346732852897,8130.214492647642,5860.8798193623525,0.0
