galaxies_lens_dark_centre_0,galaxies_lens_dark_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.06009438877866007,-0.06841088822865492,418073729681953.2,845809.3760209543,1.6807869652271359,0.5571141914010767,1.0369367263968403,1.795710289465077,-3.9214089328625594e+17,1.0536731292007535,-3.9214089328625594e+17,0.0
-0.13129967266768705,0.004091155946377629,24679419021523.062,593824.8238348238,0.6487305455718043,2.1112739582259312,-0.41789042060982773,2.3024464565949914,-9.779161829329269e+16,1.1762102282032356,-9.779161829329269e+16,0.0
-0.021239449221720403,0.053514985623913915,7261073304669.239,346657.8969280872,0.9996940887266554,-0.49315834017264937,-0.46131566360994647,1.592801607500856,-9.106411861733507e+16,0.1752737353693064,-9.106411861733507e+16,0.0
0.05551773654971771,0.02004095345619917,27520053243070.742,236193.2040430287,1.813452665348283,1.568516112338001,0.7534440754033032,2.6897536722539384,-3.0373428043207508e+16,1.1231929477085005,-3.0373428043207508e+16,0.0
-0.15487708961711866,0.2530353586759582,224077920086.64438,949275.5644651722,0.9157786471256479,4.833666839355773,1.4538875288492221,2.9399033523131806,-2.262698120643757e+16,4.443997990114769,-2.2626981206437564e+16,0.0
0.08523066182106376,0.14089232279098846,1892872562498.0554,663620.4705266781,0.6542783955386665,-1.905410668177241,3.7732005629089436,2.6552612703507155,-1.892706188521184e+16,1.661011189131928,-1.892706188521184e+16,0.0
0.15148722917970237,0.17322850984378885,14275464136388.39,546933.6475403393,0.9186127540100114,2.559017917823825,-3.3003460122745123,2.832687949668967,-1.2818840367134326e+16,2.6895937449511034,-1.2818840367134324e+16,0.0
-0.17189870826352796,0.02535188179679678,5877453387975.994,315851.1303459941,0.868303445145105,1.3617689731650255,-3.0072963768878127,2.494281561414888,-8492381409302278.0,1.5828373784361045,-8492381409302276.0,0.0
-0.15013352608410746,-0.06163011558223972,182077598144725.88,293332.4698535976,0.05452121438421509,-1.3018179899191065,3.314723636363219,2.881775455850033,-7909377085386684.0,3.1189781159598104,-7909377085386681.0,0.0
0.0533432299033408,-0.13501272029239117,164036683.564123,861648.8268309545,1.2470911498335266,2.767828035515061,-0.27645401458192786,1.1187425242470472,-7481652662714398.0,1.1057946531861815,-7481652662714397.0,0.0
-0.06732653316629607,-0.011107905052503518,7800780886.883689,699610.8924454841,1.6549765877291547,-4.916365251536962,-2.402279884654642,2.982837854175978,-6277322827786025.0,0.8187211661279832,-6277322827786024.0,0.0
0.09872923565210111,-0.13837479676630282,5165487506.8845415,461062.5877536026,1.8387339291063793,-0.6512545983959397,4.188412328940053,2.731223267379219,-6190646338194902.0,2.4597309589557623,-6190646338194900.0,0.0
0.22493560027394294,0.011678142631471471,16832387972.894419,50095.003627547354,1.2288779741956415,1.0733000547357028,0.5155780765362037,2.6175577735275,-2283019693774729.5,2.5783621739339884,-2283019693774727.0,0.0
0.10845562796231353,-0.029015354264644425,1020986280158.8191,782395.3380126859,0.9708276477263396,-0.3103010301214768,4.7912709730514,1.912074789815368,-1680169043014824.8,0.6486146482392359,-1680169043014824.0,0.0
-0.039347540960227655,0.05398041521336465,295873136487.2542,557438.2266751017,0.6083116203815431,4.867436392846585,-2.1701445604544958,2.2138175861549674,-1510017582531348.2,0.59893394479516,-1510017582531347.8,0.0
-0.004341886080916034,-0.10525610729388302,12518752636561.986,157532.7437609032,0.13501694229172478,2.0161457871824062,-0.6133969929939447,0.7517221014820776,-1007847087162358.2,2.0835558922352386,-1007847087162356.1,0.0
-0.002771295691251011,-0.03813001202652369,2276782403994.3604,50746.689241799795,0.8326211702448023,-1.3033814091173257,-0.15539699064561852,1.4825359485898604,-837090496175834.4,0.17398340559090003,-837090496175834.2,0.0
0.09375199622221267,0.28560241416897253,1479454962.442843,175654.3580930876,1.040910889210872,4.545670120473272,-2.4516101442863194,2.912860188208738,-617559431611443.0,4.5197893006324525,-617559431611438.5,0.0
-0.08876368555034231,0.010520573975781643,2497768515136.1636,94704.01408742342,1.4745819460953578,2.296073462610197,-3.183087988308219,2.4816471478551296,-262128188554646.5,0.6781305498764918,-262128188554645.8,0.0
-0.09593467641506939,0.015281211229738507,5507976081851.111,563592.3048834624,1.0691586023497586,-1.6230781755321866,-1.5990609359520347,0.45769793077517573,-241478041757664.1,0.4718878132004825,-241478041757663.62,0.0
-0.0064054710969588344,-0.13748023312404958,29292622987374.95,493849.0762003431,1.0025382091759474,-4.3216461660144025,-1.2154519670367545,1.6511864990246248,-216570279034054.34,0.9558996864720484,-216570279034053.38,0.0
0.028192218057364656,0.04191065307316733,10788728353701.906,141731.07555458244,1.4930654642793337,-2.1074283049738884,0.23688415427049136,1.024327323425003,-197008823089865.8,0.4325009601096804,-197008823089865.38,0.0
0.061508931061804994,-0.018904553696703158,320149103376049.0,41834.26027444043,1.859109721896407,0.2148452661386182,-3.5369425629317455,2.6887828889432583,-162826741656668.12,1.2768286706946381,-162826741656666.84,0.0
0.22882528823780868,-0.1178858957070312,232580551.78488484,32160.847018097425,0.7049161400312125,-1.2833783388127062,1.8138913200429077,1.475940509868224,-140824253628418.6,3.548952618763605,-140824253628415.03,0.0
0.11894422168781603,0.1335668752273848,64091251770371.7,109283.44889620788,1.2195285762524566,-2.719051252417679,3.2239882002222373,2.2881375780654016,-125261014751494.4,1.6362444286850806,-125261014751492.77,0.0
-0.08051047360196263,-0.09761139223235249,199538685871.53192,41974.694994063604,0.5850314975801088,4.4204735002289866,1.0806540579118646,2.4725163909064243,-46563565199451.07,1.21487924535791,-46563565199449.85,0.0
0.16032372446712023,0.03915290606145896,29381563805467.47,7592.684808192237,0.5109716304732553,-0.8985711849992493,-1.2250486485759748,2.5821383248833145,-41412825001285.01,1.9114109569085014,-41412825001283.09,0.0
0.10274768555175776,-0.025902558536726572,43341564644838.82,11891.502641410374,0.561715145537404,-0.2827169884591214,0.7672203236637829,0.9997202351316521,-39880279649534.38,1.0163224563044224,-39880279649533.37,0.0
0.01891139715536504,-0.06006418160244146,920627811343.6005,132633.28822499403,1.0601751626313132,2.9804276474730766,4.263529503453757,1.88749986724447,-21407901864131.758,0.19859627681835842,-21407901864131.56,0.0
-0.04526465428664198,0.0877371375001466,3934733745.4323025,36639.324684361156,0.509397166387109,-0.9496740579133274,2.5795237497964987,0.7201008901899281,-16048397686915.002,1.0398873529189407,-16048397686913.963,0.0
0.21127950582571148,-0.016037093952138603,454262634113.9899,8660.440020545782,0.8442072385142713,-0.07828276328270078,-3.8440551885613026,2.9519487649548806,-7306735571476.672,2.33635062394194,-7306735571474.336,0.0
0.00437383493893353,-0.0393845154309492,55176027082025.45,23822.195249450167,0.7416818972365042,-1.4350619108145324,3.8723582494565267,2.2250043946026468,-6659566018633.756,0.2698687885634296,-6659566018633.486,0.0
0.2591722203989987,0.013430673941300108,1384075920486.3762,52466.54014490234,0.4656496134329363,-2.1340195477554547,2.864601483608312,0.9749729052618354,-5579067725982.245,4.0090510417648595,-5579067725978.236,0.0
