galaxies_lens_dark_centre_0,galaxies_lens_dark_centre_1,galaxies_lens_dark_mass_at_200,galaxies_source_bulge_intensity,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
0.04802192260837974,-0.06962230463583399,197901445998650.62,735232.8402193913,1.183844369662622,1.0753394652507637,-1.3211945775595502,2.3353979726271246,-2.4923256529895766e+17,0.6159744401158439,-2.4923256529895766e+17,0.0
0.010436566000096825,0.17926559775728576,36839613878811.62,495113.4642013071,1.4248749833720513,1.26144587661026,1.9838457071722848,2.0333286889678726,-3.8576809568715736e+16,2.4216213471635055,-3.8576809568715736e+16,0.0
-0.03604629907867781,0.016146555826728887,99593748896377.67,776788.8578898053,1.167898231564285,-2.44242863274199,-0.6627059740484249,1.6334696050356912,-2.7488239759751572e+16,0.310657161850296,-2.7488239759751572e+16,0.0
-0.12505360529534204,0.05730160051593564,153417719685413.16,463413.83458022034,0.7739281758570015,1.0559517955989755,2.6699383531344525,2.3097849055255915,-2.2305082877016304e+16,0.9708796333499684,-2.2305082877016304e+16,0.0
-0.06574328137598305,0.0040576967681642175,366908087628113.2,316144.7891235202,0.9954752567537413,-3.093590648873467,-1.0085609489188787,2.6799656442383513,-9271099184413932.0,0.2578781536604856,-9271099184413932.0,0.0
0.01092644081223581,-0.018001022380875514,104233245267853.11,633992.872447581,1.1504294773913635,0.7962764445928485,-4.27092927680034,2.213678761728395,-3168415513438911.0,0.2282652770163859,-3168415513438911.0,0.0
-0.03512064598415408,-0.12586779041492802,589521044075950.0,70685.70510132473,0.6966591303627689,-1.0837350404784294,-1.1496767589951906,2.0866108573889295,-2261604944544651.0,0.9338577573930041,-2261604944544650.0,0.0
0.006703420624334906,-0.035145241379286325,145145677042035.4,164053.68449632576,0.8436762850009583,-1.9162036519009895,2.943896912887655,2.695887257985608,-2102590689236823.0,0.06596272773857638,-2102590689236823.0,0.0
0.062200380615437575,0.0455553141505851,416227572998602.8,103858.23013468868,0.19718723704413943,2.3756737476125043,2.25994443402051,2.661052397982056,-1134118330754433.0,1.4940550003439648,-1134118330754431.5,0.0
-0.17588560478113688,0.04904129891797046,953790159682457.2,123655.22416787928,0.19093267843389106,1.1363913069143567,0.5839097526268429,0.9654359916573038,-792447447146378.0,2.8862107666222423,-792447447146375.1,0.0
0.13922067442535244,-0.1752750875033438,232131605279668.28,42797.80558038111,0.5592135827157434,-2.26546315157349,0.8200687992006763,2.8955429498066025,-600548513755849.4,2.7613523199222083,-600548513755846.6,0.0
-0.0467229682214485,0.02988547097748556,481555740439817.0,40454.109891075954,0.9250476799364217,0.3650305951513513,0.8786670829077021,1.0553412030142253,-537490179446779.75,0.16157328087329137,-537490179446779.56,0.0
0.11860048123242212,0.10702104327035168,772208843128470.6,232982.0554669922,0.7580268475084104,3.4353188162806543,3.070952633526355,2.3264395866977248,-448841613973640.0,1.3095638575938342,-448841613973638.7,0.0
0.06910354291803494,0.20151012162030515,161206128035435.47,442062.81513810233,1.0805523612259658,-4.691162318631058,-0.06632432299785052,1.971269715433251,-419985566724968.4,2.385024191370531,-419985566724966.0,0.0
0.009142325189191015,-0.012376632556867533,226945574232991.6,45863.816048537265,1.0009706042726856,2.316719786092426,-2.1086441448975735,2.9829313160793745,-320276343043329.0,0.056493780318509185,-320276343043328.94,0.0
-0.12164329891504913,-0.0828456956969601,668987872207970.1,28496.113283687497,0.428573874341832,-0.4085415001654171,-2.489555169627141,2.6899017680137614,-189342510331581.47,1.5989439316066343,-189342510331579.88,0.0
0.11885295449910743,0.11084105224289473,405533917787576.9,109185.2248549887,0.34928817933440004,-3.6555300096681442,-3.6685603435699523,2.999368684114832,-179006597960556.53,2.038011240536256,-179006597960554.5,0.0
0.014763773662399785,0.005414502032656698,794294116336717.1,72428.24849385775,0.7441302145075401,-1.7503288003102826,1.9456045283138836,1.5355293539540582,-102054961969600.67,0.05473878052531985,-102054961969600.61,0.0
0.18083119372070286,-0.10580628050775998,101180510672089.86,89148.6387333063,1.1852008693408478,2.0922232901673112,-3.3189578543306486,2.0238452615713047,-79425187259255.55,2.4553042269853447,-79425187259253.1,0.0
-0.06677156396299185,0.024623893406203468,275351692605813.97,156274.75647696908,0.7475297237796542,2.6798962342847554,-3.294415015820383,1.8546833976542587,-63716411516911.87,0.2933640323193845,-63716411516911.57,0.0
0.1261346518190349,0.08307537343220453,372562306979048.25,434131.14542044397,0.6051774599501427,1.3161131421046237,-3.600190313104,1.2784060291043513,-52433234633106.49,1.3267361303633847,-52433234633105.164,0.0
