galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_effective_radius,galaxies_lens_bulge_intensity,galaxies_source_bulge_intensity,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_effective_radius,log_likelihood,log_prior,log_posterior,weights
-0.014775778602355613,0.19616295184210392,4.109571277854973,-0.09126476181224429,-0.1391563354480962,4.964523422757292,0.2207127577268866,774308.8728587949,0.011561245060009065,-0.11437522463316516,0.480943883275762,-2.7753115770562413,1.09243452761981,0.5594923994875516,-25114818671376.465,5.833169785100352,-25114818671370.633,0.0
0.15294045268163076,-0.1041497051094914,5.358159924274091,-0.14892142139578715,0.025454816798850755,7.175638430696457,0.2499863034836308,587633.148143264,-0.05441669139787235,-0.12035788971173211,1.063947221028098,2.4557280497124756,-2.521751795901972,1.0636878679689032,-6229067184464.085,6.874193605370551,-6229067184457.211,0.0
-0.2195902250415707,-0.2018879313109286,5.2208992846860625,-0.06658930397789958,-0.1660627718396428,4.302712582091897,-0.07805761437529185,40736.01811628365,-0.11137998427183574,-0.09831521043187587,0.9576043008369733,1.557101566300254,-0.3201637435354461,1.1858289295396398,-5383212439118.908,5.732051388479144,-5383212439113.176,0.0
-0.10944331082182412,0.18062919164292296,3.9537894832939435,-0.11636389517826362,-0.1642038530839789,1.3138703706809607,0.07562610475981908,53548.62503262249,-0.03938596693263404,-0.047926296890318194,0.41095340374818057,-2.926366757012281,2.8769009731513693,2.911519974012855,-4735407756887.898,4.901800932115618,-4735407756882.997,0.0
-0.022104894266118197,-0.39942069236479333,3.122991638432466,-0.027515451729366244,-0.0598785968391872,2.884970888853656,0.0576387885832332,78550.21489240525,-0.005410403576825054,-0.1295250029090289,0.5943409245922301,-0.3922449070729077,-2.4530852753213424,0.7791293258570495,-2199725385474.673,6.276598375984779,-2199725385468.3965,0.0
-0.24984787371985126,-0.07844562164761557,2.4083265800290503,-0.11188820821579269,-0.1516054229741817,2.9543539254278697,0.10599273097954329,36584.998311411444,0.013803397641520943,-0.09026379625121783,0.7756350348156674,2.576660091878134,-0.09434568239951213,1.5580363308429548,-2174194982711.0786,5.049451665178238,-2174194982706.029,0.0
-0.14999242219404774,-0.13257612630045026,5.206845614569195,-0.06803069747412885,-0.06446204064561743,3.003106828879511,0.1270218851038722,15197.127209969905,-0.036799815157513543,-0.07441225930535154,0.42761137583282205,-1.562102759636368,-2.8964252670443176,2.2617458319509223,-439280468364.16675,3.8932866029249085,-439280468360.27344,0.0
0.17166305308919036,0.2587455918657553,3.050456164100054,-0.0786708769490843,-0.10946616047547938,6.762931377045327,0.20867841853302138,6766.312899151664,-0.08768982518064793,-0.07379633330640877,0.6921493871303868,-1.8451966656001404,0.21305451536074926,1.3035505169662276,-114848160457.7067,3.0708665887631397,-114848160454.63583,0.0
0.0646817329744836,0.24188502379620708,4.013147345299819,-0.016229815426920605,-0.15159147127691264,4.716703111069893,0.17424492531715008,129608.11865999768,-0.10282275813794348,-0.06188986031787863,0.5350497621351287,2.229011559874892,-0.3285834050009768,0.1664568523909027,-93834772836.43727,4.40503829374722,-93834772832.03223,0.0
0.5266795601609354,0.0071075556648430085,2.865708397022886,-0.06440896590948261,-0.07537981358263293,1.9029081151244014,0.10097161467707909,20835.657741469735,-0.07323815670168544,-0.18309300164552836,1.0807754558039044,-2.3412188126054003,0.799085344392684,0.6650839527542571,-41918839407.932274,5.73560685183538,-41918839402.19667,0.0
-0.09096970501912233,0.09908496325707064,3.343992645343302,-0.08693263904181038,-0.18046674894171438,6.5108989766629985,0.010595499143990175,13089.52398900241,-0.08377748474873895,-0.12028721136523961,0.800330806003066,-0.06480597952733191,-2.6631964167207274,0.8550537321509903,-40854754374.29919,4.08652704573475,-40854754370.21266,0.0
0.18691770262285143,0.15595874214005928,0.7898869204469734,-0.08202118497178314,-0.07705367775555273,4.721653095756024,-0.06166099401171471,23565.68256362438,-0.1038517291060192,-0.11190308333919399,1.228597176850753,-2.522785345260992,-2.445988959425048,1.224754839859961,-28508714652.245148,4.25169420793242,-28508714647.993454,0.0
0.6032059193116365,0.3888544107303678,4.407832580764936,-0.06298772102827432,-0.035116267901883325,4.558796679055392,0.06484438985258259,1906.0046419191635,-0.10178702099128865,-0.10253216615779785,1.5445314234040588,-1.7454869375416193,0.9391205127513382,2.645197111998363,-27721617001.45742,8.260808781087249,-27721616993.196613,0.0
-0.21609848456966835,-0.02490176356916262,3.653716778308511,-0.06821147402572918,-0.09742792546239007,2.447903557786243,0.21883276452646527,2531.194746928269,-0.04243181549411802,-0.06544775765425595,1.0406294582556463,0.9531950675135858,1.916903577247365,0.6514980928158209,-1323185384.3450956,2.130448844809753,-1323185382.2146468,0.0
-0.1457651346094769,0.28129457419374615,1.9163401378450857,-0.03834851310801395,-0.061428819922060215,1.2865806063761775,0.034251005697310585,913.7040019575019,-0.02649788028331934,-0.03640681816358349,1.1072864088751386,-0.8387529751464262,0.6489060521490857,0.6320544827246052,-897077754.2266076,3.7002726958860093,-897077750.5263349,0.0
-0.0883846975096137,-0.02918991635640824,5.696513264155203,-0.13416261572584837,0.0005505333062561235,1.6050764845142238,0.07394937948782986,242.56599007771658,-0.13405674150487612,-0.016805681999875276,0.5760565551762811,0.2073831692179402,-1.5752511282939996,2.5161202846519015,-642980622.1161896,5.208037196633852,-642980616.9081525,0.0
0.18727748950068676,-0.020772916765220896,3.4864320259289086,-0.03964699873988388,-0.047441754863826686,1.0957772524456058,-0.024315705014522945,328.5715897405656,-0.10276484992554068,-0.15150417707727867,0.6283643688377136,-1.4433964558646977,0.3001299965214277,1.1760970087036204,-305040642.6710106,3.907872501155738,-305040638.7631381,0.0
-0.17765223728360877,0.12072448527165136,3.582009631231046,-0.1563582923328951,-0.1004697122941561,1.01787567945129,0.2092192408027715,1390.1703522222501,-0.019572788656819884,-0.01803850592466033,1.3111044294621557,1.584850705319388,2.1182098841987296,1.0583549662983682,-252500379.2453547,4.614981884466394,-252500374.63037282,0.0
0.1689743609793805,0.21472915792092742,1.0534028751959106,-0.07325253344045378,-0.03639768349163571,3.030942359432342,0.03232638934377455,158.65002908848675,-0.15204609708921618,0.02086275464003351,0.5643473640439329,-2.5170567367734606,0.40178639364326374,2.6358924993275425,-144873088.09372926,6.417452957373966,-144873081.6762763,0.0
0.0013177068734156507,0.11917697441293293,2.668135416902351,-0.0533008185159861,-0.042913314246109786,2.0129602430546982,0.08490288456992075,127.59800537199771,-0.06282619661247876,-0.08451493934478271,0.7947390906189223,-2.047097172049549,-1.64694131641637,2.917126997120304,-104029262.85815306,1.1531620622307093,-104029261.704991,0.0
0.7012553199669047,-0.3296374400652396,4.900153535499847,-0.026533368746375345,-0.06712754171200701,3.3213801075975247,0.11147500027961804,19702.13670902115,-0.10497635684802134,-0.0627091310027848,0.8757788475644221,0.9937188936969608,-0.03993502847217556,0.051365160956137856,-36430177.92837872,8.854216400685646,-36430169.07416232,0.0
0.22443874035423259,0.05868554193840854,3.995075418485025,-0.0524362805860094,-0.0886693294246361,5.8681936753888095,0.011434715859185166,103.42420976152196,0.06275525982217421,-0.11554289066843297,0.8882784909742798,1.8596494329513078,-1.9513975016186451,1.6888485620674203,-13782642.349530477,6.595829149618888,-13782635.753701327,0.0
0.057795460044114906,0.17216619176305284,0.7171507892450624,-0.11901076894520661,-0.07263260723154535,5.050301543696904,-0.14920314547174793,45.82332523280364,-0.0950210150814608,-0.1466925588527498,1.0976021173893136,-1.061726980076306,-2.6683846585737037,2.5889949720574768,-7582947.387780607,6.615188893585921,-7582940.772591713,0.0
-0.06488001499640722,0.15628996935531167,5.818963247950052,-0.04500192570156399,-0.18559831386083886,5.51444521182473,0.11754115079520826,41.83955462075944,-0.08020889861697253,-0.10466195669139945,1.505464084650824,1.7197348551905645,-1.3322445527252942,1.9031698307739533,-5330547.007735978,6.09799836030228,-5330540.909737618,0.0
-0.4414300813726517,-0.15798371644414935,4.540142001955808,-0.05205718709674397,-0.05622953884076336,0.7061016386350012,0.1811862159069602,109.08088492524556,2.4308469906031416e-05,-0.07990182335001912,1.5831645469357816,-2.154360375039527,-0.43971030355413143,0.8854719550393992,-2687932.088514843,7.888231937112593,-2687924.2002829057,0.0
0.06504806895173787,-0.3917370816088579,2.724338906361395,-0.06389400669291512,-0.07564805961975112,3.313922233131523,0.1538949733817806,12.013789617018054,-0.08353660386496048,-0.06042942308467482,0.9711938951994336,-2.324172038759462,-1.9766406423791942,2.770893184046438,-557227.8132475567,3.0251459661954923,-557224.7881015905,0.0
-0.12664471467085803,-0.12862525211741602,1.366775270793783,-0.16140087709097248,-0.10985952861166348,1.917410730571023,0.38701785022026547,18.322488084106368,-0.07092948401797769,-0.11517961986646164,0.7005416591270075,-1.5973604437848845,1.209314099017516,0.9500557675171118,-464998.6309551875,8.134690086781838,-464990.4962651007,0.0
-0.021497369236603905,0.21703161823497474,4.609017573699477,-0.04969912604353543,-0.07039644563202642,3.5992711009967575,0.12384040876955742,5.0659491000160015,0.063731855341869,-0.0419912083266851,1.1794423834406753,-0.021156142719545912,-0.9126107860295822,1.78717759924323,-376781.9955706835,6.182839086555568,-376775.81273159693,0.0
-0.5067200135324482,0.11624905223442278,4.288007226901833,-0.1304442942704194,0.009597098388428968,9.249865926085276,0.1981860604194502,13.20786675511811,-0.018272738562836746,-0.09266750259872315,0.5232173491217936,0.8644536506385947,2.7845401950048316,1.6912215641293271,-374884.43964681565,10.78206877245938,-374873.6575780432,0.0
0.08310287708137536,0.22814221421688657,3.6434416039075725,-0.09072210424866818,-0.07083027333022118,4.995782822424665,0.11481062224062344,2822.565935943226,-0.06963258025466218,-0.13220879309086675,1.0960270892635107,2.338749940894428,1.9866406486119725,0.29831588167379486,-198923.2211648342,1.4297581656870582,-198921.7914066685,0.0
-0.24177969172640515,-0.0145598247279849,1.0753314862569252,-0.10571561051329016,-0.10737869930454406,3.9397793161236,0.15956293042274294,11.839859273381924,-0.14995472396982235,-0.022589025530315082,1.1174657261076006,-2.2935984401352307,0.7634773410746662,0.932885163567833,-58605.003755956684,4.348763116252878,-58600.654992840435,0.0
0.14287542305026643,0.06392567554085679,5.51077130628907,-0.1468405216148907,-0.03768441103271532,7.3181285051349025,0.16072127941741854,0.0035802487916467662,-0.0884662599450999,-0.1321753432507158,1.0980922874080319,2.2678629173927645,-1.6298251245873097,0.7079551186925421,-37349.6687803137,283.31155785918344,-37066.35722245452,0.0
0.06288599888292695,0.12036306764167726,6.5568999155315275,-0.10534509344337666,-0.07854639364514542,7.793543215009423,0.09360821808207628,0.3439615516843296,-0.14908250843918486,-0.11315137845564119,0.9875636170459134,0.658157312665522,1.198772175015633,0.3872407953864353,-18817.387008160276,7.446770804571289,-18809.940237355706,0.0
-0.055328324456075266,-0.01687399420656114,4.934452252690686,-0.1130436767477645,-0.08995996713287688,6.7730022274901165,0.11674713962551235,0.6744502611710259,-0.017063902886846213,0.012645736017897924,1.033393596596703,0.08419097670223064,-1.1500690109139367,0.9925789752187126,-15797.896640609772,5.705891083848864,-15792.190749525922,0.0
-0.1661374262190219,0.0668474407294283,2.3484761382332637,-0.05872158221790064,-0.05881692841844762,3.01358495702417,0.01719799617802116,2.0806564227479987,-0.12452441744419057,-0.14329126126218134,0.7381723875167252,1.1426462793234107,2.0160978721926206,1.9550125747279359,-14053.520165749434,3.3782376224431854,-14050.141928126992,0.0
0.09001609467640037,-0.06788116296072963,3.9946009429731424,-0.035862424584539414,-0.10382502495954743,1.4268704718170333,-0.09577424531787168,114.2144920723695,-0.09367210693787173,-0.03905100031242103,1.0025346813322238,2.686716801975299,0.08522766216566868,0.28054704240266837,-12505.220690841936,3.2970828135699173,-12501.923608028366,0.0
0.12745323652570728,-0.1725920890084341,2.4240014395087215,-0.04536539311223976,-0.09141403142669821,5.380211840865699,-0.2077537716316122,7.923706660407458,-0.05884550509014719,-0.0631381762457795,1.1239580946058383,-0.696800787607224,-0.9578297292774223,0.28121223992761746,-10905.603725155019,6.933993541248511,-10898.66973161377,0.0
0.12633580946668035,-0.0023220295235772334,2.8883543431639627,-0.04721329907320106,-0.09783786236762806,5.9478466397148715,0.24462731412300612,0.0003378410831570046,-0.14773978109109298,-0.10603601231005788,0.9867074254020276,-0.5933739236679902,-1.0565620888179112,0.16556228832523645,-10821.712546026398,2963.109540976422,-7858.603005049976,0.0
-0.1786395754187531,0.12826371166639328,3.051069052424989,-0.14704588996286225,-0.15364507211392459,11.330726651265612,0.12133872643388807,0.01840729270564437,-0.1085621975308027,0.016170073113416436,1.5997369618356454,-1.8507108394192429,-2.825775126207682,2.628855336440111,-9885.638441046876,64.85407908984546,-9820.78436195703,0.0
0.03787655441631479,0.21729471284673735,3.4029998640828003,-0.057163884097799225,-0.1261936590635008,0.8812072110532889,0.10799997402122676,9.234882368857939,-0.09364478623383207,-0.07189612632599424,1.22281057026902,-0.49698218148969175,2.7470717601461088,0.9174081079743348,-7431.5375911150995,1.665006983718441,-7429.872584131381,0.0
0.062286586873651566,-0.27462149839679934,3.1009588226701417,-0.08420055178002285,-0.022549819374253995,4.9283957411103225,0.22669328229386665,0.0007375557156491146,-0.05157766517799949,-0.08311085111172406,1.2547082705203452,-0.6349624575704662,-1.0318926091035527,2.673591823064317,-6697.381865448497,1359.4748444024835,-5337.907021046013,0.0
-0.04114885973931529,-0.21835549816098457,3.04339888168968,-0.09188979738683391,-0.08560060792896085,4.976711760012041,-0.15310590759911705,0.01488411086998579,-0.045455224848058716,-0.12061386174132409,0.9705341235297084,-0.18957610875685926,-1.5385359485081067,2.148878586786081,-6077.587951613118,72.40257526479274,-6005.185376348325,0.0
0.09757411771500618,0.019789448005,5.204637319321103,-0.10609419536920406,-0.07191311819260088,6.671478368787804,0.08444153881536576,1.5634701947158993,-0.008657218948004142,-0.03142221564687757,1.305727542130159,-2.8485249001148825,-2.8692743690072504,1.108142428874467,-5391.919879350225,4.410175825587036,-5387.509703524637,0.0
0.30888911422384324,0.16979872748079494,4.241736151336638,-0.05877726283670071,-0.10976835882112605,3.295786485025892,0.20319156102750632,0.42075384987407155,-0.07447844590462904,-0.03896722314289793,1.0119399210510134,-1.042006312308224,-0.2511118974075792,0.8805348450802615,-4965.263509388762,4.901219133884357,-4960.362290254878,0.0
0.012244456982819896,0.19563132827038493,4.186228657217254,-0.11345531644867327,-0.048688467785719405,3.610830718713629,0.2012982738866802,0.1581355798638927,-0.15408124853253874,-0.16834061687960275,1.1172458391190838,0.769776830277292,0.38591919050805057,0.7830238930096711,-4695.928667772616,10.13387863433514,-4685.794789138281,0.0
-0.030397637128274375,0.11569015193641968,3.398790665650767,-0.12486550129633298,-0.07027479937135146,2.0938091821049407,0.2188386094831964,1.6132029135229196,-0.09453840790890464,-0.11543941472303038,0.9252717580310269,-2.8988404194212576,-1.8318240347549317,2.280230154161468,-4655.015258573631,2.0858383726629324,-4652.929420200969,0.0
-0.05240537185435431,0.036220795538545666,5.704347911657132,-0.07769058874045441,-0.11639332785372236,2.116357054971084,0.3212903969871308,0.1832971634824557,-0.06441196868685001,-0.1438375211078281,0.781608213395096,2.0951612226785734,1.5321091974733125,0.7386588291886621,-4496.03807929028,10.624711751393262,-4485.413367538887,0.0
0.035496446611070334,0.07680028133005569,2.7878512884749322,-0.12820722560580158,-0.043059742487599764,4.520104937815513,0.20466781194707365,1.7620344017793802e-05,-0.03558154469059904,-0.06355454197924448,1.254377236109283,0.8498567336049927,-1.154968927816017,0.35563395219535165,-3331.097984598869,56754.924776998,53423.82679239913,0.0
0.2252339102516972,0.11416638491431755,3.1439024412337395,-0.1767021885513314,-0.07028326198662821,2.0484032005453834,0.10697051294489097,1.1543212591719614,-0.022808254667149433,-0.1354805261312976,1.091765172165195,2.3547305578167848,2.626517311319626,2.9766079622270487,-3272.103966074796,4.655770547377496,-3267.4481955274186,0.0
0.1528222675896006,0.31745456151885715,3.6958926953652482,-0.1561719736719748,-0.05083826404863179,4.558126108087781,0.14975565073654185,15.074387046332959,-0.08282194967384512,-0.10130824058164664,1.1783656357793761,-2.6185805564034546,-0.22726246678490103,0.254390992360469,-3068.062244178189,2.8221112469157266,-3065.240132931273,0.0
0.20483815033320954,-0.45863301159147063,2.7345538447178837,-0.044761706945927585,-0.10682432111955265,6.007937315428333,0.15297016386209802,0.11511606462208186,0.021918525676243736,-0.03686066117672823,0.758845300174669,-0.7518273502754544,-2.5337763001911946,0.570716595789557,-2811.4970364633723,16.75257978792852,-2794.744456675444,0.0
0.3292049834619456,-0.0326179486225183,3.235445648175814,-0.1065656785996275,-0.0877162561420203,4.085650025149938,0.1867836202821435,0.04687605481025515,-0.14219895449715225,-0.040859337714211796,1.1357174916516721,2.0373276918782324,-0.3076195155684829,0.490823436019035,-2723.6319816067767,24.09759809280742,-2699.5343835139693,0.0
-0.10181657253465848,0.31109550026929417,3.4039550366070874,-0.08762276193313791,-0.18207547570349936,6.016344112926122,0.11131717434894953,0.000570226009944191,-0.14113837316629124,-0.04178169670988658,0.6341325930285223,2.641327985046086,0.8702642909646254,2.4371033415953276,-2352.3686930246927,1759.086416454729,-593.2822765699636,0.0
0.016364358513039228,0.45517617597262744,3.3497140790862936,-0.08804934217758113,-0.1504324418625355,2.4473556841959487,0.22084613212677118,53.609843281132385,-0.03579797341426866,-0.12113051229461345,0.8997204613888737,-2.5174313811716695,1.0376732459706126,0.21595228396218624,-2291.7884986582685,4.872369391176977,-2286.9161292670915,0.0
0.04926152844793209,0.20246209335265278,2.5772193262629948,-0.03015015752308995,-0.06455329112314481,5.114970073890525,0.16474525645426047,0.011978261379433253,-0.19747070534033612,0.008249155272166186,1.5509757244872604,-2.106179987238602,1.9610624523486768,1.036772443951871,-2124.4520389573327,90.74775612732023,-2033.7042828300125,0.0
-0.041955307379487904,0.26149845163631924,2.384637202006178,-0.11857372875044579,-0.07253895079384087,3.5365814447567567,0.010169825857611309,21.554892883666852,-0.05018418631255653,-0.08656968225419218,0.4164243361852463,-2.299188493323994,-2.7878288105353297,0.6015594677614515,-2097.6448921418296,3.784808009696521,-2093.860084132133,0.0
-0.12600888369975155,-0.32781809125444056,3.064573503306833,-0.07063356017731948,-0.11543805907930589,3.8889647622351164,0.1874195638041537,2.9769634301170754e-05,-0.17198206759864731,-0.04547137414194128,1.539913043521598,-1.1457240658494836,-1.6184805352778056,2.9095667933881777,-2078.4697165733187,33597.43512190943,31518.965405336112,0.0
-0.0009228202496537087,0.1844041929817755,3.0644478770160046,-0.11812535760162678,-0.02667998048313054,4.897612498026618,0.1350411856340821,2.0161708817679524e-05,-0.006582956306294935,-0.032390250831304056,1.1603652920377445,-0.8634863582580734,-2.8387524671865387,2.4260978851198076,-1692.5278050447077,49602.11155689085,47909.58375184614,0.0
-0.12403079461291189,0.16744048171235418,3.8859372366111433,-0.1379569873418317,-0.16818029941433815,8.437670932322124,0.05697114154768401,1.7968446626402777e-05,-0.1333479582353613,-0.1030551969107053,0.9998090524220122,2.9060344266687475,-2.3606402714420733,1.016975244515073,-1526.8179625716334,55658.1739482199,54131.35598564826,0.0
0.26013314135892407,0.30155900633386584,2.9658155436710376,-0.08644372864876898,-0.03965868889146383,1.1338805123826885,0.013088619684943292,0.6593081959108238,-0.07429307088565619,-0.06315096811182325,1.071905538218252,-0.748570439059054,-0.13529396824270457,1.0596517481274457,-1146.004653599362,4.022803656069273,-1141.9818499432927,0.0
0.0930666668846418,-0.1657768804013239,2.267038920900733,-0.11128259577929933,-0.20387683079132585,8.47508940863695,0.09232330115722416,0.03927306876155575,-0.03890583737029137,-0.031360947651496954,1.3614314911939205,0.903380784306937,1.6167691454667796,1.1788575596711857,-1091.2212467984723,33.21298720417721,-1058.0082595942952,0.0
0.08170740569607116,-0.19552193667069942,5.268580728906815,-0.012649078920116977,-0.11168888962081625,1.2543490703516025,0.11211354175015671,328.37808566854983,-0.24989795538934784,-0.04938906721747172,1.2223169782658851,-1.0833966350855249,-2.688530217978573,0.2687026321877868,-1088.361370188795,8.66878299778166,-1079.6925871910134,0.0
-0.12228242536364572,-0.1321191326104078,4.5684189537762645,-0.08832371219963062,-0.10782471949967831,3.662532025482467,0.10300800597288834,8.900959819170179,-0.08217360050272346,-0.07342341160757186,1.1786199190436273,-1.9846337692339684,2.209672544935838,0.5381087153797213,-1076.1197182757194,1.433530958569652,-1074.6861873171497,0.0
0.032762468593438114,0.007493927572679915,6.313471743284052,-0.07163034260342227,-0.03537013389333318,3.3989860159591148,0.0007734575243611985,3.150704032182658,-0.11213707611800339,-0.11596558177764771,0.6950404979386338,-1.4715696943242682,-2.663439165676435,0.9036240990759276,-1034.345143842899,3.868137137987807,-1030.4770067049112,0.0
-0.18688016447036765,0.14225866041473242,3.8207979682653512,-0.002139897694769452,-0.07673135402395491,4.222199063169862,0.04189970517518493,1.7462552327590775,-0.10393230896188843,-0.0676888916968176,1.0475195516182616,2.724946963136456,-2.3775927835514725,1.758231309765415,-979.9269382937605,3.0788991703025155,-976.848039123458,0.0
0.1200965955188455,0.269408163262043,4.028575561315608,-0.08027551475851243,-0.0603154325306763,0.11764863225826128,0.26366655864555255,2.1014836719661987,-0.11354693796971699,-0.14844208698333233,1.6124003125059065,0.9281678662298631,0.21392765566997873,0.3971212973512771,-972.203026493491,6.33394977095187,-965.8690767225391,0.0
-0.040058155237608396,0.21155574190511015,3.9391787173569583,-0.07619027991797268,-0.08306333621941907,4.369685162178088,-0.03541803474823221,1.6153672171038013e-05,-0.14288014290283602,-0.039633821260512216,0.5692139922825932,1.0078937192554456,-2.784715658542876,1.9177467445690164,-879.9208170356715,61908.842534395124,61028.92171735945,0.0
0.02997581217015555,0.07844971030423495,3.1018205481028627,-0.17538906202339816,-0.06302727777882361,3.4594669522486057,0.14392600889972096,1.2678528056262544,-0.15838947360387712,-0.12388985416501093,0.3898303237121379,2.3213068784715896,-2.751383161370465,1.0033607128133446,-879.3057340150358,6.044963805701881,-873.2607702093339,0.0
-0.049251156022371685,0.17812786360131375,2.895464708246838,-0.10032542995062896,-0.096572126354452,0.830558553414614,0.02463619984960848,0.4204015952140022,-0.10251743936121191,-0.08136575141689269,0.6074994758901748,-0.4090041327101268,-2.7726001822371247,2.9889556061948497,-658.6818406423597,4.305612304984502,-654.3762283373752,0.0
0.022317196436962033,-0.3840544059770888,1.961958623840541,-0.08682467676559487,-0.09625692740560629,4.9673250881890185,0.14671782491764315,0.0009801462405925956,-0.11949871992149277,-0.10382992801215643,1.1323286394289451,-1.724193317726692,-0.27617943819128943,2.806161407047548,-636.1876195325665,1024.0418973064204,387.85427777385394,0.0
0.14871809399517008,-0.09586886187109861,5.739843471801057,-0.07909951964412953,-0.1249969702701908,2.9351960971423536,0.10250329909460429,0.005066976767619959,-0.07515216444619979,-0.01149435789578783,1.3004667849289164,0.9957893691510238,2.7007405850933717,2.7320905573746535,-613.6196347287347,200.73080238076267,-412.888832347972,1.40334e-317
-0.09082341956025122,0.5322547301280122,3.2296678169666175,0.008122424738313205,-0.09272523594553925,3.5125655167233094,-0.041584943410679115,0.0009886243642281839,-0.12602884468859232,-0.07019107321381589,1.200830690462874,2.5352033409322274,0.7433528985802251,2.452683449429654,-589.0821237242437,1018.0471675418127,428.9650438175689,6.284540480849912e-307
-0.26973042470006586,0.039307673820491135,3.9937123795511047,-0.13534156604814865,-0.10205862852105273,5.782231907568038,-0.015692307480314735,2.8346576764740563e-06,-0.1025142659533276,-0.18575322186206572,0.8236495235488916,2.9376666435876704,-0.3609612729710383,0.040627612398856594,-509.66948618070063,352781.7181861733,352272.0486999926,1.91138764594023e-272
0.12919813606372013,0.08396668159698492,4.9490861433517646,-0.045156674291302296,-0.11323249702701274,3.050439216286438,-0.026496061010320815,0.5272833347827892,-0.11263822596099624,-0.030742810415264464,0.7989708086566943,1.2324026095511478,-2.493420145614339,1.7656486193738092,-504.95209056745597,4.673629175618899,-500.2784613918371,2.130871642477403e-270
